Time_us,angl_accel_x,angl_accel_y,angl_accel_z,pos_x,pos_y,pos_z
18605727,-2.93666086164476,8.22706726807622,-0.000436215091886039,1.467481,31.18865,4.570433
18617113,-3.13300857456934,8.17705082763193,0.030330322440897,1.488179,31.18252,4.569839
18627032,-3.33469302637143,8.26610656132996,0.0752649496344501,1.512725,31.17601,4.568812
18636827,-3.66799652571362,8.16341077779158,-0.0611140242082856,1.532024,31.17312,4.56703
18646983,-3.93930206455293,8.08529008748853,0.0549452642830952,1.552872,31.16736,4.566396
18659878,-4.17119725478858,8.0596938994613,0.0223399868609379,1.579601,31.16097,4.565544
18670156,-4.43960363789733,8.10055935506731,0.0167262052818508,1.600575,31.15558,4.564948
18679890,-4.55319295883663,8.08932107392346,-0.00140664343573927,1.621568,31.15033,4.564311
18689889,-4.61357182616752,8.29858922661731,0.0220430053236099,1.642558,31.14519,4.563693
18700477,-4.49276826283986,8.39555499921252,-0.0847922871155234,1.663568,31.14022,4.563031
18709922,-4.44108437850902,8.60786987543727,-0.00694236658076305,1.683501,31.13757,4.561363
18719901,-4.37366376791578,8.68501898007581,-0.0761001012444083,1.704707,31.13271,4.560693
18730108,-4.34586046917939,8.74622271606108,0.0133165203427652,1.725974,31.12797,4.559889
18740118,-4.1847041162773,8.66095704166671,0.10687216971873,1.747277,31.12337,4.559042
18750573,-4.10085671608017,8.6249137464728,0.165142229643236,1.768616,31.11886,4.557185
18764548,-4.08466711339437,8.54079822762209,0.25613897538038,1.794235,31.11407,4.555386
18773551,-3.91018891551689,8.40648108791858,0.278643181407829,1.817798,31.10961,4.553708
18783095,-3.75930552005515,8.49785661533098,0.268657430153204,1.838264,31.1073,4.552176
18793015,-3.53422018686636,8.25559259644029,0.213407809509226,1.85989,31.10327,4.550681
18803121,-3.45275611850974,8.25814010445436,0.299389867970487,1.881508,31.09939,4.549153
18815551,-3.34332987773629,8.11564395699277,0.27292317703817,1.905807,31.0937,4.547023
18824899,-3.3074379186308,8.16221480668663,0.363223192130614,1.930133,31.08819,4.544885
18834807,-3.37874980642524,8.08340074164308,0.25355252561696,1.952431,31.08302,4.542891
18844499,-3.47243380509769,8.21996077928332,0.382170946761018,1.973418,31.08098,4.541251
18854148,-3.53844653344759,8.1842318815343,0.198114607050609,1.995794,31.07598,4.539194
18867561,-3.59949970788105,8.15963441339868,0.225253670818717,2.024562,31.0706,4.536997
18877562,-3.66394401960413,8.22535946091845,0.281422150708723,2.047061,31.06593,4.53516
18887878,-3.61186681369418,8.07636481428031,0.221679382256721,2.069558,31.06141,4.533288
18897937,-3.76075902128203,8.07607585770864,0.36948620592726,2.09211,31.05705,4.531403
18907779,-3.79532588969397,7.89011467779596,0.310989436250086,2.113606,31.05521,4.5298
18917551,-3.78883540326173,7.89583964853317,0.370702725774531,2.136292,31.05097,4.527874
19467772,-4.26168743204492,7.67929929455861,0.427989208130871,3.485215,30.89843,4.434696
19477848,-4.37789950182218,7.74945772710207,0.40471850492038,3.512364,30.89619,4.434579
19487400,-4.44527513043128,7.88099267136629,0.453844677663786,3.538186,30.89658,4.43448
19501827,-4.5071662920142,7.93630449340254,0.42449008702729,3.574641,30.8923,4.436005
19510934,-4.4175049124072,7.9552892761569,0.411207407786213,3.600534,30.89278,4.435864
19521536,-4.19399005615665,7.82011320640746,0.394269365353851,3.627761,30.89099,4.437265
20799427,-4.10764636295334,7.82825906332137,0.0869865892142893,7.417184,30.99439,4.446173
20809086,-4.24482840636506,7.86100479045525,0.228906134671966,7.448404,30.99638,4.445419
20821791,-4.41799340603396,7.88189315849252,0.33272708682936,7.483713,30.99837,4.445009
20831076,-4.46957888345123,7.75523461597096,0.37622802671842,7.518927,31.00041,4.444595
20843848,-4.47384704120581,7.68785824670235,0.503029167523876,7.551025,31.00229,4.44432
20854101,-4.56501871181745,7.58412821352759,0.613666153875283,7.594931,31.00511,4.443752
20864833,-4.5581650609638,7.50642756947279,0.777151539972259,7.626828,31.00705,4.443119
20874763,-4.59247272707106,7.4393337978508,0.751908952922597,7.658691,31.00903,4.442425
20904163,-5.03010651843202,7.18261816131469,0.633709507220089,7.752103,31.01565,4.440757
20914052,-5.19938474105839,7.20011778963475,0.595962024498684,7.783709,31.01779,4.440181
20924963,-5.16675584391453,7.32861572645486,0.619158767132544,7.815284,31.01992,4.439578
20934072,-5.02964540877957,7.59283681358839,0.58675336104722,7.845189,31.02242,4.439153
20946055,-4.84863267345175,7.75740872982138,0.603424448793427,7.879597,31.02484,4.438848
20957241,-4.47928637435149,7.97266887281891,0.62640072399225,7.917071,31.02765,4.438337
20967159,-4.14372303601857,8.1212035012819,0.473190542299362,7.948479,31.02995,4.437946
20977889,-3.88105184774445,8.18355204105232,0.526234003560238,7.979751,31.03231,4.437493
20987166,-3.25970958179092,8.1669371989371,0.547301008079795,8.011006,31.03466,4.436976
21112895,-3.51802781811174,8.09237608383588,0.563605432642527,8.409326,31.06565,4.427984
21122935,-3.48328606352107,8.18948730634508,0.545707127285144,8.441098,31.06813,4.427241
21133386,-3.61694856195364,8.3573078057581,0.549137517918481,8.472744,31.07064,4.426525
21143130,-3.70005762842871,8.4603813226012,0.395330324837991,8.504368,31.07314,4.425806
21153040,-3.82209649303998,8.5626064095415,0.465046226031073,8.534359,31.07583,4.425372
21166883,-3.94963967446702,8.51579204957037,0.445944277193956,8.579437,31.07938,4.424226
21176062,-3.95338029714671,8.51700105255717,0.417757649699448,8.606451,31.08181,4.423861
21186097,-3.78372270469802,8.4238696254457,0.432579658640437,8.637872,31.08441,4.423138
21196537,-3.76241040942724,8.36955662933565,0.553985684492639,8.66918,31.08706,4.422444
21206509,-3.71279302063933,8.25440475949361,0.517283290333569,8.700487,31.0897,4.421796
21217538,-3.56895285783399,8.22625246542586,0.677314049845101,8.738877,31.09291,4.421022
21227819,-3.35970109690182,8.27376898907301,0.729187342455637,8.771166,31.09553,4.42038
21237444,-3.18460494816042,8.20049892519433,0.82591107244387,8.801147,31.09823,4.420103
21247665,-2.89897317456028,8.34378425756333,0.960070321374239,8.833326,31.10084,4.41946
21260112,-2.70411947942076,8.44938571264882,0.947696923190664,8.871467,31.10401,4.418716
21270750,-2.62197727974993,8.50458374615436,0.95462706150433,8.900309,31.10635,4.418236
21280521,-2.7694046314438,8.55131370682197,1.12354715679393,8.931985,31.10899,4.41777
21290859,-3.04897435908281,8.51168943571322,0.972458924493086,8.963625,31.1116,4.417322
21300145,-3.57498388485214,8.30051094741416,1.02570053449138,8.993446,31.11422,4.417192
21310387,-4.10323732802387,8.12187344560845,0.929472337295595,9.025008,31.11683,4.416736
21320147,-4.58732455187625,7.85058851150787,0.942638563029812,9.056503,31.11941,4.416287
21330750,-4.81558826142992,7.71344873295608,0.83589306259256,9.087863,31.122,4.415843
21340767,-4.78073607552611,7.67110408893657,0.77195184705365,9.119192,31.12457,4.415438
21350397,-4.70808227497411,7.6046282036417,0.661400166606432,9.148936,31.12715,4.415347
21360777,-4.46282628910098,7.53927112004695,0.586043298194192,9.18019,31.12972,4.415448
21373135,-4.24724784072756,7.66333070528744,0.533698195393108,9.223143,31.13326,4.415512
21383156,-4.13705177193215,7.75178052687349,0.540820071254415,9.254186,31.13582,4.415473
21394058,-4.02048516285508,7.88532529541009,0.577879822644304,9.285171,31.13836,4.415405
21403247,-3.65364854370005,8.21529177956792,0.599564195975894,9.316051,31.14091,4.415277
21413828,-3.33491753699121,8.4474852516833,0.592526093841036,9.346933,31.14347,4.415131
21424151,-3.10435083703493,8.67269463679277,0.671238741862506,9.376625,31.14594,4.414884
21434603,-3.10082464647061,8.75728647930353,0.759051315700209,9.411648,31.1487,4.414349
21444615,-3.21562063449259,8.79456805957373,0.773247768489868,9.443563,31.15121,4.413763
21455506,-3.33538425040979,8.72278353807764,0.865528630992279,9.475422,31.15369,4.413111
21467488,-3.52772072893192,8.47272949634123,0.881469743340094,9.507189,31.15621,4.412484
21478750,-3.57736846890908,8.13949243283495,0.885810409209405,9.544806,31.15907,4.410872
21488095,-3.51439348009844,7.95457210007987,0.851834905812452,9.574562,31.16142,4.410745
21581590,-3.21801876226185,8.12359321210129,0.754770593684982,9.864545,31.18331,4.40072
