396508,8.39532e-06,5.54965e-06,-0.162825,-0.000314407,-0.000235825,6.28315,5.84069e-05,4.4159e-05,-1.59864,-0.0126398,-0.00915535,-0.00123538,
399840,8.60779e-06,5.67297e-06,-0.168185,-0.000357462,-0.000266942,6.28315,7.30302e-05,2.46283e-05,-1.6251,-0.0133917,-0.00964347,-0.00135338,
403172,8.87101e-06,5.72838e-06,-0.173632,-0.000403021,-0.000299686,6.28314,8.92637e-05,2.85264e-06,-1.6506,-0.0141437,-0.0101316,-0.00144189,
406504,9.19032e-06,5.70843e-06,-0.179163,-0.000451086,-0.000334056,6.28314,0.000107122,-2.12042e-05,-1.67509,-0.0148956,-0.0106197,-0.00150089,
409836,9.57108e-06,5.60558e-06,-0.184774,-0.000501656,-0.000370053,6.28313,0.000126531,-4.74547e-05,-1.69829,-0.0156163,-0.0111383,-0.00161152,
413168,1.00186e-05,5.41235e-06,-0.19046,-0.00055447,-0.000407932,6.28313,0.000147558,-7.59952e-05,-1.72038,-0.0162429,-0.0117485,-0.00170003,
416500,1.05381e-05,5.12123e-06,-0.196219,-0.00060945,-0.000447767,6.28312,0.000170215,-0.000106812,-1.74131,-0.0169635,-0.0122671,-0.00181066,
419832,1.11351e-05,4.72475e-06,-0.202046,-0.000666909,-0.000489255,6.28312,0.000194406,-0.000139761,-1.76087,-0.0176841,-0.0127247,-0.0019213,
423164,1.18147e-05,4.21562e-06,-0.207936,-0.000726613,-0.000532115,6.28311,0.000220211,-0.000174964,-1.77929,-0.0183108,-0.0130908,-0.00200981,
426496,1.25822e-05,3.58644e-06,-0.213887,-0.000788403,-0.000576196,6.2831,0.000247608,-0.000212409,-1.79657,-0.0189374,-0.0134569,-0.00209832,
429828,1.34429e-05,2.82995e-06,-0.219893,-0.000852282,-0.000621498,6.2831,0.000276422,-0.000251875,-1.81249,-0.019564,-0.013823,-0.00218683,
433160,1.44015e-05,1.93917e-06,-0.225951,-0.000918247,-0.00066802,6.28309,0.000306761,-0.000293525,-1.82732,-0.0201907,-0.0141891,-0.00227535,
436492,1.5463e-05,9.06934e-07,-0.232057,-0.0009863,-0.000715762,6.28308,0.000338626,-0.000337376,-1.84111,-0.0208173,-0.0145552,-0.00236387,
439824,1.66324e-05,-2.73867e-07,-0.238208,-0.00105644,-0.000764726,6.28307,0.000371838,-0.000383195,-1.8537,-0.0214439,-0.0149213,-0.00245239,
443156,1.79144e-05,-1.61018e-06,-0.244399,-0.00112867,-0.00081491,6.28306,0.000406558,-0.000431218,-1.86535,-0.0220705,-0.0152874,-0.0025409,
446488,1.93139e-05,-3.10917e-06,-0.250628,-0.00120298,-0.000866314,6.28306,0.000442776,-0.000481443,-1.87611,-0.0226972,-0.0156535,-0.00258518,
449820,2.08359e-05,-4.77808e-06,-0.256892,-0.00127923,-0.000918787,6.28305,0.000480387,-0.000533737,-1.8859,-0.0231985,-0.0159585,-0.0026442,
453152,2.24851e-05,-6.62416e-06,-0.263187,-0.00135714,-0.000972532,6.28304,0.000519556,-0.000588337,-1.89495,-0.0236998,-0.0163246,-0.00270323,
456484,2.42668e-05,-8.65506e-06,-0.269512,-0.00143665,-0.00102732,6.28303,0.000560336,-0.00064531,-1.90336,-0.0241071,-0.0166602,-0.00278438,
459816,2.61862e-05,-1.08786e-05,-0.275864,-0.00151759,-0.00108315,6.28302,0.000602648,-0.000704544,-1.91106,-0.0245771,-0.0169348,-0.00283603,
463148,2.82489e-05,-1.33027e-05,-0.28224,-0.00159994,-0.00114005,6.28301,0.0006467,-0.000766326,-1.91828,-0.0249531,-0.0173009,-0.00289506,
466480,3.04605e-05,-1.59359e-05,-0.288641,-0.00168362,-0.00119809,6.283,0.000692554,-0.000830735,-1.92509,-0.0254231,-0.0175755,-0.00296147,
469812,3.28271e-05,-1.87869e-05,-0.295063,-0.00176863,-0.00125698,6.28299,0.000740209,-0.000897764,-1.93148,-0.0257051,-0.0178501,-0.00301313,
473144,3.5355e-05,-2.18649e-05,-0.301507,-0.00185474,-0.00131688,6.28298,0.000789868,-0.000967693,-1.93763,-0.026081,-0.0180941,-0.00304266,
476476,3.80509e-05,-2.51795e-05,-0.30797,-0.00194202,-0.00137741,6.28297,0.000841579,-0.00104059,-1.94357,-0.026363,-0.0183077,-0.00305008,
479808,4.09218e-05,-2.87409e-05,-0.314454,-0.00203032,-0.00143859,6.28296,0.000895421,-0.00111656,-1.94936,-0.0267077,-0.0184603,-0.00307224,
483140,4.39748e-05,-3.25594e-05,-0.320956,-0.00211961,-0.00150042,6.28295,0.000951524,-0.00119581,-1.95508,-0.0269584,-0.0187043,-0.00310178,
486472,4.72177e-05,-3.66462e-05,-0.327477,-0.00220981,-0.001563,6.28294,0.00101,-0.00127849,-1.96079,-0.027303,-0.0188569,-0.00313869,
489804,5.06586e-05,-4.1013e-05,-0.334018,-0.00230108,-0.00162616,6.28293,0.00107094,-0.00136472,-1.96654,-0.0275223,-0.0190705,-0.00314611,
493136,5.43055e-05,-4.56715e-05,-0.340578,-0.00239292,-0.00168988,6.28292,0.00113441,-0.0014546,-1.97234,-0.0276477,-0.0191925,-0.00317565,
496468,5.81673e-05,-5.06343e-05,-0.347157,-0.00248518,-0.001754,6.28291,0.0012005,-0.00154827,-1.97824,-0.027773,-0.0193146,-0.00320519,
499800,6.22527e-05,-5.59141e-05,-0.353756,-0.00257786,-0.00181854,6.2829,0.00126938,-0.00164594,-1.98432,-0.027867,-0.0194061,-0.00318312,
503132,6.6571e-05,-6.15243e-05,-0.360375,-0.00267072,-0.00188325,6.28289,0.001341,-0.00174754,-1.99052,-0.0279297,-0.0194672,-0.00319791,
506464,7.11315e-05,-6.7478e-05,-0.367016,-0.00276384,-0.00194822,6.28288,0.00141544,-0.00185318,-1.99688,-0.027961,-0.0194977,-0.00320533,
509796,7.59437e-05,-7.3789e-05,-0.373677,-0.00285699,-0.00201352,6.28287,0.00149279,-0.001963,-2.00343,-0.0279611,-0.0196807,-0.00320538,
513128,8.10171e-05,-8.0471e-05,-0.380361,-0.00295016,-0.00207916,6.28286,0.00157304,-0.00207696,-2.01015,-0.0280237,-0.0197418,-0.00319067,
516460,8.63617e-05,-8.75379e-05,-0.387068,-0.00304359,-0.00214504,6.28285,0.0016562,-0.00219503,-2.01702,-0.0280551,-0.0197723,-0.00318334,
519792,9.1987e-05,-9.50035e-05,-0.393797,-0.0031372,-0.00221111,6.28284,0.00174238,-0.0023174,-2.02408,-0.0281491,-0.0198639,-0.00316127,
523124,9.79032e-05,-0.000102882,-0.40055,-0.00323097,-0.00227733,6.28283,0.00183146,-0.00244388,-2.03126,-0.0281491,-0.0198639,-0.00316132,
526456,0.00010412,-0.000111187,-0.407328,-0.00332466,-0.00234347,6.28281,0.00192351,-0.00257458,-2.0386,-0.0280551,-0.0197724,-0.00313924,
529788,0.000110647,-0.000119933,-0.41413,-0.00341796,-0.00240924,6.2828,0.00201852,-0.00270948,-2.04606,-0.0279611,-0.0196809,-0.00310241,
533120,0.000117494,-0.000129134,-0.420956,-0.00351108,-0.00247487,6.28279,0.00211636,-0.00284839,-2.0536,-0.0278985,-0.0197419,-0.00305821,
536452,0.000124671,-0.000138802,-0.427809,-0.00360393,-0.00254077,6.28278,0.00221702,-0.00299131,-2.06122,-0.0278672,-0.0197725,-0.00305088,
539784,0.000132187,-0.000148952,-0.434686,-0.0036966,-0.00260684,6.28277,0.00232046,-0.00313815,-2.06889,-0.0277418,-0.0198335,-0.00302143,
543116,0.00014005,-0.000159595,-0.441589,-0.00378886,-0.00267281,6.28276,0.00242664,-0.00328884,-2.07659,-0.0276165,-0.0197115,-0.00299198,
546448,0.000148271,-0.000170746,-0.448518,-0.00388062,-0.00273845,6.28276,0.00253552,-0.0034433,-2.0843,-0.0273972,-0.019681,-0.00294041,
549780,0.000156858,-0.000182415,-0.455473,-0.00397172,-0.00280391,6.28275,0.002647,-0.0036014,-2.092,-0.0272719,-0.019559,-0.00291095,
553112,0.00016582,-0.000194616,-0.462453,-0.00406241,-0.00286902,6.28274,0.00276106,-0.00376309,-2.09967,-0.0271466,-0.019559,-0.0028815,
556444,0.000175165,-0.000207361,-0.469458,-0.00415268,-0.00293423,6.28273,0.0028776,-0.00392823,-2.1073,-0.0270213,-0.019498,-0.00285205,
559776,0.000184901,-0.000220659,-0.476489,-0.00424237,-0.00299923,6.28272,0.00299652,-0.00409667,-2.11484,-0.026802,-0.0194675,-0.00280047,
563108,0.000195036,-0.000234523,-0.483545,-0.00433146,-0.00306396,6.28271,0.00311785,-0.00426843,-2.12232,-0.026614,-0.0192845,-0.00275627,
566440,0.000205579,-0.000248963,-0.490626,-0.00441988,-0.00312802,6.2827,0.00324147,-0.00444333,-2.12971,-0.0264573,-0.019132,-0.00271944,
569772,0.000216536,-0.000263989,-0.497731,-0.00450754,-0.00319166,6.28269,0.00336714,-0.00462106,-2.13693,-0.0260814,-0.01901,-0.00268998,
573104,0.000227914,-0.000279612,-0.504861,-0.00459397,-0.00325491,6.28268,0.00349498,-0.00480175,-2.14404,-0.0257681,-0.018949,-0.00264578,
576436,0.000239721,-0.00029584,-0.512013,-0.00467957,-0.00331802,6.28267,0.0036249,-0.00498527,-2.15102,-0.0256114,-0.0188575,-0.00260895,
579768,0.000251964,-0.000312683,-0.519189,-0.00476441,-0.00338074,6.28267,0.00375673,-0.00517135,-2.15783,-0.0252668,-0.018766,-0.00257211,
583100,0.000264648,-0.000330149,-0.526387,-0.00484825,-0.00344325,6.28266,0.00389056,-0.00536011,-2.16449,-0.0250162,-0.018644,-0.00251316,
586432,0.00027778,-0.000348247,-0.533608,-0.00493119,-0.00350519,6.28265,0.00402636,-0.00555147,-2.17102,-0.0246715,-0.0184915,-0.00247633,
589764,0.000291368,-0.000366986,-0.54085,-0.00501305,-0.00356654,6.28264,0.00416388,-0.0057451,-2.17735,-0.0243895,-0.0182779,-0.00242474,
593096,0.000305415,-0.000386373,-0.548112,-0.00509385,-0.0036273,6.28263,0.00430325,-0.00594115,-2.18353,-0.0240762,-0.0180949,-0.00238054,
596428,0.00031993,-0.000406416,-0.555395,-0.00517365,-0.0036874,6.28263,0.00444442,-0.00613957,-2.18956,-0.0237316,-0.0179424,-0.0023437,
599760,0.000334916,-0.000427123,-0.562698,-0.00525238,-0.00374692,6.28262,0.00458718,-0.00634004,-2.1954,-0.0234496,-0.0177289,-0.00229212,
603092,0.000350381,-0.000448501,-0.570021,-0.00533005,-0.00380586,6.28261,0.00473165,-0.00654274,-2.20109,-0.0231363,-0.0175458,-0.00224791,
606424,0.000366329,-0.000470557,-0.577362,-0.00540672,-0.00386413,6.2826,0.00487781,-0.00674761,-2.20663,-0.0227917,-0.0173933,-0.00221107,
609756,0.000382766,-0.000493298,-0.584721,-0.00548201,-0.00392182,6.2826,0.00502556,-0.00695452,-2.212,-0.0223531,-0.0171493,-0.00215211,
613088,0.000399698,-0.000516731,-0.592098,-0.00555612,-0.00397872,6.28259,0.00517492,-0.00716349,-2.21724,-0.0220397,-0.0169663,-0.00210789,
616420,0.000417129,-0.000540863,-0.599492,-0.00562898,-0.00403506,6.28258,0.00532591,-0.00737453,-2.22234,-0.0215698,-0.0167527,-0.0020563,
619752,0.000435065,-0.0005657,-0.606903,-0.0057002,-0.00409061,6.28258,0.0054785,-0.00758758,-2.22732,-0.0210685,-0.0165087,-0.00199734,
623084,0.000453511,-0.00059125,-0.614331,-0.00576978,-0.00414532,6.28257,0.00563269,-0.00780264,-2.23218,-0.0206299,-0.0162036,-0.00195312,
626416,0.000472474,-0.000617519,-0.621774,-0.00583802,-0.00419889,6.28257,0.00578846,-0.00801963,-2.23693,-0.0202539,-0.0158375,-0.00192365,
629748,0.000491957,-0.000644514,-0.629234,-0.00590501,-0.00425124,6.28256,0.0059457,-0.00823847,-2.24156,-0.0198466,-0.015502,-0.0018868,
633080,0.000511966,-0.00067224,-0.636708,-0.00597049,-0.00430263,6.28255,0.00610451,-0.00845927,-2.2461,-0.0193453,-0.0152579,-0.00182783,
636412,0.000532506,-0.000700704,-0.644198,-0.00603429,-0.0043532,6.28255,0.00626477,-0.00868187,-2.25054,-0.018844,-0.0150139,-0.00176886,
639744,0.000553582,-0.000729911,-0.651702,-0.00609643,-0.00440295,6.28254,0.00642645,-0.0089062,-2.25488,-0.0183427,-0.0147698,-0.00170989,
643076,0.000575199,-0.000759869,-0.659221,-0.0061569,-0.00445189,6.28254,0.00658977,-0.00913254,-2.25918,-0.0178414,-0.0145258,-0.00165092,
646408,0.000597361,-0.000790583,-0.666754,-0.00621562,-0.00449994,6.28253,0.00675449,-0.00936056,-2.26339,-0.0172461,-0.0141902,-0.00161407,
649740,0.000620075,-0.00082206,-0.6743,-0.00627243,-0.00454695,6.28253,0.00692073,-0.0095904,-2.26754,-0.0167135,-0.0139157,-0.00156247,
653072,0.000643343,-0.000854304,-0.681861,-0.00632734,-0.00459292,6.28252,0.00708844,-0.00982196,-2.27164,-0.0161495,-0.0136106,-0.00151824,
656404,0.000667173,-0.000887322,-0.689435,-0.00638058,-0.00463792,6.28252,0.0072577,-0.0100553,-2.27572,-0.0157422,-0.013275,-0.00148139,
659736,0.000691569,-0.000921119,-0.697023,-0.00643239,-0.00468188,6.28251,0.00742825,-0.0102902,-2.27972,-0.0152723,-0.0130005,-0.00142978,
663068,0.000716534,-0.000955701,-0.704624,-0.00648276,-0.00472479,6.28251,0.00760019,-0.0105266,-2.28367,-0.0148336,-0.0126954,-0.00138556,
666400,0.000742074,-0.000991073,-0.712238,-0.00653154,-0.00476682,6.2825,0.00777354,-0.0107647,-2.2876,-0.0143323,-0.0124514,-0.00132658,
669732,0.000768194,-0.00102724,-0.719865,-0.0065788,-0.00480788,6.2825,0.00794827,-0.0110044,-2.29149,-0.0138937,-0.0120853,-0.00129709,
673064,0.000794897,-0.00106421,-0.727505,-0.00662432,-0.00484774,6.2825,0.00812427,-0.0112454,-2.29535,-0.0133297,-0.0117803,-0.00125286,
676396,0.000822188,-0.00110198,-0.735158,-0.00666809,-0.00488671,6.28249,0.00830167,-0.0114881,-2.29919,-0.0128284,-0.0115362,-0.00119388,
679728,0.000850072,-0.00114056,-0.742824,-0.00671035,-0.00492472,6.28249,0.00848033,-0.0117321,-2.303,-0.0123898,-0.0111701,-0.00116439,
683060,0.000878553,-0.00117996,-0.750502,-0.00675086,-0.00496153,6.28248,0.00866015,-0.0119773,-2.30677,-0.0118258,-0.0108651,-0.00112016,
686392,0.000907635,-0.00122018,-0.758193,-0.00678962,-0.00499745,6.28248,0.00884125,-0.012224,-2.31053,-0.0113245,-0.010621,-0.00106117,
689724,0.000937321,-0.00126122,-0.765896,-0.00682671,-0.00503226,6.28248,0.00902341,-0.0124717,-2.31424,-0.0107919,-0.0101634,-0.00100956,
693056,0.000967616,-0.00130308,-0.773612,-0.00686187,-0.00506568,6.28247,0.00920673,-0.0127206,-2.31794,-0.0101653,-0.00979733,-0.000980074,
696388,0.000998523,-0.00134578,-0.78134,-0.00689502,-0.00509797,6.28247,0.00939118,-0.0129707,-2.32162,-0.00963266,-0.00952277,-0.000928461,
699720,0.00103005,-0.00138931,-0.78908,-0.00692647,-0.00512911,6.28247,0.00957652,-0.0132216,-2.32525,-0.00910003,-0.00906517,-0.000876848,
703052,0.00106219,-0.00143368,-0.796832,-0.00695603,-0.0051589,6.28247,0.00976284,-0.0134735,-2.32886,-0.00853607,-0.00876011,-0.000832609,
706384,0.00109495,-0.00147889,-0.804596,-0.00698391,-0.00518773,6.28246,0.00995009,-0.0137262,-2.33244,-0.00812876,-0.00842454,-0.000795744,
709716,0.00112834,-0.00152494,-0.812373,-0.0070102,-0.00521536,6.28246,0.0101381,-0.0139796,-2.33597,-0.00750213,-0.00805846,-0.000766251,
713048,0.00116236,-0.00157184,-0.82016,-0.00703445,-0.00524177,6.28246,0.010327,-0.0142337,-2.33948,-0.00700083,-0.00769238,-0.000736759,
716380,0.001197,-0.00161958,-0.82796,-0.00705714,-0.00526696,6.28246,0.0105166,-0.0144884,-2.34294,-0.00643687,-0.00732629,-0.000707266,
719712,0.00123228,-0.00166818,-0.835771,-0.00707779,-0.00529093,6.28245,0.010707,-0.0147437,-2.34638,-0.00587291,-0.00696021,-0.000677772,
723044,0.00126819,-0.00171762,-0.843593,-0.00709683,-0.00531368,6.28245,0.0108979,-0.0149993,-2.34977,-0.0053716,-0.00659413,-0.000648277,
726376,0.00130475,-0.00176792,-0.851427,-0.00711401,-0.00533528,6.28245,0.0110895,-0.0152554,-2.35313,-0.00483896,-0.00631956,-0.000596659,
729708,0.00134194,-0.00181907,-0.859272,-0.0071295,-0.00535574,6.28245,0.0112815,-0.0155117,-2.35643,-0.00430633,-0.00586196,-0.000545041,
733040,0.00137977,-0.00187108,-0.867128,-0.00714311,-0.00537483,6.28245,0.0114741,-0.0157683,-2.35969,-0.00380502,-0.00549588,-0.000515546,
736372,0.00141824,-0.00192394,-0.874994,-0.00715515,-0.0053927,6.28245,0.011667,-0.016025,-2.3629,-0.00324106,-0.00512979,-0.000486051,
739704,0.00145735,-0.00197765,-0.882871,-0.00716516,-0.00540934,6.28244,0.0118605,-0.0162819,-2.3661,-0.00267709,-0.00476371,-0.000456556,
743036,0.00149712,-0.00203223,-0.890759,-0.00717355,-0.00542477,6.28244,0.0120543,-0.0165388,-2.36924,-0.00217579,-0.00439763,-0.00042706,
746368,0.00153752,-0.00208766,-0.898657,-0.00718009,-0.00543905,6.28244,0.0122484,-0.0167957,-2.37234,-0.00164317,-0.00412307,-0.000375439,
749700,0.00157858,-0.00214394,-0.906566,-0.00718477,-0.00545234,6.28244,0.0124426,-0.0170524,-2.37538,-0.00104787,-0.0037875,-0.000338567,
753032,0.00162028,-0.00220108,-0.914484,-0.00718763,-0.00546466,6.28244,0.0126371,-0.0173089,-2.37837,-0.000546572,-0.00354344,-0.000309071,
756364,0.00166263,-0.00225907,-0.922413,-0.00718875,-0.00547609,6.28244,0.0128318,-0.0175652,-2.38134,4.87171e-05,-0.00320787,-0.000286949,
759696,0.00170563,-0.00231792,-0.930351,-0.00718811,-0.00548633,6.28244,0.0130266,-0.0178211,-2.38424,0.00045602,-0.0028723,-0.000264826,
763028,0.00174928,-0.00237762,-0.938299,-0.00718596,-0.00549555,6.28244,0.0132216,-0.0180768,-2.38712,0.000957318,-0.00250622,-0.000264826,
766360,0.00179357,-0.00243817,-0.946256,-0.00718222,-0.00550337,6.28244,0.0134167,-0.0183321,-2.38996,0.00136462,-0.00210963,-0.000242701,
769692,0.00183852,-0.00249957,-0.954223,-0.00717688,-0.00550995,6.28243,0.0136117,-0.0185869,-2.39274,0.00192858,-0.00174355,-0.000213203,
773024,0.00188412,-0.00256182,-0.962199,-0.00716996,-0.00551533,6.28243,0.0138067,-0.0188411,-2.39548,0.00236722,-0.00143849,-0.000198455,
776356,0.00193037,-0.00262492,-0.970184,-0.00716136,-0.00551975,6.28243,0.0140018,-0.0190949,-2.39819,0.00296251,-0.00110292,-0.000176333,
779688,0.00197727,-0.00268886,-0.978178,-0.00715102,-0.00552297,6.28243,0.0141967,-0.019348,-2.40085,0.00336982,-0.000767341,-0.00015421,
783020,0.00202481,-0.00275364,-0.986181,-0.00713916,-0.00552523,6.28243,0.0143915,-0.0196004,-2.40348,0.00387112,-0.000523282,-0.000124712,
786352,0.00207301,-0.00281926,-0.994193,-0.00712571,-0.00552659,6.28243,0.0145862,-0.0198522,-2.40607,0.00427842,-0.000187706,-8.78395e-05,
789684,0.00212185,-0.00288572,-1.00221,-0.00711083,-0.00552692,6.28243,0.0147807,-0.0201032,-2.40862,0.00477973,5.63487e-05,-7.30892e-05,
793016,0.00217134,-0.00295302,-1.01024,-0.0070943,-0.0055264,6.28243,0.014975,-0.0203533,-2.41113,0.00521837,0.000361422,-2.88424e-05,
796348,0.00222148,-0.00302115,-1.01828,-0.00707636,-0.00552481,6.28243,0.0151691,-0.0206027,-2.41362,0.00568835,0.000635988,-2.14688e-05,
799680,0.00227227,-0.00309011,-1.02632,-0.00705694,-0.00552224,6.28243,0.0153628,-0.020851,-2.41604,0.00606433,0.00100207,8.02776e-06,
803012,0.0023237,-0.00315989,-1.03438,-0.00703624,-0.00551847,6.28243,0.0155563,-0.0210984,-2.41845,0.00650297,0.00130714,2.27756e-05,
806344,0.00237578,-0.0032305,-1.04244,-0.00701402,-0.00551388,6.28243,0.0157495,-0.021345,-2.42084,0.00691028,0.00145967,4.48981e-05,
809676,0.00242849,-0.00330193,-1.05051,-0.00699053,-0.00550856,6.28243,0.0159423,-0.0215904,-2.42317,0.00731758,0.00179525,6.70199e-05,
813008,0.00248185,-0.00337417,-1.05858,-0.00696552,-0.00550227,6.28243,0.0161348,-0.0218348,-2.42549,0.00781888,0.0020393,6.70187e-05,
816340,0.00253586,-0.00344723,-1.06667,-0.006939,-0.00549517,6.28243,0.0163269,-0.0220782,-2.42777,0.00813219,0.00228336,6.70178e-05,
819672,0.0025905,-0.0035211,-1.07476,-0.00691143,-0.0054871,6.28243,0.0165186,-0.0223203,-2.43002,0.0085395,0.00261893,8.914e-05,
823004,0.00264578,-0.00359577,-1.08286,-0.00688241,-0.00547807,6.28243,0.0167097,-0.0225612,-2.43224,0.00891548,0.00286299,8.91381e-05,
826336,0.00270169,-0.00367125,-1.09097,-0.00685231,-0.00546815,6.28243,0.0169003,-0.0228009,-2.43441,0.00926012,0.00319857,0.000111258,
829668,0.00275824,-0.00374752,-1.09908,-0.00682083,-0.00545718,6.28243,0.0170904,-0.0230392,-2.43656,0.00969876,0.00344262,0.000111256,
833000,0.00281542,-0.00382458,-1.1072,-0.00678818,-0.00544538,6.28243,0.0172799,-0.0232761,-2.43866,0.0100121,0.00374769,0.000126001,
836332,0.00287323,-0.00390243,-1.11533,-0.00675427,-0.00543251,6.28243,0.0174687,-0.0235117,-2.44073,0.010482,0.00402225,0.000133372,
839664,0.00293168,-0.00398106,-1.12347,-0.00671903,-0.0054188,6.28243,0.0176569,-0.0237458,-2.44276,0.0107327,0.0042663,0.000133369,
842996,0.00299074,-0.00406048,-1.13161,-0.00668294,-0.00540425,6.28243,0.0178446,-0.0239786,-2.44478,0.011046,0.00457137,0.000148115,
846328,0.00305043,-0.00414066,-1.13976,-0.00664566,-0.00538871,6.28243,0.0180315,-0.0242099,-2.44675,0.011422,0.00475441,0.000177608,
849660,0.00311075,-0.00422162,-1.14791,-0.00660729,-0.00537256,6.28244,0.0182177,-0.0244396,-2.4487,0.0116726,0.00499846,0.000177603,
852992,0.00317168,-0.00430333,-1.15607,-0.00656804,-0.0053556,6.28244,0.0184032,-0.0246679,-2.45063,0.0120486,0.00524251,0.000177598,
856324,0.00323323,-0.00438581,-1.16424,-0.00652727,-0.00533782,6.28244,0.018588,-0.0248946,-2.45253,0.0125499,0.00548657,0.000177593,
859656,0.0032954,-0.00446904,-1.17242,-0.00648514,-0.00531923,6.28244,0.0187719,-0.0251197,-2.4544,0.0128005,0.00573063,0.000177586,
862988,0.00335817,-0.00455302,-1.1806,-0.00644215,-0.0052998,6.28244,0.0189552,-0.0253432,-2.45625,0.0131139,0.00603569,0.000192328,
866320,0.00342156,-0.00463774,-1.18878,-0.00639799,-0.00527923,6.28244,0.0191377,-0.0255651,-2.45809,0.0134898,0.00640177,0.000221818,
869652,0.00348556,-0.0047232,-1.19698,-0.00635273,-0.00525759,6.28244,0.0193192,-0.0257851,-2.45987,0.0137405,0.00664582,0.000221811,
872984,0.00355015,-0.00480939,-1.20517,-0.00630664,-0.00523514,6.28244,0.0194999,-0.0260036,-2.46166,0.0139911,0.00688987,0.000221804,
876316,0.00361535,-0.00489631,-1.21338,-0.00625971,-0.00521187,6.28244,0.0196798,-0.0262204,-2.46344,0.0142418,0.00713393,0.000221797,
879648,0.00368115,-0.00498394,-1.22159,-0.00621195,-0.00518779,6.28244,0.0198589,-0.0264356,-2.46521,0.0144611,0.00734747,0.000229163,
882980,0.00374754,-0.00507229,-1.2298,-0.00616358,-0.00516313,6.28244,0.0200369,-0.0266489,-2.46694,0.0146491,0.00753051,0.000243903,
886312,0.00381452,-0.00516135,-1.23803,-0.00611446,-0.00513773,6.28244,0.0202139,-0.0268602,-2.46864,0.0148997,0.00777456,0.000243894,
889644,0.0038821,-0.00525111,-1.24625,-0.00606451,-0.00511151,6.28244,0.02039,-0.0270699,-2.47034,0.0151504,0.00801861,0.000243884,
892976,0.00395026,-0.00534157,-1.25449,-0.00601372,-0.00508448,6.28244,0.0205651,-0.0272777,-2.47202,0.015401,0.00826267,0.000273371,
896308,0.004019,-0.00543271,-1.26273,-0.00596209,-0.00505664,6.28244,0.020739,-0.0274835,-2.47365,0.0156517,0.00850673,0.000288109,
899640,0.00408832,-0.00552454,-1.27097,-0.00590963,-0.00502799,6.28244,0.0209119,-0.0276874,-2.47526,0.0159023,0.00875079,0.000288098,
902972,0.00415821,-0.00561705,-1.27922,-0.00585636,-0.00499855,6.28244,0.0210838,-0.0278895,-2.47687,0.0160903,0.00893383,0.000302835,
906304,0.00422867,-0.00571023,-1.28747,-0.0058026,-0.00496862,6.28245,0.0212546,-0.0280896,-2.47847,0.0162156,0.00905586,0.000332321,
909636,0.00429971,-0.00580407,-1.29574,-0.00574826,-0.00493814,6.28245,0.021424,-0.0282875,-2.48,0.0164663,0.00929991,0.000332308,
912968,0.0043713,-0.00589857,-1.304,-0.00569313,-0.00490684,6.28245,0.0215923,-0.0284835,-2.48152,0.0165916,0.00954396,0.000332294,
