time,max_dev
1514423726,0.0551202038897
1514423727,-0.0385527380252
1514423728,-0.0984323612458
1514423729,-0.148293289927
1514423730,-0.195149546671
1514423731,-0.234926332155
1514423732,-0.18616582597
1514423733,-0.140348548757
1514423734,-0.12735910378
1514423735,-0.109388131657
1514423736,-0.117043130364
1514423737,-0.250306168295
1514423738,-0.353563322226
1514423739,-0.300394533342
1514423740,-0.263683039682
1514423741,-0.264943822871
1514423742,-0.262651310851
1514423743,-0.278167907695
1514423744,-0.355899215414
1514423745,-0.355206811822
1514423746,-0.331801918677
1514423747,-0.319286507625
1514423748,-0.311621395804
1514423749,-0.314117670355
1514423750,-0.32541229035
1514423751,-0.363623237825
1514423752,-0.336923032246
1514423753,0.287021838116
1514423754,0.146966222281
1514423755,0.269109217504
1514423756,0.259918742368
1514423757,0.0285752548507
1514423758,0.0307353889785
1514423759,0.0283276128719
1514423760,0.0306268223277
1514423761,0.0041673177774
1514423762,0.00434254300015
1514423763,0.00465602770202
1514423764,0.00443810186685
1514423765,0.00190983175763
1514423766,0.00340850379523
1514423767,0.00478147773289
1514423768,0.00430249279049
1514423769,0.00444194696996
1514423770,0.00610599093025
1514423771,0.0623779362437
1514423772,0.0640963386973
1514423773,-0.00144698479625
1514423774,-0.0019652056258
1514423775,-0.0052794983939
1514423776,0.0116708571136
1514423777,0.0932098674346
1514423778,0.0882759189281
1514423779,-0.0123735222658
1514423780,-0.172351321191
1514423781,-0.0841329871198
1514423782,-0.0728106045736
1514423783,0.0076183017743
1514423784,0.0540818946852
1514423785,0.0756821772227
1514423786,0.0872756432594
1514423787,0.118683645673
1514423788,0.12817407591
1514423789,0.0797202886758
1514423790,0.0253778481443
1514423791,-0.0167841324786
1514423792,0.0164863939581
1514423793,0.0108515713415
1514423794,-0.0585555163369
1514423795,-0.0596397939101
1514423796,0.0283945412568
1514423797,0.0719112661267
1514423798,0.119330159849
1514423799,0.0412638840257
1514423800,0.000499427392261
1514423801,-0.00335677212498
1514423802,0.0129077179387
1514423803,0.0329009539925
1514423804,0.0425934830916
1514423805,0.00659778141477
1514423806,0.035629428907
1514423807,0.0851210429229
1514423808,0.112904686658
1514423809,0.0781139895562
1514423810,0.0661673347729
1514423811,0.0983857261467
1514423812,0.108738868667
1514423813,0.0866754942095
1514423814,0.0334221837311
1514423815,-0.0659076894818
1514423816,-0.0680313582015
1514423817,0.00610086382252
1514423818,0.0258582717673
1514423819,-0.0154674019434
1514423820,-0.0242107171568
1514423821,0.125998170265
1514423822,0.442933297698
1514423823,0.768638918515
1514423824,1.15943027492
1514423825,1.66066360032
1514423826,2.5036049444
1514423827,3.76562831286
1514423828,5.48958930846
1514423829,7.38343809854
1514423830,9.44680632277
1514423831,11.0894851708
1514423832,10.461715888
1514423833,5.30612758931
1514423834,1.45673054903
1514423835,-1.17723608061
1514423836,0.0479568033589
1514423837,0.189430132478
1514423838,0.340983798295
1514423839,0.355204271682
1514423840,0.113578106737
1514423841,-0.0226384896401
1514423842,-0.0386391841819
1514423843,0.0142322393772
1514423844,0.00968015543744
1514423845,0.00284671090548
1514423846,-0.00252832287708
1514423847,-0.0178828655824
1514423848,-0.0621117837278
1514423849,-0.0460201074268
1514423850,-0.0247943212647
1514423851,-0.0233734562987
1514423852,-0.0275412214192
1514423853,-0.0132189561052
1514423854,0.00156059508413
1514423855,0.0181593128126
1514423856,0.0294151777149
1514423857,0.0235366917305
1514423858,0.0209579896715
1514423859,0.0314388662298
1514423860,0.0317441363645
1514423861,0.0219386460897
1514423862,0.0141256548462
1514423863,-0.0197229528978
1514423864,-0.0641145117487
1514423865,-0.0037847731704
1514423866,0.0249726898536
1514423867,0.050155748335
1514423868,0.0543736819654
1514423869,0.0589676755285
1514423870,0.0470082256321
1514423871,0.0248748213981
1514423872,0.0328488499658
1514423873,0.0296849561868
1514423874,0.0298360208642
1514423875,0.0153105574195
1514423876,0.0266935480998
1514423877,0.0236021488536
1514423878,0.00743385864015
1514423879,0.00267664561155
1514423880,0.00790292957556
1514423881,0.00241177041592
1514423882,0.00693824181334
1514423883,0.00266957227023
1514423884,-0.0121004628059
1514423885,-0.0155655874129
1514423886,-0.000745035175145
1514423887,-0.0302848243728
1514423888,-0.0463948160347
1514423889,-0.0197910108752
1514423890,-0.00875576159921
1514423891,0.0114421099436
1514423892,-0.00386559714579
1514423893,-0.0211616999617
1514423894,-0.0570828619024
1514423895,-0.0551681867013
1514423896,-0.0177942348209
1514423897,0.0129614445724
1514423898,0.0177793426207
1514423899,0.0186517314284
1514423900,0.00568322999387
1514423901,-0.00105771721944
1514423902,-0.00573443088377
1514423903,-0.0108425463904
1514423904,0.0974858967633
1514423905,0.220015993227
1514423906,0.217372083198
1514423907,0.0479423206777
1514423908,-0.0485874781775
1514423909,-0.0368636894089
