Time_us,accel_x,accel_y,accel_z
3138250,0.822600271707673,0.274150905706085,-1.95268424745648
3169351,0.903830682988191,0.108680731848936,-0.539772387514022
3231549,0.058529075025817,-0.00923631358539301,-0.734966399502703
3261985,-0.106343088965518,-0.0584606559751188,-1.27801696079666
3304828,-0.187493041745952,-0.0328764431789733,-1.13056715063896
3344800,0.317806483881323,0.232836346121576,-1.15347196832842
3388238,0.214177124675061,0.271641800336915,-1.26113322517717
3427784,0.057238155366887,0.0959428171065782,-0.856312060349075
3469668,0.12952519123638,0.132045455412161,-1.10134664482268
3502302,0.0507376992731651,0.0318437412000382,-0.961137757766114
3562648,0.0623605640488714,0.0134314795592925,-0.83490000529028
3615261,0.104534299020623,-0.0338162043210633,-0.824411134937248
3689670,0.0628235262169592,-0.0172547493873482,-0.490971771236497
3740138,0.0518839264282545,0.00114847336553713,-0.725034504142327
3802880,0.261075364773119,0.261655349821392,-0.92289754948982
3863812,0.155549877029676,0.111032864350394,-1.13797217161182
3883359,0.315991496077879,0.23881718562,-1.84628089034386
3906392,-0.0923980927360713,0.0450146725352503,-1.51944306357868
3927101,0.154994692808585,0.206977052938586,-2.09336312676505
3966395,0.0337049691978147,0.0564216514102752,-0.961412523699734
3996283,0.16200671604947,0.123832262706968,-1.01184628264831
4051188,-0.0749906867395488,0.0197574309252393,-1.43658257014685
4115028,0.241258170958243,0.264898842147426,-0.809492720057605
4164303,0.0677515354520128,0.0219017000954813,-0.776077060764605
4205880,0.0544046647818265,-0.00148559392987702,-1.42314833605071
4228798,-0.108932878461265,0.0220083035274827,-2.02719276390778
4288818,-0.272317933258039,-0.0188489521521043,-0.821191550896857
4352307,-0.164570787299628,-0.0292223521786455,-0.772426801020402
4382311,0.119916969604163,0.0700444207353504,-1.07610438071877
4413493,0.204684789256633,0.152500311415858,-0.956272685724902
4477373,0.0146422173001791,0.0452623352038618,-1.32589138351142
4497381,0.579692411875871,0.174015517748323,-1.57397072228724
4530386,0.0741359139473076,0.0921123217066248,-1.58468628704574
4550414,0.24231724706289,0.0947604086842916,-1.59853362109272
4610420,-0.25521578230191,0.000793946142620976,-1.08238284827095
4666011,-0.550420365897618,-0.0565465223408725,-0.823710939180777
4685370,-0.296973301715532,-0.0204860536913395,-2.02832439160463
4725366,-0.205618405682754,0.034715961775517,-0.861668950617138
4758497,0.292622733222747,0.212012153062814,-0.856622757780459
4808324,0.016706605382019,0.0624290652549872,-0.882497538688257
4864160,-0.0330293704988559,-0.0102279389059762,-0.812978312153035
4903738,0.199584045654307,0.34375739537871,-0.903527888016111
4935150,0.215078651402098,0.323131846979567,-0.939537812891245
4977103,-0.0181968396482583,0.251643669913442,-1.05419259481743
5050188,-0.387325047716109,-0.0464861138236409,-1.45650480528182
5080405,0.0508716517090095,0.134675593294389,-1.091365605127
5110500,-0.207817851207464,0.0670319869686515,-1.1933259602592
5131352,-0.308398232941879,0.0451994927521457,-1.65265117500935
5173324,0.202425514133101,-0.0599529417019371,-0.883260983956501
5247767,0.238103046948129,0.106810756837226,-0.972740048486465
5307809,-0.0416148685169457,0.0682947499757866,-1.04883291698041
5338364,0.0738903611756697,0.229885527961703,-0.971112690698354
5371319,-0.0574280217228103,0.134506836385529,-1.13389673577292
5442412,0.0907130926176918,-0.0351230455475426,-0.610430405442176
5495565,0.158489338328811,-0.280743620947495,-0.527057797325831
5536050,0.265776446881856,-0.0688418447336773,-0.898332419096105
5578339,0.237288838330762,-0.004857513390452,-1.00921715776495
5608779,0.431333021606657,0.223539907016661,-1.05624360522459
5673251,0.423692550512431,0.1140587733526,-0.577097806586996
5742339,0.291678526012214,0.134878858637384,-0.398412999654356
5796142,0.0886303927286017,0.125757327916666,-0.885077789362617
5829012,0.192937855542095,0.119175991397919,-1.35069803532499
5872160,0.11694370016858,0.0117504864548941,-0.98939099560166
5901782,0.21799300866439,-0.0555689085563422,-1.0593034779105
5951248,0.115496415134517,-0.00282783302301809,-0.627866699772
6004209,0.0657240227346889,0.0510442060892602,-0.588480305800197
6036391,0.0814503073911818,0.157829884101204,-1.16235900043623
6068333,0.327074021680522,0.0232199127305088,-1.14970859432395
6099065,0.19124550318663,0.115665214912592,-1.53651674841617
6182150,0.195050920893386,0.0463201585143072,-0.895399890856221
6243794,0.107590094926383,0.0951961600189329,-0.734705552542605
6297281,0.043874494710809,0.0558400728594208,-0.799177401788351
6327238,0.0320321647443241,-0.0872113181179963,-1.41881057008077
6377519,0.377537296812184,0.0260866859629983,-0.515673688177221
6431838,0.643086429656438,0.129088834676646,0.372854715113808
6505062,0.664027033873685,0.02316406219572,0.379178680940643
6554765,0.122356759151198,0.0659099612037691,-0.851346110951185
6584788,0.39156060305807,0.0919534615631543,-1.17083412975611
6617801,-0.0849503329394868,0.0652625776688596,-1.00025656178739
6713191,0.427568596627877,0.136281497852695,-0.44033272461194
6751884,-0.0164322039309778,-0.00736232445425698,-1.04320475927918
6815106,0.090245881755061,-0.17827740655505,-0.891136205475393
6866389,0.257091119331435,-0.0452712901979997,-0.549036455260117
6897152,0.155249352992513,0.232912535290578,-1.14070585509069
6929216,0.36874581488963,0.0494711880890885,-0.904945149825998
6959310,0.287767980344218,0.253896214239609,-1.07627034977629
6999308,0.169692708595456,0.0442933562532698,-0.901019408929927
7033300,0.401198080560167,0.078020353367622,-0.829113732507977
7074115,0.242529481021026,0.165808700135048,-1.14463403751676
