Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
91410,0.135638735319148,0.044766157963209,-0.57209824970577,1.324907,1.06222,2.562852
161670,-0.0672390253454179,0.222793658890712,-0.448692654074,1.332768,1.032102,2.6048
211374,0.17318310851537,0.366092433764284,-0.809282555100403,1.338596,1.01317,2.651454
241485,0.269734319577005,0.125891148072264,-1.00675399486204,1.342068,1.002847,2.686521
273353,-0.0696977727570586,0.0206598825899159,-1.14607538340866,1.349005,0.9923194,2.702197
302884,-0.0825939629900304,-0.0492709559072041,-1.08538626166732,1.35401,0.9825097,2.737396
333084,-0.122708231983131,0.0101768808636705,-1.12024935835247,1.360578,0.973102,2.761737
373065,-0.290520019228753,0.147088376846123,-0.928536043587014,1.367581,0.9620553,2.809697
402888,-0.0326365005789648,-0.191687770425377,-1.02665735613949,1.372349,0.9545938,2.850461
434987,-0.0913749891634267,0.14954895492758,-1.00677652547923,1.37837,0.9482465,2.879681
474069,-0.0166450776951929,-0.10687601968708,-1.06520420321152,1.385359,0.941782,2.928535
503667,-0.186730543832512,0.0352805813260757,-1.09058666081979,1.389813,0.9375955,2.968321
534606,-0.191836700381088,-0.257000902289224,-1.05562834832752,1.395202,0.9339899,3.000646
564642,-0.0547149554829142,0.123834517334075,-1.10194567081967,1.399047,0.9306659,3.040985
605082,-0.084681336228188,-0.0610303238395644,-0.912874426291048,1.404923,0.9271421,3.0875
648976,-0.226306767744336,-0.0067711771538189,-0.85565203757947,1.408931,0.9231514,3.145389
689151,-0.188432847030688,-0.115221244333095,-0.87599163596211,1.411867,0.9185855,3.184119
732302,-0.287697223556511,0.0999518425490453,-0.93465855582037,1.413319,0.9147103,3.234644
761921,-0.483372300899335,-0.199506656947702,-1.03049865593316,1.413966,0.9123183,3.272074
801958,-0.481979331952393,-0.403438525436315,-0.923029499833795,1.414416,0.9089453,3.314915
835401,-0.328547536909448,-0.313460397420472,-0.884634586501129,1.41389,0.9064153,3.355501
885956,-0.27813559310301,0.018371637068963,-0.714496319962539,1.414882,0.9035682,3.41063
928403,-0.260559792685541,-0.0970448744284474,-0.725591085518703,1.414769,0.901738,3.455623
959133,-0.171298110198778,-0.0620838083980013,-1.0202270818931,1.414666,0.9003954,3.488108
988934,-0.237133730467522,-0.0820950298559131,-1.07041107630196,1.413765,0.899452,3.523897
1029110,-0.186096939244338,-0.11957565214259,-1.05617483304585,1.412415,0.8983921,3.571027
1064129,-0.200200375439794,-0.30446091489603,-1.01728907653378,1.410693,0.8977852,3.605687
1104049,-0.0829913462269576,-0.181713918011264,-1.02548669363688,1.406945,0.8978658,3.647077
1137075,-0.26934419384958,0.00561128919007121,-0.975865342647517,1.40389,0.8979307,3.673568
1167896,-0.469163822764351,0.0742910342884863,-0.944414992767259,1.400261,0.8983183,3.705243
1197943,-0.066635499682058,-0.210764631080779,-1.01921505415355,1.396984,0.8990116,3.738244
1227396,0.0482516008730489,0.323521252993407,-1.08437178727817,1.393554,0.8999161,3.771792
1260918,-0.133633251234862,0.0858188232799662,-0.994059974863554,1.389812,0.901116,3.804544
1290900,-0.663075189158059,0.0350237586356823,-1.07541257733526,1.38638,0.9026092,3.836686
1321102,-0.264362352775827,-0.270853298335503,-1.01420439094034,1.382891,0.9041682,3.86505
1355042,-0.41075802876282,-0.284814983266586,-0.912764947993478,1.378902,0.9061499,3.897175
1384174,-0.0141097402701672,0.318048373314698,-1.23931017651873,1.375275,0.9084821,3.927695
1414013,-0.5393396098672,0.313698663924192,-1.17822018170995,1.371555,0.9110078,3.95856
1447866,0.0676497550717761,-0.0240559457947946,-1.13374962421849,1.366789,0.9140672,3.983867
1479405,-0.173181026677006,-0.179243636111287,-1.14881864016838,1.359952,0.9178634,4.009212
1509630,-0.294966224046793,-0.149507032322177,-1.25229938303177,1.354286,0.9215935,4.035568
1539684,-0.124942239068855,-0.0957347915352333,-1.07644429160741,1.347834,0.9256311,4.057667
1582871,-0.439364521775908,-0.372041267126124,-0.87109317247194,1.33963,0.9322776,4.092917
1622988,-0.133340953351817,-0.215891622682157,-0.86699654696759,1.331581,0.9391703,4.125689
1655024,-0.386016362414606,-0.14659539079095,-1.05262775518787,1.324225,0.9442757,4.144975
1688589,-0.120575049524993,0.0761562438234307,-0.968338898558233,1.314124,0.9496273,4.165652
1728087,-0.139196722282032,-0.024659352707763,-1.00616729455698,1.302789,0.95693,4.193689
1771625,-0.282753819063184,-0.143040036921706,-0.920727947417317,1.290286,0.9661364,4.226642
1801637,-0.474479427946439,-0.0942609442435345,-1.13141254733843,1.280544,0.9722381,4.241879
1831366,-0.763131275120465,-0.229308699360844,-1.26188459152454,1.271148,0.9796174,4.264493
1853090,-0.209146610524738,-0.416904508367218,-1.72017940697063,1.262557,0.985096,4.275713
1876059,0.143161523866684,-0.110396604044525,-1.45403179462909,1.255129,0.991672,4.293001
1895829,0.430798408330071,0.0701456106789923,-1.49896961264369,1.246874,0.9984786,4.301562
1916015,0.42339378801514,-0.108801294348567,-1.59086746898371,1.238712,1.005608,4.311143
1945876,0.8735388008276,0.117996128597971,-1.47249389683288,1.227446,1.017142,4.331686
1975818,-0.233449559006005,0.0208588628019108,-1.14444639208383,1.215978,1.029385,4.350844
1999490,-0.570594455592473,-0.447106427877206,-1.07962009279809,1.206113,1.039453,4.362875
2029954,-0.330795638958011,-0.199104186511798,-1.14967452402169,1.192703,1.052865,4.377638
2060590,-0.628865743080199,-0.135674940844256,-1.28206492048734,1.179124,1.065869,4.396833
2093489,-0.379094828972897,0.0706366402781139,-1.15208578271989,1.161953,1.077703,4.410576
2123381,-0.268056862888851,-0.177111883615476,-1.24244879593106,1.147703,1.090069,4.425703
2153942,-0.00922445059854078,0.0639960486427148,-1.19013383928197,1.131927,1.101635,4.43657
2187021,-0.401562212827913,0.0691996451339664,-1.02891983017525,1.115255,1.115415,4.450022
2216675,-0.665651801910818,0.300656720231633,-1.14783813904209,1.101131,1.129153,4.464595
2248164,-0.347588235462036,-0.298508916385717,-1.17536072234652,1.084004,1.140876,4.473641
2278577,-0.418976820451596,0.128485723620536,-1.12415994037459,1.068642,1.153374,4.486092
2311138,-0.445880356005578,0.170899556202918,-0.908781851881576,1.051844,1.165214,4.492536
2341105,-0.461228376808598,0.469946536041925,-0.857033675360023,1.037801,1.178486,4.505343
2371008,-0.480481773860478,0.170027435869478,-1.00353124955928,1.024109,1.192196,4.518908
2403951,-0.401853865540803,0.293011252284045,-1.15930223497987,1.008369,1.206533,4.529726
2433940,-0.33208616162843,-0.277006747629078,-1.26194374906938,0.9955692,1.220992,4.541841
2465013,-0.194280399644737,0.143094259934409,-1.15437511874686,0.9785899,1.233662,4.548589
2498407,-0.284507235371237,0.109293818654382,-1.03505582740856,0.9606407,1.247396,4.555617
2527934,-0.600564261294718,0.00611873627700061,-0.945487535890042,0.9465696,1.261642,4.564713
2557928,-0.411454258730123,0.0112199061192461,-1.25569201050476,0.9331274,1.276295,4.5747
2577979,-0.382435204158961,-0.148060082329464,-1.46617363776219,0.9233251,1.28544,4.578588
2602159,-0.374072233048519,-0.102847918903163,-1.20379460764306,0.9136454,1.295572,4.58425
2631158,-0.172914820314108,-0.25746044969297,-1.23368956730302,0.9013585,1.312158,4.594976
2663506,-0.556841079095707,-0.191659002329783,-0.938203500131861,0.8866416,1.327582,4.600838
2692111,-0.126549517733583,0.0589765680062436,-1.17968687026693,0.8731623,1.343502,4.610628
2725660,-0.163925091042854,0.215038703772779,-1.19170660092844,0.8567942,1.361205,4.616508
2756025,-0.299617258391317,-0.200530220684085,-1.16414748589047,0.8428729,1.377329,4.620458
2785668,-0.272292577008572,0.188426432709523,-1.0613648129825,0.8322312,1.395393,4.630888
2818808,-0.281327105416798,0.0415219932061213,-1.07100521506131,0.8200775,1.415196,4.636673
2849879,-0.249901799705733,-0.186861618957672,-1.21331069748445,0.8098562,1.434446,4.645673
2880351,-0.151404815253856,-0.248373397141736,-1.13284971524957,0.7952463,1.453309,4.649467
2912864,-0.124115711610135,-0.272257080267029,-1.31474713553716,0.7845497,1.476255,4.661661
2943079,-0.507578390086587,-0.471857381291053,-1.18582072158429,0.7726973,1.496812,4.663802
2972896,-0.251464077512535,-0.253557331103633,-1.17456584849956,0.7646192,1.518831,4.672771
3002894,-0.240099967469727,0.336562702671029,-1.07038548048719,0.7575678,1.541469,4.682687
3036078,-0.169547179727982,0.420898516000744,-1.05633989304976,0.7493355,1.566598,4.688445
3058110,-0.397135912359366,0.0150041655421667,-1.3874479577982,0.7429128,1.583022,4.690528
