Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
1042916,-0.053875243091501,-0.00606998576138978,0.241655964681198,0.01324881,-0.01314645,1.155216
1192856,-0.0290962005688369,0.0380852229106561,-0.0508478123667375,0.01026166,-0.0101025,1.43996
1295315,-0.00179736426973661,0.0133718514362362,-0.0976832100436153,0.008125039,-0.007639535,1.639037
1427762,-0.0432977763585988,0.0796248310626585,0.00917138696402466,0.005654756,-0.004939137,1.902675
1575203,-0.0650767158372931,0.0264175512038752,0.000706925463395894,0.003124498,-0.002390719,2.194347
1697654,-0.0714531392435904,0.0234742056283631,0.0583402184319832,0.001468514,-2.659582e-05,2.435278
1822604,-0.0555665549003587,0.00289483373914884,-0.0793496660738263,-7.889485e-06,0.002132444,2.676519
1955051,-0.0501892782302703,0.0183761343914149,0.0561513085993893,-0.002524054,0.004702402,2.923591
2124983,0.0211324914497739,0.0598555694671315,-0.0421715166542616,-0.006944272,0.009486515,3.226974
2257430,-0.0080277510711114,0.0792177692882302,0.0178431069317479,-0.01015551,0.01318301,3.446524
2394875,-0.0591716503692141,0.0495099631452121,-0.0242955961312058,-0.01260483,0.016521,3.659526
2524823,-0.03404516443427,0.0351138342011291,-0.0667911702211146,-0.0150279,0.02080358,3.842049
2694755,0.0500973684011747,0.00457824056543754,0.0511154457989464,-0.01703329,0.02610182,4.048806
2828035,-0.0132164380000638,0.0152468005602689,-0.0752100741767659,-0.01865625,0.03265157,4.187232
3000466,-0.0238443918094858,0.0439073026194563,-0.0358197845120379,-0.02104358,0.04754067,4.337596
3145408,0.0538009112746449,0.0211714929160837,-0.0640998349833414,-0.02346534,0.06890225,4.44205
3260362,-0.0826433077257416,0.0399110746593845,-0.0469885272301735,-0.02528866,0.09301924,4.512542
3372817,-0.0528890712007607,0.0290420022871273,-0.0884674099717697,-0.02681329,0.1234716,4.57231
3477775,-0.0890774062143755,0.0383647858860466,-0.0110581232485701,-0.02852781,0.1577278,4.621256
3575236,-0.064856143755502,0.0214049894794216,-0.0836733123852823,-0.02947561,0.1952777,4.660325
3665200,-0.05689507204918,-0.00733320979277168,-0.100794659743995,-0.0305413,0.2347625,4.692558
3775156,-0.0601470449280056,0.0075067834943026,-0.0699061984471816,-0.03120991,0.2903736,4.727506
3857623,-0.112810888173905,-0.0135440877134096,-0.0729003813843301,-0.03158291,0.337826,4.750758
3947587,-0.096702496277766,0.0591809384880791,0.0477600348338896,-0.03168939,0.3946006,4.773586
4027555,-0.144300029428663,-0.0436378040097588,-0.0118393608639199,-0.03173354,0.4485863,4.791837
4127515,-0.0561848901229105,0.0481764602268781,-0.0694201161964766,-0.03158163,0.5229633,4.812572
4212481,-0.120426251937484,-0.00891459606001445,-0.0355548999616439,-0.03121827,0.5915235,4.828544
4299946,-0.106428276351634,0.0405442187065951,-0.0387212246645559,-0.03095858,0.6672264,4.843338
4389910,-0.0758267463389374,0.010582600020972,-0.0925454129705212,-0.03029905,0.7503832,4.856987
4487371,-0.100780010486614,0.00468472195778499,-0.0419718695409134,-0.03021545,0.8452359,4.870295
4602325,-0.0842889385600011,-0.00424539384213257,0.040758157677007,-0.02972125,0.9659706,4.884165
4722277,-0.074367077548204,-0.0489041257350654,0.0326585326244931,-0.02943054,1.101723,4.896716
4807243,-0.114307663492044,0.0026326866075557,-0.0448959758246013,-0.02901321,1.203668,4.904749
4898040,-0.115802135753701,0.00128260762683608,0.0194972004385976,-0.02886213,1.31857,4.912343
4978008,-0.135795633277131,-0.0463956631302238,0.0132929086495801,-0.02803494,1.423971,4.918495
5107956,-0.087559581719096,0.0295150573490958,-0.0175541359172606,-0.02613601,1.605036,4.927091
5202918,-0.114748639402909,-0.0563188759357186,-0.0230043153232483,-0.02441539,1.744611,4.932695
5315373,-0.0888917172866766,-0.0316572856790817,-0.0115643159411415,-0.02248675,1.917722,4.93844
5450319,-0.0734894162510129,0.0322151184473759,0.0107096952541298,-0.01998893,2.138565,4.944362
5557776,-0.0832880166823008,-0.0168304964781904,-0.0511428464627111,-0.0180078,2.324305,4.948771
5662734,-0.0570104289787993,-0.0485117140413653,0.0738231826407104,-0.01642947,2.512859,4.952512
5740203,-0.122483147553478,-0.021091418820142,-0.0417009090811042,-0.0153399,2.654952,4.954939
5802678,-0.170124907209584,0.0195701087137094,0.0303284271688966,-0.01443424,2.773662,4.956823
5905137,-0.112227009532261,-0.00190541374294911,0.000240701017602439,-0.01288759,2.971368,4.959467
5995101,-0.0998847168876041,0.0407241930311738,-0.0382368404819272,-0.0113879,3.149896,4.961665
6092562,-0.087358685949063,0.0449841096724983,0.0380478075187603,-0.008620395,3.347973,4.96361
6205017,-0.0943827014702059,0.0615214603990941,-0.0102644007041879,-0.005362037,3.584046,4.965747
6324969,-0.0665685629504853,0.0654946677377251,-0.0127600295340677,-0.001579408,3.843126,4.967626
6439923,-0.0350510640569194,0.0876725848898643,0.0083378714320433,0.001860886,4.097888,4.969333
6522390,-0.110830900629301,0.0508124648016328,0.0314476975323587,0.004381158,4.28402,4.970093
6664833,-0.0392860536962431,-0.0168638131561133,-0.0764598255134615,0.008508524,4.614734,4.97156
6787284,-0.0793805121145661,0.00365234121491249,-0.0301452803515121,0.01153905,4.903201,4.972806
6882246,-0.0714888613957077,-0.00335322320530185,-0.0788064570027724,0.01337236,5.132837,4.973611
6985538,-0.0944006326791007,0.0348677023275696,-0.00860372360167288,0.01525083,5.384613,4.974425
7060508,-0.130654279596941,0.055106154545248,-0.038341587783591,0.01659903,5.569882,4.974729
7177961,-0.0693740426762418,0.0572463304869058,-0.00324384913826899,0.01847632,5.863741,4.975518
7280420,-0.0562262180484207,-0.0774511134956315,-0.0242991599633731,0.01987257,6.122603,4.975913
7387877,-0.050070347007818,0.0819982084640057,-0.0193529680618805,0.02090335,6.399528,4.976233
7517825,-0.0532237630897193,0.0626012510471533,-0.0207624508350822,0.02222905,6.73843,4.976345
7615286,-0.0856865839422943,0.0539969311375331,-0.0264886509456768,0.0232705,6.993993,4.976537
7717745,-0.105710021825787,-0.0126797771877482,0.0340099753907959,0.02425065,7.269182,4.976587
7840196,-0.0767602666870832,0.0218578868573627,-0.0579982755172625,0.02532917,7.597633,4.976652
7970144,-0.0466098325781125,0.0778557311312805,-0.0293050319262473,0.02640761,7.951506,4.97676
8135078,-0.0185510291492567,-0.026615389548458,0.0659873980940946,0.02857893,8.405854,4.977201
8282519,-0.0265538613146669,-0.0585064407025382,-0.0235009757821487,0.03013036,8.814434,4.977129
8404970,-0.0741946393225236,0.00358843367220703,0.0359272199776955,0.03107062,9.156843,4.97754
8537417,-0.0532596280225595,0.0708333629392689,0.0321095783094279,0.03217287,9.529261,4.977532
8669864,-0.0373492483316757,0.0648216308472871,-0.0223821686900578,0.0334573,9.905508,4.977479
8794814,-0.0703724468926559,0.0162759093492039,0.0487225050572803,0.03475131,10.25945,4.977736
8914766,0.0126197783709795,0.0866619958014486,-0.0487595868701424,0.03556724,10.60305,4.977898
9058042,-0.0238485463641116,-0.0158052539881897,0.0660398677145183,0.03629896,11.01394,4.97794
9222976,-0.00894137340620201,0.0291455594872394,0.0575963304375008,0.03690157,11.48914,4.978076
