Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
0,-0.06422625,0.1991732,-1.939793,-0.01474227,-0.02630912,0.616394,-0.09466056,0.1532387,-1.992608,0.07078413,0.09105618,0.2412718
109921,-0.07189079,0.2194887,-2.008439,-0.01195218,-0.009675,0.6386892,-0.05675129,0.1979197,-1.963766,0.01130216,0.1360615,0.1694887
211341,-0.07561169,0.2419351,-2.069859,-0.009518476,9.745313e-05,0.6575963,-0.03248067,0.1955601,-1.974612,0.04601255,0.08280288,0.09002077
313256,-0.07801468,0.2640455,-2.168841,-0.00973064,0.00832969,0.6624066,-0.02836732,0.2224262,-1.96811,-0.08024391,0.04489283,-0.005996159
411852,-0.07790854,0.2888614,-2.275982,-0.01253412,0.01444715,0.6667342,-0.01602849,0.2120616,-1.912629,-0.03320805,0.09303222,-0.02906783
512615,-0.07797836,0.3128642,-2.397877,-0.01688479,0.01795154,0.6619374,-0.009069674,0.207601,-1.915691,-0.04805252,0.03222519,-0.04654195
614911,-0.08142962,0.3353166,-2.513257,-0.02769327,0.01849667,0.4762421,-0.02537034,0.2041534,-1.804178,-0.1104157,-0.02416705,-0.02072331
720144,-0.08428723,0.356975,-2.625557,-0.03755246,0.01487513,0.4657242,-0.03392822,0.1876216,-1.748176,-0.07740888,-0.03950847,0.05028206
822802,-0.08014222,0.3778929,-2.741295,-0.04208756,0.01099858,0.4706683,-0.01435333,0.160998,-1.66628,-0.04230108,-0.02300863,0.06769251
927652,-0.0734612,0.396618,-2.845988,-0.04346692,0.01289159,0.4771975,0.007535757,0.1432592,-1.60423,-0.001760488,0.02241748,-0.03560172
1030745,-0.06180802,0.4144545,-2.954349,-0.04232443,0.01440891,0.4788187,0.04807459,0.1219521,-1.566476,-0.001054857,0.04080057,-0.05690448
1135593,-0.05071968,0.4291103,-3.05023,-0.04261706,0.01386232,0.4759203,0.05089905,0.105368,-1.472155,-0.03514997,-0.01337424,-0.09002113
1238731,-0.04348373,0.4398686,-3.146721,-0.04487068,0.01018161,0.4712423,0.06849579,0.09450924,-1.418088,-0.03409091,-0.03022359,-0.06230383
1343561,-0.03365486,0.4488214,-3.235017,-0.05012631,0.003795484,0.4672932,0.08423769,0.06197219,-1.324831,-0.07336846,-0.07602803,-0.04968188
1446305,-0.01979197,0.455748,-3.31344,-0.05886077,-0.006852114,0.4657783,0.150747,0.03134747,-1.29182,-0.05436849,-0.06237932,-0.04025384
1550978,-0.0006779113,0.4586626,-3.395234,-0.05936694,-0.007903026,0.4645191,0.2104561,-0.01358845,-1.227694,0.04356472,0.04958834,-0.02953257
1653752,0.02470024,0.4583084,-3.469319,-0.05436947,0.001727073,0.4640673,0.2663753,-0.03482221,-1.18427,0.05468684,0.1040756,-0.01683435
1757805,0.04990406,0.4530919,-3.536167,-0.05087811,0.01028038,0.464203,0.272397,-0.1024735,-1.101122,0.04957997,0.05120236,-0.006369574
1861299,0.07467259,0.442414,-3.60846,-0.04938639,0.01230702,0.4638751,0.2824863,-0.124815,-1.049491,0.02407469,0.006133417,-0.009821398
1965580,0.09621339,0.4289813,-3.668447,-0.05450886,0.009479843,0.463756,0.2783475,-0.1468361,-0.9656039,-0.08466005,-0.05111045,-0.0071307
2068176,0.1165419,0.4123871,-3.730664,-0.06485505,0.003272931,0.4634708,0.3054041,-0.1996686,-0.9569082,-0.127043,-0.07804257,-0.007077374
2172364,0.137933,0.3915191,-3.780203,-0.07801138,-0.00423235,0.4625089,0.3744735,-0.2024406,-0.9072877,-0.1439193,-0.05750362,-0.01479907
2275783,0.1657479,0.3659731,-3.8319,-0.08990104,-0.00836241,0.4623646,0.4102873,-0.2678177,-0.8565851,-0.08674667,-0.02567534,-0.002700225
2380900,0.1965436,0.3340003,-3.874828,-0.09741811,-0.01098105,0.4622853,0.4842017,-0.3151214,-0.8274238,-0.06429435,-0.03268004,-0.01586193
2484365,0.2352786,0.2955266,-3.922615,-0.09842652,-0.01223066,0.4632695,0.494384,-0.413379,-0.7419609,-0.04628447,-0.002503827,-0.01000384
2587912,0.2740474,0.2522863,-3.964589,-0.100282,-0.01443906,0.4617315,0.5476581,-0.4377248,-0.6894096,-0.0343879,-0.0107728,-0.01703982
2691160,0.3130942,0.2054266,-3.998724,-0.1032759,-0.0168712,0.4614002,0.6268122,-0.4870796,-0.6875089,-0.02442231,-0.02853826,0.002225464
2794997,0.3511117,0.1486315,-4.030682,-0.1070477,-0.0216146,0.4587367,0.6730661,-0.5632455,-0.6495975,-0.02073093,-0.03082747,0.002274071
2898007,0.3977592,0.08602379,-4.064125,-0.1086497,-0.02550147,0.4578969,0.6717536,-0.5998955,-0.5735754,-0.01049286,-0.05433195,0.02312844
3002748,0.4430837,0.01486105,-4.094575,-0.1098191,-0.02920853,0.4567286,0.7475421,-0.6702455,-0.5361808,-0.02633318,-0.0230845,0.027368
3105883,0.5022268,-0.06165771,-4.130564,-0.1085398,-0.03109759,0.4492387,0.7844962,-0.7334756,-0.4962101,0.005679383,-0.01232888,-0.09648927
3211283,0.556564,-0.1466909,-4.161921,-0.1086069,-0.0321811,0.4275525,0.850548,-0.7822345,-0.5405129,-0.02377369,0.01454283,-0.2115684
3314545,0.6222245,-0.2349661,-4.195653,-0.1099624,-0.03459743,0.3940235,0.8742125,-0.8395831,-0.4858486,-0.03753567,-0.0003583406,-0.3329214
3419591,0.6802851,-0.331783,-4.22026,-0.1128635,-0.0394057,0.3460806,0.9220333,-0.8609678,-0.4437703,-0.03955464,0.009301977,-0.4533712
3521965,0.7487699,-0.4312661,-4.248961,-0.1162669,-0.04671519,0.2878695,0.9276124,-0.9097307,-0.4405926,-0.02775484,-0.03307139,-0.5734457
