Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
999600,-0.01677308,0.01265409,-1.129909,-0.003517311,-0.004511882,0.01365809,-2.179944e-05,-0.005374559,-1.945243,0.009639051,0.01152491,0.0002722227
1002099,-0.01677291,0.01264363,-1.1338,-0.003498561,-0.004489989,0.0136583,0.000192449,-0.005090583,-1.946017,0.009618494,0.01153208,0.0002814253
1004598,-0.01677249,0.01262853,-1.13964,-0.003470141,-0.004457531,0.01365749,8.597948e-05,-0.004976339,-1.94731,0.009600977,0.01151769,0.0002991329
1007097,-0.01646543,0.01236234,-1.143612,-0.003452344,-0.00443658,0.01365688,0.0001411115,-0.005140719,-1.948131,0.009591517,0.01148666,0.000306459
1009596,-0.01646456,0.01234792,-1.149457,-0.003424914,-0.004404644,0.01365636,0.0004364775,-0.004477198,-1.949147,0.009592085,0.01142583,0.0003238596
1012095,-0.01646346,0.01233849,-1.153357,-0.003407094,-0.004383081,0.01365543,0.0006699153,-0.004948285,-1.949971,0.0095927,0.01138059,0.0003276842
1014594,-0.01646126,0.01232394,-1.159209,-0.003378921,-0.00435125,0.01365603,0.00079379,-0.004751765,-1.951749,0.009581012,0.0112958,0.0003287302
1017093,-0.01645914,0.01231432,-1.163113,-0.003360861,-0.004329205,0.01365621,0.001330638,-0.004869367,-1.952328,0.009576113,0.01124947,0.0003477483
1019592,-0.01616227,0.01205649,-1.169459,-0.003331707,-0.00429717,0.01365637,0.001232559,-0.00426014,-1.953547,0.009589211,0.01120413,0.0003859375
1022091,-0.01616025,0.01204798,-1.173367,-0.003312788,-0.004276671,0.01365517,0.0007797393,-0.004247265,-1.954847,0.009621082,0.01117873,0.0004172777
1024590,-0.01615734,0.01203618,-1.179235,-0.003284136,-0.004244198,0.01365356,0.001163656,-0.003616533,-1.956746,0.009683478,0.0111533,0.0004483566
1027089,-0.016155,0.01202901,-1.183149,-0.003265627,-0.00422323,0.01365253,0.001179664,-0.003560251,-1.957303,0.00972803,0.01113571,0.0004516329
1029588,-0.01615184,0.01201828,-1.189023,-0.00323851,-0.004192534,0.01365202,0.0009244204,-0.003593325,-1.958752,0.009773941,0.01109665,0.0004441205
1032087,-0.01587147,0.01177932,-1.193407,-0.003220597,-0.004172871,0.01365134,0.0007665475,-0.00353389,-1.959519,0.009779134,0.01105495,0.0004436071
1034586,-0.0158682,0.01176806,-1.199287,-0.003194119,-0.004141396,0.01364985,0.001416297,-0.003968121,-1.960985,0.009743848,0.01097962,0.000449648
1037085,-0.01586543,0.01176009,-1.20321,-0.003176057,-0.004121025,0.01364931,0.001355369,-0.004003337,-1.961694,0.009701994,0.01092709,0.0004571355
1039584,-0.01586056,0.01174769,-1.209097,-0.003150764,-0.004091069,0.01364876,0.001892897,-0.00426722,-1.963116,0.009617634,0.01083787,0.0004717276
1042083,-0.01585676,0.01173918,-1.213024,-0.0031337,-0.004071441,0.01364735,0.001900238,-0.004238105,-1.963576,0.009541723,0.0107776,0.0004727888
1044582,-0.01558557,0.01150616,-1.219363,-0.003108386,-0.004040235,0.01364613,0.001564557,-0.003982749,-1.965025,0.009429535,0.01070209,0.0004681178
1047081,-0.01558259,0.01149854,-1.223294,-0.003092531,-0.0040192,0.01364631,0.00141277,-0.00363518,-1.965585,0.009333895,0.01066304,0.0004734974
1049580,-0.01557848,0.01148792,-1.229193,-0.003068239,-0.003988392,0.01364653,0.001323033,-0.003445126,-1.96713,0.009172665,0.01063769,0.0005055986
1052079,-0.01557564,0.01148034,-1.233128,-0.003052928,-0.003968118,0.01364466,0.001525482,-0.004132587,-1.967765,0.009054556,0.01063334,0.0005224821
1054578,-0.01557184,0.0114687,-1.239033,-0.003030359,-0.00393732,0.01364513,0.0010036,-0.003633019,-1.969323,0.008858019,0.01064234,0.0005582696
1057077,-0.01531661,0.01125187,-1.2434,-0.003015091,-0.003917202,0.01364378,0.001137038,-0.003787883,-1.970484,0.008720009,0.01064,0.0005760865
1059576,-0.01531292,0.01123975,-1.249313,-0.002991521,-0.003887234,0.01364278,0.001321288,-0.004297911,-1.971572,0.008535365,0.01061681,0.0005661765
1062075,-0.01531019,0.01123159,-1.253257,-0.002977471,-0.003867519,0.01364114,0.001406041,-0.003859869,-1.972397,0.00841932,0.01059386,0.00055187
1064574,-0.0153069,0.01122108,-1.259177,-0.002957279,-0.003837309,0.01364016,0.0007893252,-0.003148795,-1.974057,0.008228339,0.01055212,0.0005097319
1067073,-0.01530491,0.01121498,-1.263126,-0.002943521,-0.003817657,0.01363902,0.001198382,-0.002944905,-1.97482,0.008092284,0.01051843,0.0004822541
1069572,-0.0150598,0.0110063,-1.269461,-0.002923367,-0.003788241,0.01363844,0.001221884,-0.00321276,-1.975761,0.007878146,0.01046738,0.0004377445
1072071,-0.01505733,0.01099999,-1.273413,-0.0029106,-0.003769342,0.01363761,0.001244597,-0.003096293,-1.976938,0.007727,0.01043017,0.0004192148
1074570,-0.01505344,0.01099011,-1.279346,-0.002889917,-0.003739485,0.01363708,0.001349878,-0.003489792,-1.978162,0.007528345,0.01036885,0.0004163896
1077069,-0.01505081,0.01098343,-1.283303,-0.002875786,-0.003720267,0.0136362,0.001278284,-0.003188879,-1.979157,0.007426824,0.0103234,0.0004222948
1079568,-0.01504637,0.01097466,-1.289243,-0.002856025,-0.003693079,0.01363532,0.001685511,-0.002659515,-1.980237,0.007305231,0.0102364,0.0004299626
1082067,-0.01481354,0.0107799,-1.293595,-0.00284422,-0.003673531,0.01363438,0.001687873,-0.002889259,-1.981132,0.007228061,0.01017229,0.0004296717
1084566,-0.01480824,0.01077233,-1.299541,-0.002824839,-0.003645186,0.01363487,0.001846649,-0.002153902,-1.98289,0.007116533,0.01008701,0.000432354
1087065,-0.01480432,0.01076803,-1.303508,-0.002813731,-0.003626852,0.01363412,0.002075922,-0.002147438,-1.98323,0.007033856,0.01002517,0.0004470799
1089564,-0.01479881,0.01076199,-1.30946,-0.00279604,-0.003599317,0.01363344,0.001593921,-0.001882433,-1.984928,0.006873925,0.009936171,0.0004615862
1092063,-0.01479601,0.01075838,-1.31343,-0.002784323,-0.003581312,0.01363292,0.001211593,-0.001719175,-1.985247,0.006769623,0.009872084,0.0004785703
1094562,-0.01457211,0.0105726,-1.319763,-0.002767961,-0.003553892,0.01363371,0.002332437,-0.002285096,-1.986243,0.006612971,0.009778323,0.000511412
1097061,-0.01456739,0.01056778,-1.323736,-0.002757495,-0.00353633,0.01363213,0.002389138,-0.002532559,-1.986724,0.006501303,0.009705056,0.0005245899
1099560,-0.01456052,0.01055991,-1.329698,-0.002741189,-0.003510583,0.01363062,0.002194138,-0.002711661,-1.987667,0.006328062,0.009588635,0.0005238444
1102059,-0.01455655,0.01055456,-1.333674,-0.002731712,-0.003493709,0.0136291,0.001772616,-0.002640883,-1.988401,0.006207585,0.009505717,0.0005080771
1104558,-0.01455086,0.01054695,-1.339641,-0.002716867,-0.00346795,0.01363033,0.002022909,-0.002433937,-1.989897,0.006012346,0.00935903,0.0004749174
1107057,-0.01433952,0.01037186,-1.343982,-0.002708714,-0.003450879,0.01362979,0.001977261,-0.002579561,-1.990924,0.005871267,0.009261228,0.0004667637
1109556,-0.01433303,0.01036349,-1.349957,-0.002695579,-0.003426023,0.01362925,0.002351062,-0.002997023,-1.992064,0.005643361,0.009129478,0.0004702753
1112055,-0.01432804,0.01035779,-1.353941,-0.002687301,-0.003409086,0.01362869,0.002637594,-0.00270509,-1.99241,0.005481485,0.009045582,0.0004871903
1114554,-0.01432017,0.01035026,-1.35992,-0.002675089,-0.003384367,0.01362993,0.002613326,-0.002313409,-1.993464,0.005229553,0.008940497,0.0005146549
1117053,-0.01431519,0.01034578,-1.363907,-0.002667529,-0.003368088,0.01363023,0.002360879,-0.002163679,-1.993928,0.005067847,0.008870333,0.0005382051
1119552,-0.0141102,0.01017682,-1.370668,-0.002655241,-0.003341759,0.01363011,0.002701924,-0.002656454,-1.994639,0.00484226,0.008785557,0.000578057
