Time_us,accel_x,accel_y,accel_z,angl_accel_x,angl_accel_y,angl_accel_z
16240168,-0.0506463240116252,-4.49981139143672,-0.0287558014153105,-0.578733114454885,-0.0145971788335518,-0.0144242248925897
16242667,0.110707444886111,-2.83806939005092,-0.0355496053708824,-0.982574555833812,-0.0782452327437132,-0.00127078319983112
16245166,0.187008363808902,-4.41759855726107,-0.0356719313064336,-0.564133844108391,-0.0669002885540303,-0.0161196592892429
16247665,-0.0266929682736254,-3.11687124526543,0.0316451646494519,-1.06405370939159,0.0126293897565548,-0.00739369132909836
16250164,0.113427562068897,-4.57094194390358,-0.214796161968638,-0.619875900927968,0.0398629757059318,-0.00790021614355741
16252663,-0.145148771903593,-3.0057187629505,-0.117681622056041,-1.03262849818016,0.0256460727890998,0.00192104218337238
16255162,0.41493256946105,-4.5344211225645,-0.0296652582618287,-0.449440278241986,0.0174897102657579,0.00968297538505225
16257661,0.0216674323827057,-3.0547011549098,-0.0242521625119588,-1.16852345515919,0.00568661743095855,0.00345661819908005
16260160,0.169858455977923,-4.65434613362949,-0.0369680880433585,-0.433925174803507,0.0033339066406427,-0.00394161286681224
16262659,-0.00701084851703423,-3.10385519047336,0.0681597722889438,-1.1423825085536,0.00340813172334233,-0.00348139583186497
16265158,0.0831142683312283,-4.54439833117789,0.0237784707330525,-0.265893026550629,0.0104744038825387,0.01076597724253
16267657,-0.0182618739975849,-3.20511344477331,0.0958113416508209,-1.26685376926414,-0.13427071278964,0.00864673137935163
16270156,0.117510940448787,-4.30171012240776,-0.124728498090177,-0.189075456240496,-0.0396230145247546,-0.00365353875429528
16272655,-0.0497684690631056,-3.15767384205178,-0.250775646893437,-1.27434164522091,0.0254989723242471,0.00866059231612559
16275154,0.242377786873143,-4.49946937668693,0.122330268773695,-0.148141127747091,0.0515185338401844,0.0140068202316579
16277653,-0.0411851435969325,-3.08615921247531,-0.120266011117247,-1.28820218477599,0.0336477820108343,0.0154733217183079
16280152,0.0428931889697906,-4.49324231973973,0.0446273614714369,-0.0193109037705819,0.0458182219077452,0.0279686055078003
16282651,0.100339215318022,-3.15608458096474,-0.0919835561335471,-1.29802684732121,0.0305409118317165,0.020765952961816
16285150,0.302706887153508,-4.53474259815043,-0.0458492415346803,0.0939978594049604,0.032957656961768,0.0224017044216664
16287649,0.112872409325728,-3.03003077234051,-0.0925559276534078,-1.32030282983726,0.000665781311511387,0.00376911353884849
16290148,0.0327285317425025,-4.38338221071894,0.115980471104058,0.187719499087765,-0.00985300752035378,0.00199332561074333
16292647,-0.140285607345498,-3.036388189056,-0.00622824212331279,-1.27521346619661,-0.0765359438588178,-0.00242419695498707
16295146,0.273765547592558,-4.55766941360787,0.0839697337030597,0.444254705868852,-0.0649390754201104,-0.0201272707698347
16297645,0.161949025031013,-2.91842703807465,-0.00836720092626912,-1.22823611542617,-0.0558703670227521,-0.0109704825202691
16300144,-0.0537450112470383,-4.60123145758294,0.0527439316042822,0.418335293397478,-0.0377825596144508,-0.0169642747700336
16302643,0.0836578522396792,-3.08415327402149,-0.103584148459708,-1.13761411816221,0.0221132993737341,-0.0152494249757888
16305142,0.231935478811363,-4.42028426684893,0.0139273909164479,0.660419527324349,-0.0393005601496646,-0.0349410381322767
16307641,0.0520462725234233,-3.17831699427487,-0.0535059845179714,-1.20073519776549,-0.0390480194924018,-0.00816146068920213
16310140,0.102783581595436,-4.69463263464386,0.0501481740564782,0.697888618024102,-0.0229453771924902,-0.014337390334427
16312639,-0.0977999752875742,-3.13978739450741,-0.0282887104259766,-1.0844869202545,-0.0243037596014468,-0.0197944376841656
16315138,0.207122801670962,-4.56054014894596,-0.017786063257945,0.726226507018446,0.000564584621663464,-0.0316382632034408
16317637,0.142123806221561,-3.12290220435865,-0.126443746262028,-1.05158158188741,-0.087013997980061,-0.0293210329375274
16320136,0.08525619767297,-4.39508234885549,0.0129296911066571,0.841525943217627,0.0147482944868445,-0.00446379262244399
16322635,0.0336883398975799,-3.13871419387957,-0.0528168559034753,-0.990508727479011,-0.0773134958692175,-0.0050932269083848
16325134,-0.0493484266876248,-4.48729165748421,0.0180047336568895,0.910519395331801,0.0163706332196712,0.00872385369691574
16327633,0.0938084489467947,-3.14191111921021,-0.0158051008626904,-1.0265299648422,-0.00662488961779516,0.0137297336622355
16330132,0.206513129760877,-4.49174037806238,0.161655228306265,0.952802639162649,0.0217461375103866,0.0196322378071254
16332631,-0.0512860476620859,-3.06442217970358,-0.0628876556262504,-0.91317838697614,-0.0616526692625763,0.00915840060718667
16335130,0.246129554159109,-4.35533574145804,-0.0757129314249956,0.996056640029671,0.0477768842594168,0.0257510037567713
16337629,0.0792622890041329,-3.19168248657086,0.067443223449063,-0.888706936896106,-0.050191366376423,0.00910096866654377
16340128,0.0664392722308184,-4.47467702330891,0.0917652826371515,1.12167604429295,0.14495952063456,0.015330386515111
16342627,-0.0667538527214158,-3.06350172301671,-0.0393389575077314,-0.809311508256376,0.0325812683677351,0.00255822247394874
16345126,-0.0569401280647863,-4.43117685751862,0.00278066023647315,1.12206670362335,0.135203710608883,-0.0107335294209741
16347625,-0.0830444559099345,-3.01469150502839,-0.0993978489551361,-0.754768436259335,0.0676044666359679,-0.00942605098921591
16350124,-0.0444887980557485,-4.43072381807804,-0.0967706872078191,1.19573818269378,-0.0567696241274112,0.00750783895616245
16352623,0.0498590066886871,-3.35137636884756,0.0602410977982121,-0.734943198029098,-0.0279052534519936,-0.00326956038857018
16355122,-0.018948787812883,-4.69678265947094,-0.0645301807181269,1.25935764837432,0.0634181165836141,0.0134326093872991
16357621,-0.0625727394419696,-3.15245564255872,0.166031976564918,-0.653932809103699,-0.0282823145834457,0.0125209309495164
16360120,-0.0311437729986562,-4.37518089271231,0.312709482443447,1.19012843148919,-0.0176559163141393,-0.00439760753472853
16362619,0.23339192770871,-3.15618558489174,0.184473116318571,-0.617204630795849,-0.0382678582685788,-0.0185480308931045
16365118,0.0064681782265718,-4.48193349618509,0.0526822638309134,1.24500489871419,0.0400626339182166,-0.00748416031654936
16367617,0.0717728605717452,-3.20724177713559,-0.05010137074838,-0.712784579408631,-0.0429678205168109,-0.0212582047259041
16370116,0.154279426573225,-4.453504437618,0.0760201339076831,1.17878119303354,-0.0167642553290722,-0.0217115837455452
16372615,-0.00176805593126021,-3.2307488381298,-0.0205299598551841,-0.523397529949105,-0.0287237843169988,-0.0148369470715422
16375114,0.359069018368851,-4.4206996218502,0.0709133205406196,1.17531640542166,-0.0170677895984401,-0.00544889549571436
16377613,0.0657618982621895,-3.19078362526499,0.0872641228626933,-0.563674779213885,0.0401724917626884,-0.00489523132868548
16380112,0.0491195232238403,-4.55317957101519,0.0876804096464436,1.11784781142059,0.00410920503573831,-0.0105994693604915
16382611,0.0725960909496793,-3.31667409336728,-0.027374258071131,-0.542291332131848,0.0497931163188426,-0.0182073695084462
16385110,0.162338586409748,-4.4836915432291,-0.0245757360625533,1.10425257870486,0.000130613366159077,0.000946924835051498
16387609,-0.00803718386511955,-3.29361478236143,0.0398753915342229,-0.51609955091614,0.0432794931529102,-0.0134526522126602
16390108,0.0500287065546517,-4.59677429045121,-0.0177004360507463,1.13189930749369,0.0452986714158822,0.000126177402684644
16392607,0.111232453802176,-3.22515707014888,0.146559114452151,-0.356472173425476,0.0343832572335438,-0.0111259915651021
16395106,0.0370261165833821,-4.48897605653383,-0.0710479214001195,1.14724975791199,-0.0289414985256831,0.0183187316389371
16397605,-0.121840510551767,-3.25602551984591,0.0303854679571195,-0.414678424090795,-0.0451994250666303,-0.0168176064813953
16400104,0.0689413284996186,-4.46271436074021,-0.0363910392175694,1.10965542744968,-0.0306519285280169,0.00522816479551325
16402603,-0.15221493842063,-3.08350235361752,0.0965784222671714,-0.32493135149033,0.0299968759333508,0.0126365640688506
16405102,0.159724503608459,-4.37842698393515,-0.0117257537735657,1.10976239994349,0.0428094541736452,0.0129897700161719
16407601,0.0803659213642317,-3.27433223021351,-0.0170410261409751,-0.324866364759103,0.0185428780331917,0.00692906397314554
16410100,0.14867782315755,-4.46812612415595,-0.0469969291055713,1.04214157408301,0.0267332269640966,0.0142648853627006
16412599,0.159415551977995,-3.23008955469907,0.00238668931726223,-0.26004426651497,-0.0560263116549313,-0.0122536789552186
16415098,0.0830277082315669,-4.41565063160784,-0.0705925777550392,1.03431340271924,-0.030936990070634,0.00872963350809795
16417597,0.0608269080861018,-3.35189723206634,-0.0396025193539107,-0.191953620818613,0.0311729272779016,-0.00386065204598299
16420096,0.11515447554481,-4.2197569607494,0.0073931157469042,1.02195310200921,0.0359906500567267,0.0163883377736982
16422595,0.0190039003154997,-3.30970636965846,-0.0268937809873578,-0.130238812990692,-0.0455868391275818,-0.00310782415830148
16425094,0.259404000474101,-4.40661717891999,0.269856643015996,1.07925871492195,0.0312731662314899,0.000742579601674002
16427593,-0.041710045187396,-3.44263110241833,0.187799304077338,-0.218471742227407,0.0252629878377992,-0.0112477995219742
16430092,0.00089355371228051,-4.36892013239486,-0.15514565614117,0.826992856345235,0.0221121690289433,-0.00362747685991022
16432591,0.0827347448079977,-3.31624135965651,-0.0339084085359875,-0.0981841480500796,0.010157631556282,-0.0284656666564913
16435090,0.175582887527202,-4.2737407795026,0.0584089121092524,0.880584204757681,0.0126977875063276,-0.0126248401638959
16437589,0.0520712172401659,-3.44382381314789,-0.184877986777192,0.0318820192899347,0.00986595367879123,-0.0146613812356602
16440088,0.182114687150066,-4.26688966011045,-0.144480537798424,0.919751414681304,0.011205418603427,0.00801653432489526
16442587,0.115844934243174,-3.15084330323011,-0.116403887717174,-0.065977931355381,-0.0545626165552253,-0.0164914196212065
16445086,0.338495444499616,-4.22895077353153,-0.0398776454018267,0.821589084452439,0.0191714506669123,-0.00188417671590633
16447585,-0.0139962404344941,-3.18577730734847,-0.0046750757193105,0.0590546377119643,-0.0506726968670304,-0.0142715990323037
16450084,0.063177539715816,-4.30367690866046,-0.0183087630243399,0.795479906019209,-0.0499979506051922,0.00369239651091169
16452583,-0.0391630044711866,-3.31048356876281,-0.0399005502753415,-0.0337153060305908,0.0157948869214072,-0.0147884558445557
16455082,0.224807418440118,-4.41522304022687,0.117487484968851,0.760250217951852,0.0347594802654549,0.00430777004355563
16457581,-0.00763191132137598,-3.38748766278086,-0.0580529018225655,0.102249995763161,0.0278148629951751,-0.0136844111136643
16460080,0.389725332072274,-4.30736087788822,0.0220365006993905,0.688083362009626,0.0297009438275086,0.00911961010748853
16462579,-0.037415864310354,-3.3840252215467,-0.00575096252622902,0.0848381006082817,0.00410933028542771,-0.0190369522831325
16465078,0.252720428200601,-4.53987877733428,-0.0748462032490009,0.723254821066261,0.000488734483766707,0.000227882550134097
16467577,0.0623230216953594,-3.36877111641012,0.123380402365113,0.131711224229225,-0.0615853386937599,-0.0287963669038404
16470076,0.0540862999604469,-4.42326878547494,-0.151824680630195,0.5481363598501,-0.0547957795634418,-0.00461020268515487
16472575,-0.105337364283635,-3.33790419097454,-0.191240715581218,0.194548679782866,0.01657590474521,-0.0113841431261363
16475074,0.0114068760680478,-4.13352690364573,-0.0837911279316725,0.607567687320748,-0.027859956500879,0.0115062362497496
16477573,0.141660619664633,-3.47946328040635,-0.0341331083420882,0.107644506081696,-0.0286860557705873,-0.0146682521759513
16480072,0.198017798805313,-4.18399722611485,0.0237340987192276,0.580129537599026,0.0555528626383634,0.00041124412970997
16482571,0.0153133459158101,-3.40252112921373,0.200735923862674,0.231679788400939,-0.0240940799569221,-0.0188797555242893
16485070,0.0431011087420868,-4.21750967595657,0.0171956678787967,0.445469495650533,-0.0107279505785055,0.0118513323138425
16487569,0.00338458232862206,-3.48463765488546,0.0743904810057052,0.307473289706281,0.0308903173869452,-0.0218283601626722
16490068,0.00236048103774887,-4.17809580672893,0.110761372309304,0.437818794509086,0.044759179425152,-0.000417326378386748
16492567,0.135892080257714,-3.3017127461334,0.030494469169433,0.227333764097637,-0.0446872577146904,-0.0278497153215959
16495066,0.283588310842913,-4.26304346793362,-0.146088828654877,0.363353413158873,-0.0942162387320269,0.0162862662972408
16497565,0.266794662053919,-3.61027795546862,-0.0211115945266897,0.303997142953957,0.035742522148843,-0.0141086645184145
16500064,0.0821564694079486,-4.24990337306922,-0.169999010667162,0.374300624848349,-0.0107130244447192,0.0155645806924728
16502563,0.0582694681310069,-3.43710526081714,0.0112072149183667,0.248031005067102,-0.0235762265755693,-0.0256414670492864
16505062,0.153016631061667,-4.08671035557365,-0.194527858870935,0.321824861979722,-0.00790096529439902,0.0120193917655674
16507561,-0.0696058415641351,-3.49710242231376,-0.0680282404578075,0.262970511005979,-0.0294177240545673,-0.0152748268965615
16510060,0.080600641275581,-4.20516714331564,-0.129488738557642,0.365866764812292,0.064968503578072,0.00945686353408272
16512559,0.169644086409723,-3.33379298429396,0.0968585565993633,0.360241555928759,0.0528184347605457,-0.0255649206205753
16515058,0.158220397488322,-4.38922953012383,-0.00146199877591238,0.309625685183614,-0.0704797199978629,0.00497156883353628
16517557,-0.00430115343709973,-3.58173201260087,-0.0690356238192552,0.427411394068804,-0.0218047650376145,-0.0267625765090693
16520056,0.0820623293772607,-4.1698287869684,-0.0623686316731468,0.248712828844294,0.074211295788308,0.00708462977024375
16522555,-0.0897442672184941,-3.46831800688344,0.0895083334193315,0.438390182587402,-0.0237423689825254,-0.0259044569533035
16525054,0.333420210024478,-4.14265029976253,-0.0732796688019721,0.118812550833678,-0.00644277728576572,0.00477748535009402
16527553,0.0596098535530489,-3.44193061906926,-0.0735942300452261,0.375699537797735,0.040216125330122,-0.0151736546615274
16530052,-0.0115559926962137,-4.17849863984747,0.201213302888649,0.207578718741602,-0.0139476945861085,0.0216323998490783
16532551,0.181491396877531,-3.57776147732791,0.132674037154393,0.381953446964612,0.0384362445911598,-0.0368235650293938
16535050,0.12694115951694,-4.23244399985365,0.221107682697487,0.110445587157246,0.0500370363545306,0.0215257031676007
16537549,0.0973508111510336,-3.6106491099122,0.053333106997956,0.48565761220216,-0.0348163037397677,-0.0232919541678559
16540048,0.118308083585484,-4.07901178254527,0.168019880211741,0.00572529994400317,-0.0283008392339657,0.0108269092295
16542547,0.141151962127179,-3.39933245536545,-0.0137332451387217,0.379761930596189,-0.0379393297801834,-0.0264703552279464
16545046,0.130976634222736,-4.13467274163463,0.21305366859231,0.000228445305301195,-0.019801415414439,0.0271888302162255
16547545,0.0162242014308599,-3.4908602590704,-0.18069160661497,0.432550457076653,-0.0385977019823975,-0.00983105696530909
16550044,0.141915810588708,-4.08856840181386,0.118096423875871,0.0114229126954404,-0.0143698431088506,0.0420868829539848
16552543,0.0876370810839469,-3.54729557311554,0.106180607500177,0.412790716415324,0.0481297063758726,-0.0110431295745478
16555042,0.344738075538403,-4.1304448217373,0.0552711595592502,-0.0298455185087276,-0.0757642824995294,0.0236203401166601
16557541,0.307607800172451,-3.48556681324397,-0.0709215734568238,0.475544507201448,0.0471559469420925,-0.0244692843697977
16560040,-0.0687593504907974,-3.8385817568337,0.114602146520599,-0.0964093510734794,0.00426121616152217,0.0100507878655656
16562539,-0.0229049175491782,-3.59035719433751,-0.161518005854012,0.459668514537625,-0.0247225770390316,-0.0271346093865429
16565038,0.144408194294387,-4.20550033230112,0.0118214952278151,-0.0761124908262487,-0.00929675110872413,0.00799905911406504
16567537,0.0217714904683558,-3.71932719348854,0.156387232060503,0.513098993434095,-0.023580124244644,-0.0315207963114346
16570036,0.00751138710027874,-4.18052765790129,-0.0607270551891354,-0.0539911240429853,0.00618418400199204,0.0102243736031932
16572535,0.0911676160425301,-3.70777150639152,-0.127791350582911,0.573837532853055,-0.0095650797701825,-0.0263408533275758
16575034,0.00341038365547495,-4.12542704532388,-0.175120159634399,-0.0646525684842145,0.0236662864296208,0.0157519514643371
16577533,0.23314730796825,-3.67765207346529,-0.108559994610675,0.535568530453653,0.0649314817126594,-0.0294909280009715
16580032,-0.075673975065143,-3.77726543301286,-0.149736371045842,-0.213173698069368,0.0269588315843488,0.0219986447950019
16582531,0.0211026444637925,-3.56955518503151,0.0500319203502918,0.523096082876273,-0.00571491880913788,-0.0391162707115825
16585030,0.202948777392168,-3.94940290733947,0.151380046424277,-0.169422495751917,0.145701417125091,0.0219218004001897
16587529,-0.00714959079990402,-3.55130174158143,-0.194826954848965,0.524191692821813,0.0436515049653032,-0.0195088890553939
16590028,0.0521943078972922,-3.9674724109219,0.190234156085143,-0.218751982311602,0.0407335574496286,0.0196567087533376
16592527,0.147176829259363,-3.59900956494957,-0.0166517889449269,0.521120825009667,-0.0440147489378522,-0.0264401569827584
16595026,-0.0945429880826716,-3.92893043879735,0.17123243033067,-0.245680123933317,0.101060375074935,0.0300366473089521
16597525,-0.144274039832252,-3.71811905079805,0.149309950373226,0.519898713730931,0.0204559841069842,-0.0297678371115199
16600024,0.0805343795838703,-3.70172320557609,-0.11755115125792,-0.271238339984827,0.0161853408663329,0.0133585758435055
16602523,0.0983200811378179,-3.77740341825254,-0.120249897515642,0.600775430056463,0.00259599911296505,-0.0389553131654266
16605022,0.261866565545119,-3.87048717344642,-0.0426948186928769,-0.358256849855425,-0.0155846142623829,0.0229561163963933
16607521,0.271124647666034,-3.76910917509883,0.0101861812412858,0.530625440894122,-0.0159467146291963,-0.023308811201308
16610020,0.0892395643762702,-3.9567211263914,0.260014002408839,-0.308974381231411,-0.0170133383753613,0.0288054340801326
16612519,0.211070061120827,-3.72540220956413,-0.0275723515492042,0.62282635039443,-0.0145792921168588,-0.0339621656030677
16615018,0.269557481980819,-3.94344424962141,0.133503551868055,-0.318458633997612,-0.0922991912180861,0.00318865345102395
16617517,-0.0676684097781253,-3.56086853671773,0.058033335262336,0.495611971241174,-0.0739914408412711,-0.0461661010841206
16620016,0.128805784700247,-3.95195453748951,-0.208431151315098,-0.393755036391904,0.0706347202363443,-0.00376246908799258
16622515,-0.0406081859674813,-3.51769375888295,-0.0213088143987841,0.528484522830118,0.00110968055554221,-0.0418757506337469
16625014,0.302361648826633,-3.65909384633727,-0.00707594001927876,-0.36750751474835,0.00378443749499113,-0.00585302161586329
16627513,0.0287790465498668,-3.64087506062608,-0.0185179282696553,0.563948769730463,-0.0580483340885713,-0.0402770067497175
16630012,0.0857954038672259,-3.80354222217799,-0.133247000230235,-0.35543317114266,-0.0436943775259482,0.0214182014435512
16632511,-0.0604930565607056,-3.72870730603401,-0.0483549646657102,0.587390897380167,0.0182081386888073,-0.0328441288019038
16635010,0.0919561966200409,-3.7533514324192,0.181518795324445,-0.487953444220077,0.0254965946978578,0.0221708197873621
16637509,-0.00554129784330677,-3.73549448865175,0.0654572207972677,0.543359703138738,0.0156952655495321,-0.0275380030517698
16640008,0.0333912297902413,-3.79805973888095,-0.0893282272767258,-0.404570550959648,0.0175397835767489,0.0474764883814634
16642507,-0.0370069285367173,-3.63294791624146,-0.0421713212624984,0.650837470482225,0.00443159501132424,-0.0146158698418187
16645006,0.453992407833206,-3.78160836609057,0.086070511849393,-0.448922702353504,0.0170045770007857,0.0419920721116233
16647505,0.168614807272397,-3.83781308678704,-0.000458780158277453,0.554580763231033,0.0792777464534893,-0.0275331404235773
16650004,0.148586581530756,-3.7922888374901,-0.0405365960839158,-0.423276114316677,0.0692020227740127,0.0391230834492968
16652503,0.267645454091538,-3.71720181019518,-0.00681046071250081,0.591284590596948,0.00266513710482126,-0.0210473173875023
16655002,-0.0207893981322838,-3.56399917673521,-0.0122480147547918,-0.418924720124076,-0.0117699169601349,0.0161642579722469
16657501,0.105155997453996,-3.84538800869753,-0.10582159062906,0.611040218816491,-0.0866107318676875,-0.0446971233067306
16660000,0.00454118355463348,-3.68383020947405,0.187994569170664,-0.45335756012677,-0.0120089517940626,0.014966004861391
16662499,0.0789128891301065,-3.85051704280824,0.0422219636762998,0.596594159792889,0.0622328853990756,-0.0455348013379423
16664998,0.356387611889468,-3.63741564826082,0.0979765534094657,-0.497702909266408,-0.0218798370148164,0.0260605539373005
16667497,-0.0385246833609269,-3.80573737349867,0.0287573974362815,0.626986216613976,-0.0092570667033786,-0.0286216771882865
16669996,0.0330230410406388,-3.83090603098686,-0.0553846180067326,-0.558106522078151,-0.0054050331966249,0.0357376735384728
16672495,-0.00982054428187057,-3.87061936245414,-0.0023648549165483,0.46343099819328,-0.00124619748568,-0.0372773322104877
16674994,0.0161366440644602,-3.76151918695397,0.0481091192610699,-0.426897079331219,-0.0244274072829244,0.0187405149383672
16677493,-0.126819164468895,-3.72503522876677,0.0264319461114736,0.593518659427664,-0.0216543178138089,-0.0493964903837532
16679992,0.164632969276019,-3.71058757779044,-0.0430025732820692,-0.583908700482852,-0.0338332710484356,0.0183975095395418
16682491,0.097451296969187,-3.84192376962212,-0.142924265215507,0.583185852638233,-0.00685700048354635,-0.0372148663341355
16684990,-0.078032853477387,-3.75699268520441,0.0397101178256338,-0.470605273708971,-0.00400764373750714,0.0284585959374344
16687489,0.016868415470696,-3.63567148598225,0.130500986049887,0.488625640151702,-0.0702275152443662,-0.037048820666063
16689988,0.169316660941926,-3.86354308813885,0.0644201986809204,-0.62762129552089,0.0144817810224021,0.0474234222913051
16692487,0.00686554893397008,-3.78367166265016,0.080673596754952,0.54845210904083,0.0251010648092486,-0.0249838350282809
16694986,0.306146933722859,-3.67331077282491,-0.101297030463519,-0.567878108644525,-0.0355803910813713,0.0364942019363052
16697485,0.127873434251719,-3.6706723701141,0.169545054926081,0.489353288677751,0.0936223149242163,-0.0271879338313302
16699984,-0.0252003424781111,-3.60171701396744,-0.0957563165608954,-0.54487912164973,0.0903713615795387,0.0425430077986475
16702483,0.0781097045579494,-3.72202278900621,-0.174736068578745,0.55952549832659,0.00987566147458318,-0.0235821601481331
16704982,-0.0687599714396847,-3.69785923993527,0.160661184369234,-0.605066306858757,0.0032528052587569,0.0445250804445659
16707481,-0.000767191295378569,-3.94030607493503,0.000417010094750273,0.493984779374037,0.0631635474238858,-0.0366060981937412
16709980,-0.112139968910847,-3.7304056305409,-0.0301998418927905,-0.589554134623176,-0.0246859838768872,0.0129719939562528
16712479,-0.0110355463524946,-3.77356267633237,0.0251399512999119,0.513912267869426,-0.0812323719003605,-0.0432486810035312
16714978,0.251668504518543,-3.64719294901629,-0.149721997576055,-0.502407570929457,0.0454136185456759,0.0281392864267672
16717477,0.0200446049022711,-3.58522787335098,0.0226915658394667,0.508661950109003,0.0449663417216068,-0.0365777134831896
16719976,0.0738750480374935,-3.67510269219436,-0.0375270688944076,-0.634180552491932,0.0330581834416291,0.0389763936129776
16722475,-0.0485336328838639,-3.75653291713994,-0.171476481832272,0.526266355337735,0.0387488152009997,-0.0248208774621154
16724974,0.181682217273966,-3.78428643683309,-0.0162241473265185,-0.54079528558357,-0.042318871611987,0.0287585176824092
16727473,-0.018510904856255,-3.77927528074214,0.00448078262700691,0.463217846766084,-0.0336317338168695,-0.0389822078011118
16729972,0.171595744495615,-3.95051573156934,-0.0185367250548158,-0.583509107347211,0.0132123001949924,0.023940312550164
16732471,0.104940869189036,-3.71130444474349,-0.0458283710645418,0.485606307416987,-0.0329190744697972,-0.036237597466978
16734970,-0.0688034417201746,-3.69074240400856,-0.0195610357579607,-0.567825085771909,0.0186073739578238,0.0323047411853358
16737469,0.00490481071911314,-3.82164408798517,-0.0876250982894052,0.420095845994354,0.0390780133502106,-0.0546547582412978
16739968,-0.100601405457656,-3.75813970877977,-0.0494192676572891,-0.614243106581838,0.083832179671705,0.0175294763058604
16742467,0.099057565594838,-3.96634544003383,-0.126652445743584,0.383219690266953,-0.0332416390122811,-0.036229939450438
16744966,-0.0647407640221988,-3.61147693480223,-0.079288996517318,-0.498362336538899,0.0208897153210425,0.0445731575614988
16747465,0.0857798071405862,-3.79456485050143,-0.00998163205223597,0.400921091260656,0.103638520634748,-0.0281759503581336
16749964,0.235589822157542,-3.62320925885361,0.102143409745076,-0.537484337307472,-0.0651661764839396,0.046235917975858
16752463,-0.0216857002219781,-3.8515267888019,0.0944304810507091,0.433146258794367,0.0846329368945871,-0.0323578532459571
16754962,0.260425776501377,-3.76040401261967,-0.00859182398431064,-0.555469874924129,-0.0165022457267132,0.0186196459268487
16757461,0.0739863706114853,-3.79483571211725,0.0375608744819722,0.494861447037918,0.0143683827780192,-0.052281003572945
16759960,0.0456231783235777,-3.77892272305029,0.0148950195355751,-0.575084995472338,-0.00917329000442541,0.0287658317578448
16762459,0.191051535983811,-3.89739396469802,-0.0652995305779068,0.360998409986558,0.0193655620597376,-0.0306993629800437
16764958,0.0940307262371732,-3.36436151073855,0.146237166993789,-0.678571050330794,-0.00780602799294658,0.0380013446396661
16767457,-0.0227505957114192,-3.98395018757933,0.093706758455166,0.402427393646692,0.0112740540465328,-0.0342147168282512
16769956,-0.131769251526933,-3.78251582412211,0.121262704566273,-0.61790307804188,-0.0166433849023763,0.0400535994382504
16772455,0.0236759327060139,-3.73414236170879,0.0162114425877747,0.298923151877233,0.00357508825344628,-0.0296562128064231
16774954,0.249240210216842,-3.62487435167193,0.173071486502255,-0.669600774190217,-0.0378330170752505,0.0498972024161044
16777453,0.00935809376902177,-3.8319379004053,-0.243724274553752,0.365365631071795,-0.00718900118223023,-0.0220468534095506
16779952,-0.179633579528567,-3.61775594306934,0.112852360177091,-0.517139768352938,-0.101409197605725,0.0418794900776451
