Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
1000433,-0.01219987,0.01118647,-1.213701,-0.004521457,-0.006192562,0.002171466,0.01386647,-0.0155902,-2.127576,0.01970481,0.0190802,0.0001217235
1100393,-0.008326507,0.007406761,-1.429534,-0.002668014,-0.004326419,0.002153086,0.01532831,-0.01434385,-2.142035,0.01735816,0.01848862,0.0001731776
1200353,-0.004714252,0.004270696,-1.649169,-0.001555917,-0.002919144,0.002145319,0.01944128,-0.01351822,-2.1446,0.008360081,0.01276486,0.0001817419
1300313,-0.0008370097,0.001095026,-1.869902,-0.00123684,-0.001906632,0.002135543,0.01945435,-0.01194279,-2.122648,0.001973439,0.008788795,0.0002764617
1400273,0.002556962,-0.001441397,-2.089113,-0.001247187,-0.001326426,0.002138468,0.01839809,-0.00656529,-2.087128,-0.0004428678,0.005292858,0.0002120426
1500233,0.006190713,-0.004239943,-2.30534,-0.001654694,-0.001092595,0.002129532,0.01510292,-0.004734307,-2.036169,-0.004281168,0.001824839,0.0001609542
1600193,0.009252967,-0.00651365,-2.516659,-0.002013447,-0.001118047,0.002130965,0.01443258,-0.003938103,-1.974961,-0.001948526,-0.0003964712,0.0003700116
1700153,0.01317038,-0.00940889,-2.722623,-0.002108631,-0.001173797,0.002131099,0.01177102,-0.002694038,-1.908889,0.0008591752,-3.389959e-05,0.0003205019
1800113,0.01665541,-0.01196683,-2.921087,-0.001858709,-0.001040385,6.28217,0.01149212,-0.005348623,-1.829215,0.004779109,0.003231907,0.000296756
1900073,0.02111212,-0.01509133,-3.111799,-0.001172172,-0.0005862412,6.282211,0.0116483,-0.006773188,-1.743082,0.008238277,0.006325974,0.0001391066
2000033,0.02481154,-0.01769406,-3.293172,-0.0002571094,4.915201e-05,6.282239,0.008332749,-0.002898785,-1.650035,0.008998377,0.005650509,-1.765403e-05
2099993,0.02879336,-0.01992998,-3.46433,0.0001629084,0.0001342129,6.28226,0.008924129,0.0005731182,-1.532624,0.001849762,-0.002857597,0.0001734295
2200786,0.03219875,-0.02143114,-3.622986,0.0001226164,-0.001514923,6.282269,0.006780741,0.0009318574,-1.414385,-0.0008302096,-0.0264625,-7.433494e-05
2300746,0.0359902,-0.02364375,-3.76994,6.951737e-05,-0.006569246,6.282255,0.01028046,0.002358258,-1.293195,0.0002437462,-0.06353907,0.0003063873
2400706,0.03955684,-0.02535843,-3.903615,0.0001906704,-0.01508105,6.282235,0.0138425,0.004498526,-1.168671,0.002122975,-0.09775839,0.0004636996
2500666,0.04412106,-0.02729719,-4.025403,0.0003248812,-0.02685789,6.28221,0.02821018,0.006323684,-1.046034,0.001511972,-0.1279003,0.0006372093
2600626,0.05035857,-0.02853217,-4.133725,0.0004340444,-0.04055426,6.282192,0.05692766,0.009174071,-0.9260031,0.001255948,-0.1387201,0.0007337898
2700586,0.06008412,-0.02993206,-4.230788,0.0003986433,-0.05385062,6.282148,0.09364571,0.009534706,-0.8192658,0.0001612084,-0.1271699,0.000694738
2800546,0.07348412,-0.03083092,-4.316399,0.0004582523,-0.06542096,6.282138,0.138795,0.01143879,-0.7209117,0.001822009,-0.1077825,0.001341782
2900506,0.09088705,-0.0319794,-4.392652,0.0006322385,-0.07518224,6.282087,0.1901197,0.009647091,-0.6358351,0.003701755,-0.09249168,0.001120711
3000466,0.1134307,-0.03262791,-4.459409,0.0009642544,-0.08347481,6.282051,0.2492803,0.01242073,-0.5582299,0.003618405,-0.0777466,0.00150706
3100426,0.1413815,-0.03326879,-4.518589,0.001026882,-0.09065684,6.281985,0.3087549,0.01388885,-0.4893503,-2.40776e-07,-0.07037061,0.001959075
