Time_us,accel_x,accel_y,accel_z
1015427,0.420052431312818,-0.0536675917267482,0.524587342861644
1030421,0.467854531823958,-0.0312118497032488,0.530557194615403
1045415,0.431655336717334,-0.0490449628391321,0.572012737393943
1062908,0.425055579335929,0.0518471943412341,0.51250513536123
1077902,0.569162639707574,0.0360120669330586,0.429101633420022
1092896,0.595730469275133,-0.0540105008233961,0.362330692756477
1110389,0.531674174630438,0.0157489651985041,0.378919294422596
1130381,0.419821141295771,0.102059088184566,0.292963441256117
1150373,0.496522851456117,0.0237810562648587,0.200072327033056
1170365,0.578958622558288,-0.0664105338360497,0.134364397657335
1187858,0.604618957519122,-0.0547800273399003,0.169757377552784
1207850,0.555452380089844,-0.0137599398941739,0.0777793568078981
1225343,0.613089186375376,-0.00235230555887651,0.0389826870295698
1242836,0.596583294479967,0.067110421737044,0.0357656677668777
1262828,0.539614931193792,0.0556914793557571,-0.014157913254068
1280321,0.632368311329403,-0.0057846338144664,-0.0786423972342448
1297814,0.633589966718184,-0.0218760651093808,-0.0464860978626148
1315307,0.626899962034561,-0.0340407385527719,-0.072168925054004
1330301,0.665768242970303,-0.0267797105571543,-0.128811724933804
1347794,0.642738371655344,0.0446853831180039,-0.0987136321276793
1365287,0.597029064163595,-0.0238627896007075,-0.0782207716166367
1382780,0.584568440618185,0.0415533900059687,-0.132532256988879
1397774,0.692572079821364,-0.0420706625460534,-0.0624824690071345
1412768,0.677124302657042,-0.0158721046511049,-0.0595979227405696
1427762,0.671209308715211,-0.0173438206198854,-0.0501636017777892
1442756,0.680179641151812,0.0285250660209134,-0.0711698660387041
1460249,0.633566865388723,0.0710544103928562,-0.0734930839249971
1477742,0.626351059808666,0.0534058576838795,-0.0236002218990618
1492736,0.684651531729538,-0.0274461430471728,-0.096370785014958
1510229,0.674729820995165,0.010656319838742,-0.0608048032840471
1525223,0.71812980616136,0.0490534236398722,-0.0542311760368696
1540217,0.775542767593192,0.0112361452339281,-0.0322098161846755
1555211,0.774528465314453,-0.0464611171974093,-0.0485061745626775
1570205,0.70612183181391,-0.037579612286764,-0.0161621940460351
1585199,0.748973607529949,0.0178057700435068,0.00177002353169623
1600193,0.750898625244255,-0.00508209217458992,0.00569155200018878
1615187,0.796497607448384,-0.0491905721217961,-0.00017037324679943
1627682,0.828172835375043,-0.0570528583272801,0.00600358547356203
1642676,0.735272666192917,-0.00120945608511382,0.0201152591596024
1657670,0.718758314139295,-0.0545098311096498,-0.0295788368094995
1672664,0.760747523182769,-0.0827316090758328,-0.0271193705652383
1687658,0.796083326990881,0.00223884194309489,0.0251557718143644
1702652,0.782542269040618,0.00693245251856871,0.0787776887085175
1717646,0.771689999690773,-0.0366614066590835,0.0393271738416592
1732640,0.74441350053504,0.0504461846372908,0.0092916635272329
1747634,0.780101810938494,0.0349959380457441,-0.0288014886019195
1760129,0.818153214534996,0.00104906991594784,-0.0284361473306468
1772624,0.833646726009434,0.0015784861095755,0.00918188084385826
1785119,0.839408536124591,0.0201824071336893,0.00575761594926759
1797614,0.849377850960609,0.042499945474956,-0.0505777953039275
1810109,0.882731096337428,0.065109700550619,-0.0441260115190737
1822604,0.878808187160456,0.0362948018382742,0.015016862870111
1835099,0.825479996852666,-0.0112447613034981,0.0332723910010211
1847594,0.815584725244545,-0.0294378485662196,0.0769170319461644
1860089,0.837486286124309,0.0175367309601733,0.026432268177732
1872584,0.87821777903088,0.0530484914156486,0.00727948575698362
1885079,0.836730396097431,-0.00378785147580512,-0.00466966709940678
1897574,0.815406032340065,-0.0446591613620695,-0.03374765157083
1910069,0.842004043556167,-0.0355119837758869,0.00469000589592291
1922564,0.845408090682356,-0.0411063421990079,0.0156987969045214
1935059,0.864330686581281,-0.0252364896736989,0.0200479521416387
1947554,0.868600511926366,-0.00945927824330104,-0.0343865889407865
1960049,0.873943422182657,0.00720009152549433,-0.0279234713166379
1972544,0.909017016782329,-0.0200024518394815,0.0106003717653567
1985039,0.894726830907555,-0.0077612335433725,-0.0286111996031709
1997534,0.878689397981114,0.0439800622672476,-0.0458452017812474
2010029,0.884558290778039,0.0303360076264238,-0.0423468408885948
2022524,0.887434675172045,-0.00437900329323446,-0.0455624250099701
2035019,0.899830156925187,0.00903513061078832,-0.0132172515391754
2047514,0.892805519445014,0.0224749933282007,0.0299015162436743
