Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
1037918,-0.0370545385350053,0.0471789744458086,0.277710656374924,0.01173128,-0.01170926,1.234984
1100393,0.0225561998963781,-0.034634621507243,0.158983464630011,0.009870329,-0.009981073,1.364448
1195355,-0.11481878088801,0.0450832680062107,-0.0484415666907605,0.006793115,-0.007184274,1.56287
1297814,0.0494748501384822,0.0257952230308791,-0.0919710957529575,0.004123861,-0.004876512,1.778696
1382780,-0.0983806425354286,-0.0148762610736354,-0.0647128210177984,0.001773418,-0.002651921,1.959074
1570205,0.0122154999650966,-0.0564263023045051,-0.00584521618305818,-0.003116294,0.001422947,2.353177
1702652,-0.051057605231801,0.0120106074888946,0.0661586739520196,-0.006229399,0.004144799,2.621344
1810109,-0.0124989431109009,0.088624356201727,-0.0329496014646942,-0.009026763,0.006628966,2.834665
1982540,-0.0377278943652218,0.0491004617751293,0.00915932998597705,-0.01269308,0.01137768,3.156318
2099993,-0.0394247869250603,-0.0166078810896358,-0.0821979839600441,-0.01431504,0.01430281,3.36119
2272424,-0.0375954154694216,0.0473306412856232,0.0212863397991092,-0.01665903,0.0183944,3.63336
2407370,-0.050235255887581,-0.0144687289301374,-0.061128975744791,-0.01817079,0.02197997,3.824084
2569805,-0.0142250595117235,-0.00767531523462269,-0.0630741216868683,-0.02075948,0.02573453,4.023071
2727242,-0.0301180656964552,0.0280098646353508,-0.0492972539461089,-0.02528818,0.03129833,4.185614
2859689,-0.0654945248027361,0.055047144880679,-0.0121279996047296,-0.03286647,0.03938209,4.301314
3077935,-0.026948737043509,0.0528100026760433,-0.0572682635681003,-0.05529464,0.06424138,4.455768
3217879,-0.0111886849834791,0.0246680633969767,-0.0701586202083328,-0.07905037,0.08998291,4.536492
3352825,-0.048775529200241,0.0638251934074553,-0.00640712454295788,-0.1084717,0.1214041,4.600581
3472777,-0.0729272461344192,0.0248667304937263,-0.0353293085064604,-0.1405511,0.1556404,4.649454
3590230,-0.0873252852682449,0.026617689572185,0.00268893376257122,-0.1774289,0.1954082,4.690574
3675196,-0.095883877750228,0.0840983973015906,-0.0305219582679216,-0.2079768,0.2281407,4.716451
3812641,-0.044815217300364,0.0527800657094004,0.0276210927065199,-0.2644131,0.2878297,4.753004
3880114,-0.0444292758274654,0.132187694249507,-0.0668952918745042,-0.2956939,0.3209405,4.768931
3980074,-0.0748611841649132,0.0562151902635598,-0.0466360523753714,-0.3449689,0.3737286,4.790187
4115020,-0.069964005701248,0.0394585705717674,0.00270229427790587,-0.4192425,0.4529476,4.81499
4184992,-0.115359883091965,0.0703334701392302,-0.0855061396016104,-0.4612746,0.4972132,4.826636
4264960,-0.107107590568845,0.0275830917770701,-0.0921684803517084,-0.5120761,0.5509011,4.838801
4372417,-0.104044390662893,0.0157573962316188,-0.00185680348909253,-0.5840416,0.6270227,4.853387
4449886,-0.110104928245708,0.0621236674460069,-0.0657871582306309,-0.6389595,0.6851399,4.862892
4532353,-0.066446835300195,0.0972579274067967,-0.0902337513083427,-0.7011855,0.7510065,4.872245
4609822,-0.0489446439202629,0.113794090496616,-0.0541237236719917,-0.761681,0.8150115,4.879942
4722277,-0.0793582234338987,0.0385657284935879,-0.0225067523820153,-0.8554285,0.9140278,4.890126
4809742,-0.098924820564413,0.0720774855755973,0.0337383843706044,-0.932108,0.9942518,4.897023
4909702,-0.0317759698151745,0.105093319964888,-0.0230188846733175,-1.025363,1.090467,4.904187
5019658,-0.090088734531656,0.024595839222342,0.00942766489917089,-1.134582,1.201419,4.911331
5134612,-0.00977738789926361,0.0855705110255634,-0.0244337531865767,-1.256543,1.322462,4.917907
5217912,-0.0982600341166768,0.0741657346415706,-0.00463224203220887,-1.349453,1.413159,4.922326
5297880,-0.0209683409616459,0.122894912848838,-0.0277513158336487,-1.442725,1.502881,4.926279
5400339,-0.0714835273764725,0.0797825433128357,-0.0199916093982684,-1.567786,1.622382,4.930524
5470311,-0.0935650267219272,0.118894334700399,-0.0344339271946837,-1.655673,1.705847,4.933177
5580267,-0.0908993300961411,0.0319310517082499,0.00478422442360158,-1.799661,1.841928,4.93685
5657736,-0.0365335137193403,0.0691390340519797,-0.109991296791679,-1.903043,1.940014,4.939515
5787684,-0.072229457417454,0.0159568478912815,-0.0534396401747176,-2.082916,2.113782,4.943369
5902638,-0.0974856015211181,0.0460075623552531,-0.0410070775112721,-2.246533,2.274712,4.946261
5990103,-0.0561148736600815,0.103718451467748,-6.09999729430342e-05,-2.374447,2.402191,4.948188
6057576,-0.144764900378002,-0.0128363628670495,-0.0380774937987252,-2.472366,2.501537,4.949829
6087564,-0.352230101225394,-0.034429644595154,0.0244415692369628,-2.516746,2.546584,4.950498
6110055,-0.450667243237407,-0.0441639478878013,-0.0141159874297411,-2.551419,2.581432,4.950815
6140043,-0.361361217999894,-0.00412213959295343,0.00118568276872211,-2.59693,2.627033,4.951187
6167532,-0.370737808385891,0.019757985587682,-0.0338560871786524,-2.637607,2.66797,4.95164
6192522,-0.432318073072394,-0.0308523058544613,-0.0449054527626498,-2.675434,2.705974,4.952061
6217512,-0.403783578847397,-0.0510228140932297,-0.0388829787219091,-2.713363,2.744018,4.952525
6245001,-0.39147570697004,-0.0239607016176612,-0.0157942285151976,-2.75587,2.78668,4.953144
6272490,-0.390132760233239,-0.0208320582160273,-0.0328007247576867,-2.797017,2.827932,4.95363
6299979,-0.376235472690605,-0.0498113483999568,0.0391999845922007,-2.840544,2.871235,4.95397
6322470,-0.468989375392539,-0.0166764268286827,-0.0140175668804293,-2.875087,2.905431,4.954128
6344961,-0.445192781816937,-0.0093704860901361,-0.0491999850782315,-2.91117,2.941177,4.95436
6374949,-0.358075067355787,-0.0360147699248076,-0.0523697126494827,-2.956453,2.986208,4.954787
6402438,-0.365126172182375,-0.0455478785925523,-0.00847161076914642,-3.000848,3.030113,4.954992
6427428,-0.417778949321923,-0.108894750633952,-0.0650140164264046,-3.040225,3.069235,4.955378
6454917,-0.381410835573125,-0.0468572113319583,-0.00533956837500206,-3.082813,3.111573,4.955828
6482406,-0.372003940709669,-0.0547259999934137,-0.00155798505695377,-3.127488,3.155923,4.956182
6509895,-0.374723068186852,-0.0290751752175522,-0.0291266590143285,-3.171109,3.199148,4.956427
6534885,-0.406278687666142,-0.0926851547215233,0.0509701950429254,-3.211674,3.239329,4.956632
6562374,-0.368460793212377,-0.0996495742619895,-0.0307624229507059,-3.257049,3.284378,4.956917
6589863,-0.365963131493025,-0.0340090263228275,0.0188166942989494,-3.301539,3.328337,4.956915
6619851,-0.357627680274911,-0.0363063483403793,0.00543930554175065,-3.35027,3.376925,4.95731
6652338,-0.323330474871405,-0.0538983050121548,-0.0510338075184248,-3.40438,3.430864,4.957569
6679827,-0.365595312979965,-0.0325232965130093,0.00313578410695462,-3.448849,3.475365,4.957798
