Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
1035419,-0.0288586767976861,0.0929986820334313,0.305659168075785,-0.01054942,0.01125422,1.1222
1082900,0.0455857622725953,-0.0124387495277991,0.212827236309778,-0.01206386,0.01380525,1.213113
1192856,0.0873465483783868,0.0105587749878147,0.0379784948944183,-0.01105114,0.01542845,1.428376
1272824,0.0337114613010256,0.0276610734350783,-0.121308016483446,-0.00775369,0.01426578,1.587132
1392776,0.0161667447334095,0.0240011013335249,-0.0878894924658915,-0.00101556,0.01017488,1.831759
1540217,0.0465062146767194,-0.0482485058905942,0.037392232114791,0.003530805,0.006514857,2.135462
1680161,0.0540864918900585,0.0156001529415053,0.0601234003131036,-0.001134315,0.009312734,2.41887
1792616,0.00915188487423374,0.106136466583147,-0.00794782452388668,-0.01107721,0.01740057,2.6412
1902572,-0.0237248116883844,0.095556668271257,0.0399972549302261,-0.02168115,0.02732858,2.854258
2012528,-0.0760032508861477,0.0393516830611626,0.0336416569730656,-0.02894927,0.03539066,3.059138
2118319,-0.0430769927929351,-0.000661093003276642,-0.0855672903362833,-0.0301796,0.03920471,3.247738
2285752,-0.0176744853944145,0.0463108451217071,0.0562814351122778,-0.02037217,0.03451756,3.524287
2380714,0.0114412942389846,0.10493126712607,-0.0129161393163896,-0.01262074,0.02837218,3.668469
2515660,0.0229229989854481,0.0336723836059089,-0.0701630859663111,-0.00403942,0.02025356,3.855502
2690590,0.00451487946889356,0.0562315758233785,-0.0282938061238531,-0.003791409,0.01901623,4.065448
2825536,-0.0601158537337916,-0.00204710582470814,-0.0599023804570045,-0.01144218,0.03248724,4.202487
2920498,-0.0708863134417687,0.0772409846969347,-0.020382097028488,-0.01815966,0.05094841,4.286937
3020458,-0.0408093209525569,0.0856496658965247,-0.0549458933055715,-0.02319138,0.08017866,4.365933
3132913,-0.0922947099542071,-0.00776554480506432,-0.0427138961045469,-0.02573599,0.1236106,4.445019
3242869,-0.0606924362568188,0.0237934969225306,-0.073386488809251,-0.02239011,0.1778507,4.511907
3307843,-0.149461000689297,-0.0658836817915707,-0.0651525648348246,-0.01943075,0.2136632,4.54697
3397807,-0.114466943247389,-0.016715226956105,0.0287766238957371,-0.01355461,0.2705511,4.591615
3470278,-0.114075088688546,-0.0700621885078903,-0.0828997512298587,-0.009660865,0.3213221,4.624537
3582733,-0.0893327627279136,-0.0221178045943409,-0.00565103563375448,-0.006747336,0.4082741,4.669438
3655204,-0.14145674154629,0.000718966642564756,-0.0354214719900763,-0.007322373,0.4712,4.695353
3747667,-0.113580006399749,-0.0263668427584486,-0.054079370338539,-0.0109584,0.5576123,4.724765
3820138,-0.138669561246514,0.0364645727534018,-0.0352781908826695,-0.0155419,0.6325761,4.745916
3880114,-0.17875137646213,0.030350487860477,-0.0204843361931945,-0.01942823,0.6978664,4.761999
3945088,-0.151275285847265,0.0328248788432019,-0.0442058797049281,-0.02331082,0.7729886,4.777992
4010062,-0.138681973096183,0.0433409553101613,-0.0782749031149435,-0.0262953,0.8523828,4.792727
4075036,-0.175746244546754,0.0318643265738199,-0.0328047296497856,-0.02798707,0.9349591,4.806639
4150006,-0.145772079918551,0.0356279138885761,0.00817852013060394,-0.02757267,1.035301,4.821079
4233306,-0.110838110022116,-0.0634417959072323,0.00162665490589893,-0.02377927,1.152556,4.835433
4303278,-0.116642776597915,-0.0322755515955649,-0.0838758232218371,-0.02033455,1.254581,4.846799
4358256,-0.191558943612372,-0.0184990727500149,-0.0438646280280229,-0.016452,1.33789,4.855219
4425729,-0.14580563764231,7.82849274292334e-05,-0.0526434410912332,-0.01133834,1.442442,4.864865
