Time_us,accel_x,accel_y,accel_z
10490,0.461812618803457,0.236912520485513,-1.20091076548432
20030,0.687706079791777,0.568902432583536,-1.43218871817869
29997,0.506315072888941,0.644845822514093,-0.662916736217333
40047,0.330757979985895,0.577988762943522,0.0317925551991267
50311,0.218439548262776,0.468852789415442,0.379260250642442
60640,0.228726863133559,0.382749148345776,0.330793019222115
70011,0.261453165503281,0.408576364656974,0.0427594896768018
80378,0.25264069107269,0.434337785779086,-0.0798044060285884
90020,0.203247915821939,0.409620423189426,-0.0525142917970749
100700,0.10421321005682,0.320526877486701,0.130098098736435
110542,-0.025213870275953,0.244495305655421,0.486748496195225
120003,-0.155177019450795,0.0910883088581593,0.51623295983809
130029,-0.138093282598721,0.0807840834532079,0.0826303020685224
140197,-0.0807004995844462,0.114641553737285,-0.316067508095963
150548,-0.0701115182784589,0.114026277250306,-0.449736308274485
162240,-0.170754075455729,0.098149605112223,-0.301488525481517
172017,-0.223735687883658,0.206265660534111,0.126290863079895
181524,-0.281720534287446,0.125140354530715,0.212653647483604
191746,-0.190276111408005,0.155372194877587,-0.0523335643056219
202561,-0.0169654243152986,0.27139262124224,-0.380485913686474
212343,0.110259869060766,0.349577589455563,-0.469903343160205
221797,0.064919851258626,0.348753565389368,-0.137444590793481
231533,-0.077524705395145,0.245564358911173,0.329567108042282
241532,-0.1653495657904,0.223528259333858,0.506022180335286
251837,-0.120813174394982,0.280427051895469,0.265829625086107
261589,0.0151170224211432,0.37566859118429,-0.0246904243372462
271833,0.0125642103665673,0.21491663774876,-0.192423123755716
281630,-0.0465989704051491,0.247777711352706,-0.0167601945502984
291559,-0.165761776971565,0.242113764508038,0.30366040095936
301532,-0.194530078102256,0.289970532449395,0.30836720581215
312170,-0.13999171210123,0.320506720266837,0.10710130331163
321800,-0.00459675700658077,0.343337548349949,-0.00401526108183035
331555,0.0127911173678644,0.397586977005175,-0.0869575062244708
341515,-0.0549863726353816,0.413212258808187,-0.106598526852201
351552,-0.124464425673021,0.453337944042674,0.021125750184176
361661,-0.115260154339341,0.38308990909904,0.133094515010381
372262,-0.0794980577091329,0.359222931798249,0.0854071922446883
381540,-0.0552967250621264,0.45154755481096,-0.205094532496342
393002,-0.154463588082637,0.670817733595478,-0.300466430105022
402814,-0.202840678865871,0.701256281012785,-0.289185084072828
412812,-0.31245626706647,0.595862726395591,-0.040996457277051
423306,-0.302708935243896,0.653564771482726,-0.145014770919023
433479,-0.301561215138286,0.683253808505807,-0.347888611266925
442816,-0.374132816230743,0.64996758947785,-0.439833946898833
452811,-0.279513987347325,0.546089633965141,-0.486127174841626
463019,-0.289336569529177,0.596847345664978,-0.586675210322143
473601,-0.396467823846572,0.579615612535323,-0.467526132666508
483556,-0.556657036811028,0.414379590024982,-0.297761796895862
492811,-0.211616905914787,0.280885144727342,-0.596267680094624
505230,-0.386243393774565,0.225306328096312,-0.181126923532052
514796,-0.385274919446222,0.254312654440801,-0.40341183197681
524834,-0.23635682130969,0.25834355629951,-0.554248850817062
535313,-0.331927625105286,0.258574618477297,-0.203675241385858
545457,-0.219416545536315,0.288898532235746,-0.0227187369405363
554928,-0.263569030845768,0.382866990274442,-0.175533249347573
565256,-0.244256695364147,0.319330682005977,-0.373589457602948
576771,-0.189037479866333,0.473303303526947,-0.471280095992173
586765,-0.115787371698209,0.529481087034938,-0.213269594924164
597943,-0.268249947455672,0.232877516750729,-0.312662460929772
609726,-0.135195942349491,0.229436494830823,-0.500368822859545
620449,-0.140479629527664,0.245698075994003,-0.284934789250835
629674,-0.311055958068066,0.364255004895637,-0.494944193081412
639670,-0.237663520021308,0.418963394158076,-0.797911128088872
649798,0.0978299586245794,0.314906927445408,-0.877966471035848
