Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
1000433,-0.01415678,0.01412574,-1.076777,-0.003818438,-0.00429455,0.003799136,0.001991776,-0.0003429768,-1.805223,0.00541431,0.006174486,-6.387907e-05
1002932,-0.01415014,0.01412483,-1.082195,-0.00380325,-0.00427686,0.00379806,0.002428785,-0.0002648549,-1.806466,0.005422606,0.006149849,-6.865209e-05
1005431,-0.01414465,0.014124,-1.085809,-0.00379348,-0.004265347,0.003797783,0.003069661,-0.0005636108,-1.80778,0.005431851,0.006139546,-6.573781e-05
1007930,-0.01413537,0.01412295,-1.091234,-0.003776981,-0.004246047,0.00379566,0.003112351,-0.0001406749,-1.809057,0.00546152,0.006164465,-6.107823e-05
1010429,-0.01412943,0.01412259,-1.094854,-0.003765885,-0.00423401,0.003793946,0.002833326,-0.0002143819,-1.81016,0.005497069,0.006206817,-7.032161e-05
1012928,-0.01381823,0.01382554,-1.100408,-0.0037484,-0.004213159,0.00379225,0.003078239,-0.000598238,-1.811831,0.005586987,0.006307171,-9.459071e-05
1015427,-0.01381198,0.01382423,-1.104033,-0.003737791,-0.004198545,0.003791204,0.003177513,-0.0007178008,-1.812531,0.005665297,0.006418367,-0.0001150751
1017926,-0.01380202,0.01382241,-1.109473,-0.003720024,-0.004176865,0.003790064,0.003459897,-0.0004968907,-1.81445,0.005789645,0.006627612,-0.0001440475
1020425,-0.01379483,0.01382166,-1.113104,-0.003707713,-0.004161613,0.003789217,0.00373454,-0.0002512611,-1.815618,0.005882834,0.006792849,-0.0001516965
1022924,-0.01378437,0.01382087,-1.118553,-0.003689482,-0.004139609,0.003788175,0.003236445,-0.000274776,-1.817173,0.006022242,0.007060799,-0.0001382011
1025423,-0.01348939,0.01353833,-1.122305,-0.003677821,-0.004124154,0.003787379,0.00358744,-0.0004903477,-1.818088,0.006112328,0.007229243,-0.0001256405
