Time_us,angl_accel_x,angl_accel_y,angl_accel_z
812920,0.987401090730239,0.605872048902215,0.0960698383073245
823638,5.81581466303112,1.20718010635208,-0.227829896028749
833470,8.16411334196488,1.32904678777917,-0.372069920238521
842866,9.35254598939116,1.20891240655202,-0.474198209498607
852925,10.4149487497526,0.666342472444775,-0.570465034728298
862872,11.0851084828732,0.285735986275271,-0.63998915431948
873009,11.5636703840349,0.0394685401879757,-0.691785085685649
883541,11.9735149402128,-0.0894022725050648,-0.709923655041756
892811,12.3961915288446,-0.128283924188993,-0.720499004987658
902872,13.5596587536755,-0.408662656108112,-0.808280613963032
912950,14.6362081540953,-0.770939108648591,-0.939391459556871
923518,14.4140893294294,-1.25627236588763,-0.960445818252247
932995,14.2432042089845,-1.678942456235,-0.962988175934969
943007,14.1573116055784,-2.05517847656393,-0.944997471157883
952865,14.9138314292456,-1.75916613728694,-0.919613111602597
962947,15.5497143647562,-1.49191941040602,-0.875126818662869
973024,16.05858865737,-1.27250463685604,-0.846932553651788
983604,16.4742568106542,-1.11269615086805,-0.8408552037449
992808,16.6767296632958,-1.05593019805257,-0.852756172602772
1003079,17.3723379181168,-0.767784522400047,-0.841296088392679
1013692,17.0517302336889,-0.984514819507628,-0.786721954404663
1024252,16.7918528225819,-1.16697106064833,-0.722775892404181
1033819,16.6342277227595,-1.26917218902994,-0.681699749887134
1044478,16.5867525938807,-1.28003401077671,-0.650442862015911
1053730,15.6360957257301,-1.6738269055078,-0.659768850374716
1063721,15.4828949469912,-1.67905212060199,-0.713067130940429
1073726,15.426233078108,-1.69232540245472,-0.753082370072266
1083973,15.3230983048127,-1.72615503163789,-0.792825889368729
1093948,15.22360514729,-1.75282283631042,-0.808382973184793
1103641,14.9538802071659,-1.80953100284261,-0.853960599009285
1113831,15.2364828388183,-1.5118420306178,-0.90049537211747
1123666,15.4493470257753,-1.25374376780176,-0.979238555843535
1133929,15.6184518568853,-1.05061201757982,-1.07634735563137
1143879,15.8219345452032,-0.916444680882155,-1.18402065386166
1153834,16.026474036385,-0.835761068300808,-1.22317314708023
1163672,15.8954280272953,-1.45361155299751,-1.24159880103234
1173719,15.7892837827502,-2.01488978130071,-1.23313410888658
1183891,15.7242039015252,-2.51406133151245,-1.20215018599798
1194252,15.6575974115389,-2.94557691245885,-1.15383194533032
1203859,15.6374657037757,-3.32948100568208,-1.08844740452226
1214934,15.9292704899675,-3.55161739108925,-1.02968685455719
1225051,15.8546133827428,-3.59806945182136,-0.979674098603545
1235648,15.6877640109783,-3.69425592741409,-0.919364859439354
1245017,15.4300139377677,-3.79523550366012,-0.8244079360849
1255991,15.2122858155432,-3.8924396103383,-0.762151233900454
1264913,14.7984566213214,-3.69271320329616,-0.680611754613894
1274951,14.4618957479823,-3.76670333633295,-0.616056244412021
1284930,14.2652479221065,-3.82466360504675,-0.620912885040393
1295617,14.1601996954384,-3.81357374398653,-0.678041936870974
1305663,14.0882036405944,-3.72970579045465,-0.756463802389308
1315578,13.939993801856,-3.65155587914293,-0.836528712181231
1324916,14.5058075488274,-2.88405238894969,-0.854843453360231
1334886,14.9766368201167,-2.14367295132329,-0.854763754995742
1345791,15.419480094368,-1.44483625587453,-0.880467093539563
1357557,15.7730115910136,-0.777063497956634,-0.882775530556999
1367667,16.0969742449128,-0.15830980489545,-0.916950935689201
1377780,15.7363609456761,0.907775835300158,-0.918838125351926
1387634,15.4224644220038,1.88024894702128,-0.862646447590809
1398923,15.1913247811065,2.71275212027788,-0.811219176283124
1408929,14.9902841510042,3.41999285342431,-0.725154252866769
1418941,14.8372324823491,4.13296168499646,-0.658591047951381
1429541,15.2049342657863,3.32170038296386,-0.624505851285713
1439648,15.6367319305367,2.63372205641391,-0.617382018266586
1449112,16.0034264179734,2.09151031956384,-0.58792045521535
1458899,16.2636675654257,1.67055392756968,-0.568326346157795
1471891,16.4786528762233,1.33266412266535,-0.503182291451613
1481950,16.7726843451351,1.5686080197055,-0.46608320694214
1492587,16.984141127917,1.76491815710295,-0.432466456367857
1502641,17.1868230401308,1.9187873298018,-0.391576750684356
1511889,17.5329933219928,2.03180844828216,-0.348531028609721
1521920,18.0374877548993,2.08810839955531,-0.310090414075083
1531937,17.7110351705567,2.20339226815537,-0.291232279404024
1542581,17.4178200833252,2.31096555122348,-0.265225032955678
1552694,17.1485920936308,2.41111057149427,-0.241483654676471
1561949,16.8604551754661,2.49621035732719,-0.233550919298385
1575862,16.4812522604238,2.59263245938996,-0.292818472846977
1584979,16.6139903302927,2.20620980412135,-0.368318033234918
1594962,16.7001790157445,1.87529340337706,-0.462103721933885
1606692,16.8047942875772,1.59095627721315,-0.522827455813183
1616719,16.8456328061147,1.34486194042864,-0.596189217285453
1626579,16.869140386897,1.10545104689549,-0.658294231751501
1636702,16.6851737370195,1.15692559513369,-0.706055503192148
1646584,16.5300657792959,1.17187988166545,-0.786993768647863
1656657,16.3694930790606,1.1466212168368,-0.910581115980418
1666581,16.2412437403358,1.09632639860009,-1.01216690913572
1681561,16.1503057173408,1.01448286004818,-1.05526529017829
1690566,16.2781588138032,0.614547126312409,-1.11516850158429
1700214,16.4079776173042,0.223970756828857,-1.110091873106
1710565,16.4669021321145,-0.139976300385886,-1.07814643681776
1720094,16.503761241348,-0.478063458596829,-1.03827655858654
1729979,16.5107168828496,-0.823414496089133,-0.976725071771387
1740724,16.6829836204781,-0.845004243810012,-0.875274830108891
1750587,16.7683429583704,-1.2696490345724,-0.745814184463919
1760680,16.8901921527095,-1.64610155484675,-0.632841124948581
1769955,17.0386646650456,-1.95103410394122,-0.53737530049425
1782094,17.2189190488051,-2.22090263594828,-0.452684904477443
1793758,17.5724933834995,-1.98104712931585,-0.367916322941429
1804923,17.8601635604681,-1.7138063102217,-0.341975061599566
1814925,18.1711082905555,-1.53591015919864,-0.347959497467825
1824923,18.4296569412622,-1.39292954874624,-0.351194339743614
1835610,18.6293526881886,-1.30494368028315,-0.387434411574297
1845646,18.4806695877049,-1.34833214128668,-0.470491593510605
1854969,18.4105318814531,-1.04659487072615,-0.510385590409262
1865007,18.3950422290665,-0.800241276505114,-0.49739183859262
1875001,18.3949684881079,-0.613460040570929,-0.465204794941118
1889571,18.4291684918434,-0.397512879144649,-0.480752134697888
1898621,18.1346560275249,-1.12603171556901,-0.488444166827726
1907956,17.9266508552425,-1.82558128556961,-0.453530164277972
1918658,17.7565811448254,-2.39236635812678,-0.440952493048512
1927943,17.626990183668,-2.88322497699058,-0.451330146741559
1937984,17.4773069898882,-3.33240246739551,-0.446954181900522
1947950,17.5739781478803,-3.67218278656292,-0.415707102288783
1958548,17.8471705720543,-3.49872636675736,-0.429333036915334
1968565,18.0520789456964,-3.36971449979579,-0.44097425629845
1977957,18.3209775202646,-3.29875402502919,-0.477625088558011
1990101,18.6726098055497,-3.29159357273616,-0.477673965936784
2000979,19.0998880066218,-3.1147596678199,-0.441798641397001
2012120,19.561616833103,-2.96199687483619,-0.442252188488069
2022554,19.8594125390162,-2.80357270938086,-0.455345881184929
2032842,20.0383655115312,-2.63122294365251,-0.448194830672617
