Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
999600,-0.01478151,0.01359792,-1.176108,-0.003810515,-0.005479584,0.003850443,0.006408064,-0.009171279,-2.056436,0.01640143,0.01265945,-0.000127689
1002099,-0.01476324,0.0135693,-1.182278,-0.003760638,-0.005441508,0.003850734,0.005772429,-0.009911149,-2.057074,0.016432,0.0127375,-0.0001016728
1004598,-0.01475148,0.01354921,-1.186393,-0.003727962,-0.005417005,0.003850467,0.005990797,-0.01017159,-2.057891,0.01646553,0.01278135,-7.981859e-05
1007097,-0.0145295,0.01332042,-1.1924,-0.003678142,-0.005379225,0.003850206,0.006150407,-0.01024428,-2.058733,0.01653373,0.01281318,-4.065922e-05
1009596,-0.01451726,0.01330004,-1.196518,-0.003645784,-0.005353559,0.003849074,0.006089511,-0.01012983,-2.059255,0.01658207,0.01283463,-8.370669e-06
1012095,-0.014499,0.01327009,-1.202697,-0.003595409,-0.005315853,0.003848008,0.006088527,-0.00983761,-2.059975,0.01665468,0.01285808,1.637579e-05
1014594,-0.01448686,0.01325076,-1.206818,-0.003562635,-0.00529137,0.003845857,0.006048347,-0.009494249,-2.060909,0.01670017,0.01286958,5.400099e-06
1017093,-0.01446861,0.01322261,-1.213002,-0.003513992,-0.005251748,0.003845025,0.006117577,-0.009269994,-2.062078,0.0167404,0.01288887,-3.705925e-05
1019592,-0.01426301,0.0130157,-1.216966,-0.003480565,-0.005226688,0.003844945,0.006178031,-0.009486594,-2.062513,0.01676063,0.0129097,-6.375107e-05
1022091,-0.01424434,0.01298749,-1.223155,-0.003431426,-0.005187285,0.003843133,0.006272236,-0.009318418,-2.063566,0.01678631,0.01295666,-0.0001054149
1024590,-0.01423143,0.01296916,-1.227283,-0.003397945,-0.005160267,0.003842791,0.006636318,-0.009009245,-2.064611,0.01679497,0.01301117,-0.000121374
1027089,-0.0142117,0.01294193,-1.233478,-0.003348322,-0.005120049,0.003841394,0.006514651,-0.009141425,-2.065193,0.01681734,0.01311398,-0.0001361597
1029588,-0.0141986,0.01292351,-1.237609,-0.003315142,-0.005092746,0.003840869,0.006589132,-0.009278444,-2.065607,0.01683076,0.01319528,-0.0001498902
1032087,-0.01399391,0.01271571,-1.244112,-0.003265984,-0.005052111,0.003839737,0.007068984,-0.009746922,-2.066542,0.01684446,0.01333326,-0.0001608184
1034586,-0.01397952,0.01269679,-1.248247,-0.003234038,-0.005024142,0.003837931,0.007322524,-0.009175045,-2.067453,0.01683692,0.0134309,-0.000166194
1037085,-0.01395753,0.01266922,-1.25445,-0.003185977,-0.004982898,0.003835992,0.007338383,-0.009205503,-2.068226,0.01679664,0.01358349,-0.0001769396
1039584,-0.01394303,0.01265143,-1.258587,-0.003152767,-0.004955338,0.003834925,0.007155287,-0.008583476,-2.068641,0.01676033,0.0136786,-0.0001805291
1042083,-0.01392168,0.0126255,-1.264794,-0.00310469,-0.004914536,0.00383316,0.007078759,-0.008701652,-2.069035,0.01669751,0.01379556,-0.0001877006
1044582,-0.01373286,0.01243794,-1.269224,-0.003072655,-0.004887604,0.003832479,0.007148269,-0.008901324,-2.069172,0.01665276,0.01385723,-0.0001891133
1047081,-0.01371048,0.01241073,-1.275433,-0.003024913,-0.004848456,0.003830944,0.00777042,-0.009236834,-2.070092,0.016595,0.01389664,-0.0001770798
1049580,-0.01369474,0.01239278,-1.279574,-0.002992565,-0.004821327,0.003830503,0.007978053,-0.008715557,-2.070749,0.01654833,0.01389104,-0.0001637157
1052079,-0.01367123,0.01236703,-1.285787,-0.002945116,-0.004783263,0.003828733,0.007690015,-0.008451271,-2.07164,0.01648228,0.01384549,-0.0001429011
1054578,-0.01365595,0.01235007,-1.289931,-0.002914071,-0.004757847,0.00382679,0.00758847,-0.0085116,-2.071926,0.01642539,0.01377505,-0.0001360427
1057077,-0.01346688,0.01216297,-1.296428,-0.002866766,-0.004718394,0.003825065,0.007882009,-0.008678738,-2.072907,0.01633109,0.01366123,-0.0001341704
