Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
0,-0.9574053,-0.09995486,-1.339091,0.005523804,-0.0009585498,6.153481,0.004914171,0.008287134,-1.198182,-0.00276713,0.004732284,-0.001805639
1824923,-0.9668086,0.170241,-2.593759,-0.0586468,0.01580533,0.2993131,0.08275189,0.08648019,-1.551442,-0.01490174,-0.01774798,-0.05629864
2863111,-0.724327,0.02341772,-3.350368,-0.124367,-0.02379019,0.2830264,0.4287556,-0.2988511,-0.8306772,-0.06913614,-0.03561928,0.009429289
3902923,-0.1646205,-0.6072282,-3.650619,0.01696469,-0.04669495,0.2941637,0.7382186,-0.3908434,-0.597443,0.1218528,-0.1309442,0.05898777
4940847,0.8502938,-0.7732456,-3.78388,0.04720823,-0.05187958,0.2741556,1.116163,0.4700316,-0.4695846,-0.03141741,0.06679964,0.1142377
5977600,2.473035,0.05797594,-3.916619,0.004548522,-0.06050302,0.6345384,1.651163,1.282403,-0.3647396,-0.002415466,0.04059953,0.1657917
7017653,4.596095,1.719203,-3.892681,0.007715631,-0.004819906,0.6754501,1.992959,1.608384,-0.3606442,0.02623598,0.02987736,0.02832194
8056874,6.727617,3.65088,-3.970524,-0.0171477,0.0006232425,0.6964512,2.008845,1.692732,-0.2875284,-0.04963561,-0.004179146,0.01632741
9096730,8.780303,5.56649,-4.083436,-0.03653466,0.005719541,0.6522977,2.137821,1.574286,-0.2172609,0.02583188,-0.02882824,-0.06949132
10132666,10.89624,7.263579,-4.148825,-0.02411568,0.001800575,0.5743573,2.289494,1.479551,-0.05293244,0.014057,0.008931621,-0.06448892
11168823,13.0881,8.836515,-4.281906,-0.02428488,-0.007250588,0.5390499,2.384928,1.421027,0.05033762,0.01568027,-0.01794211,-0.01131585
12209285,15.40837,10.38606,-4.42524,-0.02626515,0.0006066007,0.5388651,2.45059,1.498264,0.1399441,-0.01413686,0.00842629,0.04879153
13248917,17.80849,11.91879,-4.465692,-0.0151642,0.002106627,0.5459389,2.483267,1.527062,0.2148927,0.02255508,-0.02017304,0.01125166
14286654,20.26177,13.4707,-4.412087,-0.01612914,0.0875338,0.5661647,2.276682,1.498793,0.1267409,-0.0004237948,0.0779429,0.02811159
15326798,22.18014,14.73602,-4.391047,-0.01045884,0.1894826,0.5898274,1.396729,0.9350413,0.1803668,0.01996766,0.1416522,9.184507e-05
16365636,22.92073,15.27017,-4.210307,-0.02260272,0.1931807,0.6042011,0.1096819,0.1273384,-0.07647939,-0.08727901,0.02750269,-0.0079809
17401953,22.39248,15.00441,-4.260743,-0.02877316,0.1734987,0.6086813,-0.8306199,-0.5763245,-0.06180669,-0.007470894,-0.007014228,0.01005077
18442917,20.9342,14.12161,-4.310523,-0.09065167,0.157339,0.02999373,-1.719494,-0.9922046,0.01018759,0.02201589,-0.04761625,-1.110397
19481108,18.60802,12.80851,-4.572983,-0.1051815,-0.03179096,5.226101,-2.389213,-1.118126,0.274756,0.1585079,-0.005783945,-1.011709
20517919,16.00237,11.45358,-4.600247,0.05750486,-0.1217268,4.191351,-2.280708,-1.225929,0.2636923,-0.03527275,-0.03503843,-0.9843907
21558997,13.86819,9.904838,-4.309749,0.1294479,-0.09502571,3.696842,-1.876154,-1.577369,0.07750832,0.07385548,-0.00217675,0.1129389
