Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
61435,0.234065809905892,0.365542156912366,0.246312687601773,-0.1571869,0.1992239,1.999087
121664,0.261832070348556,0.275054727405809,0.444966755305055,-0.1371667,0.1921504,2.029218
200901,0.0608986147298544,0.338567712445781,-0.409483892149923,-0.1102491,0.1847722,2.10133
273654,0.085752728968538,0.435161477197933,-0.509400577299857,-0.08361482,0.1832783,2.16005
313666,0.249742022897417,0.508050704950166,-0.619346780429411,-0.06876507,0.1829992,2.202358
363644,-0.0353717010416931,0.657638928599941,-0.0466894257682925,-0.04973987,0.1829557,2.251365
413656,-0.231794299789467,0.29278400915823,0.841662223156098,-0.03095173,0.1826998,2.308163
505525,0.0549309857795574,0.123754954855057,-0.422707825924855,0.005673696,0.1887316,2.392358
555463,0.00958593952436262,0.342095876206426,-0.574840379546657,0.0247031,0.1921496,2.44838
626659,-0.0367276462426998,0.164907491673704,-0.783426308983508,0.05030397,0.1968763,2.545379
688670,0.0766529388076366,0.119069537376889,-0.620051565274523,0.06926832,0.2038587,2.610403
761806,0.0749234975104227,0.462603874496575,-0.405987771245153,0.08916822,0.2122227,2.689714
846315,-0.00594936761634731,0.553398023278079,0.001247243887829,0.1099022,0.2225784,2.78228
886282,-0.196685653295841,0.440535914834714,-0.601497027910901,0.1192696,0.2272844,2.826227
969286,0.0759322487846864,0.395611575285496,0.51563423734308,0.136561,0.2374704,2.907028
1019267,0.105657617194844,0.352371591573739,0.582330595340992,0.1460588,0.2432623,2.959987
1054285,-0.0590090122710481,0.448229556720971,0.948520755551123,0.1517352,0.2494556,2.988816
1104364,-0.158056449413363,0.348687788279049,0.72242464057953,0.1586039,0.2574551,3.035239
1177279,0.211450764258782,0.358676765557148,0.0903893886667811,0.1673279,0.2685373,3.109013
1217272,0.16252887677251,0.393309402115105,0.656135676823347,0.1713597,0.2742717,3.153035
1272684,0.110778600656567,0.343048342238645,0.458626773268834,0.1756657,0.2817825,3.206959
