Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
0,0.4569235,0.4175613,-1.596855,0.02493954,-0.03050989,0.4188994,-0.04971519,0.2425922,-1.887951,-0.3065649,-0.0044144,0.03255697
386862,0.4633258,0.5248352,-1.764372,-0.03444393,0.00162416,0.3968219,0.1143505,0.305347,-2.049306,0.02768139,0.1852367,0.2136512
396494,0.4643798,0.5275538,-1.782742,-0.03367198,0.00298979,0.3977826,0.1337405,0.3042134,-2.068715,0.06048913,0.1647886,0.2081225
406366,0.4655784,0.5306044,-1.790223,-0.03249358,0.004443265,0.3991569,0.1266234,0.2981158,-2.067524,0.09608592,0.1283707,0.2043727
417767,0.46717,0.5328552,-1.796036,-0.03110746,0.005355799,0.4008143,0.1219147,0.2917162,-2.0579,0.1192305,0.09166329,0.2037946
427954,0.4686369,0.5348078,-1.80058,-0.03007387,0.005873473,0.402501,0.1228627,0.294177,-2.060595,0.120662,0.06153369,0.2061613
438017,0.4701199,0.5367823,-1.805861,-0.02914855,0.006180179,0.4041778,0.1190023,0.3008201,-2.053095,0.1055377,0.04028695,0.2071809
447950,0.4716188,0.5388134,-1.811795,-0.02847824,0.006671938,0.405868,0.1147654,0.2984037,-2.042698,0.07464052,0.03367222,0.2054758
457801,0.4729132,0.5417987,-1.832129,-0.0282642,0.0073595,0.4075451,0.1202832,0.2888958,-2.040488,0.03610565,0.04110211,0.2032411
467839,0.4744333,0.5438429,-1.838625,-0.02854911,0.008330971,0.4091655,0.1296447,0.286625,-2.034683,-0.001083791,0.0586845,0.1996392
477907,0.4759519,0.5458823,-1.845711,-0.0291308,0.009407064,0.4107617,0.1394247,0.2959273,-2.030377,-0.03021547,0.08093283,0.196427
488857,0.4774856,0.5479329,-1.851482,-0.02966304,0.01061616,0.4122466,0.144056,0.3081421,-2.023539,-0.04989477,0.1032442,0.1916731
497966,0.4790207,0.5500413,-1.857883,-0.02999012,0.01202575,0.4135006,0.1458269,0.3081275,-2.015973,-0.05615161,0.1212749,0.1840782
507769,0.4804075,0.5529855,-1.878099,-0.03004609,0.01348698,0.4147974,0.1449348,0.3054029,-2.007697,-0.04819861,0.1328679,0.1751755
517535,0.4819697,0.5550756,-1.885098,-0.02998295,0.0149245,0.416114,0.1417579,0.2950149,-1.996314,-0.02732654,0.1347935,0.167815
527798,0.4835127,0.5571645,-1.892646,-0.02975155,0.01623354,0.4173882,0.1402965,0.2835339,-1.995348,0.005356805,0.1276189,0.1614261
537978,0.4850466,0.5592324,-1.90078,-0.02924058,0.01744736,0.4185654,0.1379616,0.2731327,-2.004359,0.0441235,0.1136081,0.1574009
547954,0.4865727,0.5612619,-1.909478,-0.02827767,0.01842343,0.4195893,0.1382916,0.2683313,-2.018211,0.08533152,0.09524502,0.1534115
557750,0.4879473,0.5640188,-1.929595,-0.0268661,0.01925803,0.4205776,0.1336855,0.2721369,-2.022795,0.1218923,0.07961163,0.1489871
567803,0.4894695,0.5660064,-1.938879,-0.02519724,0.01998489,0.421588,0.1290593,0.2782945,-2.0154,0.1487045,0.0716485,0.1460211
577750,0.4909618,0.5680308,-1.948659,-0.02343024,0.02066143,0.4226702,0.1254813,0.2808017,-2.002095,0.159595,0.06825109,0.1435866
588775,0.4924314,0.5700981,-1.956939,-0.02194534,0.02134358,0.4237719,0.1301327,0.2711917,-2.003706,0.1497749,0.06696609,0.1427291
598002,0.4941847,0.5724486,-1.96545,-0.02130863,0.02217181,0.4252114,0.1227706,0.2671172,-2.007197,0.121415,0.06436656,0.1425862
609024,0.4957429,0.5745842,-1.972515,-0.02084399,0.02282728,0.4270206,0.1266952,0.2619296,-2.018366,0.08653659,0.06078414,0.1428593
618485,0.4970557,0.5773583,-1.992442,-0.02065018,0.02340505,0.4286917,0.1267275,0.2674959,-2.011519,0.04386097,0.0582702,0.1443948
628491,0.4985891,0.5794652,-2.000071,-0.02091328,0.02399511,0.4303293,0.1231589,0.2849054,-1.99651,0.002459312,0.05601288,0.1463166
638917,0.5000708,0.5816167,-2.00821,-0.02119587,0.02459878,0.4319862,0.1243583,0.2980188,-1.986532,-0.03296375,0.0542565,0.1461153
648975,0.5015008,0.5838171,-2.016831,-0.02149095,0.02514832,0.4337306,0.1411754,0.2918909,-1.983762,-0.0588629,0.05333553,0.1414359
659062,0.5029216,0.5860402,-2.0259,-0.02210262,0.02564248,0.4354648,0.1554388,0.2807365,-1.984078,-0.0716246,0.05300808,0.1353954
668499,0.5041536,0.5888665,-2.045537,-0.0227816,0.02610701,0.4370867,0.1450609,0.2849871,-1.964269,-0.06973069,0.05320985,0.1270972
678487,0.5056092,0.5910808,-2.055048,-0.02300002,0.02651034,0.4384133,0.1288696,0.2937137,-1.931738,-0.06035176,0.05265023,0.116924
688474,0.5070549,0.5933333,-2.063093,-0.02318977,0.02712342,0.4397835,0.1164833,0.2929301,-1.910666,-0.04560456,0.05368615,0.102965
698955,0.5084882,0.5956172,-2.071664,-0.02341584,0.02771525,0.4411727,0.1107047,0.2870785,-1.904105,-0.03184568,0.05817033,0.09098247
708877,0.5098957,0.5979311,-2.080674,-0.02357683,0.02830136,0.4422149,0.1119277,0.2729379,-1.91319,-0.01895869,0.05948617,0.0773756
718472,0.511116,0.6007499,-2.100006,-0.02367815,0.02891964,0.4431212,0.1125407,0.2626573,-1.925581,-0.01112272,0.05807711,0.06575675
728769,0.5125152,0.6030307,-2.109423,-0.02395983,0.02949602,0.4437969,0.112722,0.2661118,-1.926076,-0.008157028,0.0549946,0.05740567
738494,0.5138899,0.6053032,-2.119269,-0.02436671,0.02999111,0.4443462,0.1098133,0.2853414,-1.922387,-0.009787481,0.05123064,0.05009714
748986,0.5152157,0.6076208,-2.129549,-0.02452203,0.03054502,0.4449423,0.1127941,0.290194,-1.923205,-0.01869103,0.05001383,0.04383657
759025,0.5165044,0.6099816,-2.140177,-0.02479079,0.03115747,0.4456118,0.1202844,0.2741731,-1.92742,-0.03225578,0.05252485,0.03880779
768480,0.5176295,0.61278,-2.159275,-0.02555534,0.03177773,0.4461442,0.1222231,0.2642589,-1.936004,-0.04817473,0.0527371,0.03434001
778503,0.5188889,0.6151037,-2.170307,-0.02653469,0.03233097,0.4463939,0.1169672,0.268838,-1.941215,-0.0605096,0.04991997,0.03181379
788456,0.5201557,0.6174165,-2.180216,-0.02710365,0.03264167,0.4465706,0.1114386,0.278368,-1.930137,-0.06658334,0.04500968,0.0300844
801089,0.521832,0.6195966,-2.190385,-0.02790297,0.03284586,0.4471216,0.1107915,0.2802061,-1.916945,-0.06750754,0.03445246,0.02549092
810006,0.5233618,0.6215585,-2.19912,-0.02829053,0.03289776,0.4479258,0.1012036,0.283857,-1.904745,-0.06093258,0.02431211,0.02179405
820502,0.5248724,0.623507,-2.208318,-0.02857259,0.03291655,0.4487967,0.09028785,0.2676874,-1.896469,-0.05386489,0.01623486,0.0184206
830000,0.5259796,0.6262191,-2.227282,-0.02912307,0.03308907,0.4495157,0.08596748,0.2512665,-1.905645,-0.05117192,0.009080017,0.01334965
840008,0.5274882,0.6281986,-2.236885,-0.02982141,0.03309354,0.4500008,0.09447669,0.2524453,-1.912133,-0.05565978,0.0002651936,0.009606669
850020,0.5289841,0.6302301,-2.246891,-0.03087169,0.03280354,0.4504189,0.1072743,0.2637257,-1.918132,-0.06514554,-0.01192044,0.004640825
860763,0.5304452,0.6322954,-2.257216,-0.03168941,0.03232754,0.4508325,0.1176518,0.2751563,-1.918667,-0.07498295,-0.02453053,0.0006799331
870776,0.5318614,0.6343644,-2.267895,-0.03228791,0.031841,0.4512663,0.120431,0.27761,-1.902839,-0.08527445,-0.03492799,-0.004919284
880077,0.5329035,0.6370876,-2.286549,-0.03315612,0.03137409,0.4516019,0.1179479,0.2744434,-1.885405,-0.09398831,-0.04502871,-0.01072778
889995,0.534299,0.6391577,-2.295708,-0.03407731,0.03095662,0.4517588,0.1139657,0.2808876,-1.868785,-0.09245572,-0.05141396,-0.01446149
901969,0.5359664,0.6418461,-2.309011,-0.03505681,0.02951801,0.3566965,0.1061524,0.2656566,-1.867587,-0.08290514,-0.04858996,-0.01786287
912039,0.5373678,0.6439819,-2.318991,-0.03568188,0.0292356,0.3553337,0.1054056,0.2809121,-1.858698,-0.06903183,-0.04235921,-0.0169278
922008,0.538794,0.6461142,-2.329319,-0.03590005,0.02882116,0.3541308,0.1129907,0.284368,-1.845868,-0.05991771,-0.03338376,-0.01511332
932039,0.5401801,0.648241,-2.340035,-0.03651023,0.02835749,0.353175,0.1180113,0.2686262,-1.840844,-0.06080934,-0.02636926,-0.01695166
941915,0.5412819,0.6509543,-2.358335,-0.03754689,0.0280077,0.3521733,0.1103813,0.2617358,-1.834997,-0.07067724,-0.02277611,-0.0194429
951982,0.5426587,0.6531534,-2.369218,-0.03869176,0.02768364,0.3510066,0.1012126,0.2776616,-1.812623,-0.0879877,-0.02122439,-0.02092967
961884,0.5440268,0.6553679,-2.380425,-0.04005162,0.02734477,0.3500164,0.09928416,0.2853367,-1.798926,-0.1119284,-0.01914613,-0.02059397
972464,0.5453864,0.6575545,-2.391967,-0.04149102,0.02712585,0.3492803,0.1030665,0.2715904,-1.796681,-0.1351629,-0.01906944,-0.01923136
982180,0.546762,0.6597635,-2.403809,-0.04330322,0.02709521,0.3485569,0.1077663,0.2511734,-1.809095,-0.148978,-0.01827193,-0.01742326
991906,0.5478728,0.6624262,-2.421907,-0.04522403,0.0270963,0.3474325,0.1149181,0.2530326,-1.827044,-0.1455881,-0.01492983,-0.01365346
1005039,0.549624,0.6654193,-2.439211,-0.04574655,0.026751,0.3462825,0.1139306,0.2675015,-1.778761,-0.1308751,-0.006125065,-0.002594242
1016559,0.5517516,0.6671371,-2.446581,-0.04741666,0.02689635,0.3457994,0.1218594,0.2642197,-1.782329,-0.1058638,-0.0007192886,0.00782782
1026361,0.5539135,0.668869,-2.454422,-0.04767994,0.02692392,0.3453932,0.1277273,0.2531,-1.760941,-0.08431031,0.005915644,0.01530699
1036813,0.5560463,0.6706057,-2.462628,-0.0482129,0.02713559,0.3451155,0.133949,0.2419296,-1.751163,-0.05838908,0.01190782,0.02348922
1046706,0.5581634,0.6723109,-2.471174,-0.04875026,0.02735258,0.3447982,0.1390904,0.2481574,-1.743832,-0.03675513,0.01751333,0.03522534
1056497,0.5593224,0.6745194,-2.486819,-0.04907002,0.02757297,0.3446601,0.12611,0.2652354,-1.741882,-0.02538103,0.02044355,0.04362159
1066337,0.5615677,0.6764666,-2.497427,-0.0490289,0.02766584,0.3445885,0.1280159,0.2618735,-1.712568,-0.02058559,0.02010592,0.04901544
1076343,0.5636564,0.6781965,-2.506608,-0.04927433,0.02789559,0.3447,0.1291892,0.2373874,-1.717921,-0.02184123,0.01626363,0.05208943
1086738,0.5657284,0.6799136,-2.516157,-0.04978453,0.02801251,0.3446805,0.1364938,0.2244128,-1.727156,-0.03111456,0.009472391,0.05447716
