Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
40353,0.382661926288076,0.505779179674976,-0.433747908480168,0.2064782,-0.06740941,1.952693
109921,0.204474037116213,0.429563980326223,-0.149711929107912,0.2194887,-0.07189079,2.008439
181324,0.0390876179766649,0.025518581260062,-0.475684678396325,0.2352415,-0.07476228,2.054482
251774,-0.190447072285821,0.412639501655237,-0.124532439982612,0.2504999,-0.07678758,2.109619
313256,0.036624743299894,0.330204855301135,-0.425433961209666,0.2640455,-0.07801468,2.168841
361894,0.267634505745347,0.11491085940513,-0.568100693504661,0.2765033,-0.07810649,2.221582
472347,-0.236141184108959,-0.0357923890912257,-0.249793930586286,0.3034889,-0.07779988,2.345857
512615,0.110773885341358,0.147892567268509,-0.824986539685099,0.3128642,-0.07797836,2.397877
553364,0.131357453539351,0.287776858496544,-0.763261559825396,0.3221146,-0.07913128,2.447289
635305,-0.0980837624799341,0.294187888439657,-0.219491591833332,0.3397156,-0.08218168,2.533184
729834,0.192803134315747,-0.0997764978097953,-0.258900460824767,0.3593588,-0.08379347,2.636624
803557,0.208703766919629,0.396496690712244,-0.243861352992296,0.3743145,-0.08068984,2.715087
895879,0.233126531636626,-0.0944934832021002,-0.551094841582054,0.3910961,-0.07610252,2.818854
937640,0.429103480812772,0.270619883249388,-0.565030585502664,0.3988301,-0.0720538,2.857857
990915,0.376699607992745,0.24491057138669,-0.35591212604685,0.4080357,-0.06623747,2.913888
1070715,0.0189267077622009,0.0109387267478077,-0.501124449950592,0.4202834,-0.05737285,2.99714
1155758,0.0104283486149577,0.183811104053214,-0.589989950140344,0.4314719,-0.04944205,3.066221
1218769,0.254607813101184,0.072437940084085,-0.523482412408721,0.437991,-0.04497886,3.124521
1311756,-0.0676751750799524,0.192398075241717,-0.272541155646214,0.4460671,-0.03723276,3.210748
1363244,0.127618407908629,0.0123291088692025,-0.685588400669679,0.4506167,-0.03117204,3.248928
1405828,0.442366807484703,0.305180372830779,-0.792613003820707,0.4533876,-0.02571368,3.28614
1446305,0.580338362422242,0.0911773579003844,-0.812384720897315,0.455748,-0.01979197,3.31344
1498687,0.330113602712637,0.285301457602545,-0.437628714343146,0.4576063,-0.0117859,3.356769
1590800,0.289364245520697,-0.180990704941512,-0.255408657783863,0.4589004,0.008636997,3.426823
1653752,0.283887354691199,0.195138772208837,-0.415435558773497,0.4583084,0.02470024,3.469319
1747805,0.131254657969019,-0.0950789339711866,-0.356019815883624,0.45398,0.04777956,3.530314
1820818,-0.125216005903048,0.0347910936792052,-0.397414501129687,0.4469935,0.06474023,3.580939
1871176,0.231271967841426,0.318631319782269,-0.526155691385567,0.4412498,0.07706727,3.614478
1934818,0.117292981386594,0.420617262671628,-0.207631238671867,0.4332107,0.0923029,3.654931
1995365,0.0289253687709053,0.0419891463402473,-0.568768612858464,0.4244171,0.1021659,3.688584
2058271,-0.089808765623,-0.217555381400085,-0.709059631855553,0.4141634,0.1147469,3.725965
2130956,0.154735974319306,0.151208986776127,-0.549370986457448,0.4004361,0.1307033,3.765741
2172364,0.354863728823032,0.517073631185284,-0.454029182130872,0.3915191,0.137933,3.780203
2211921,0.213756305012008,0.0557464627139572,-0.824158240811607,0.3822369,0.1480423,3.801879
2265716,0.14371431285167,-0.0969714328942058,-0.667554950475396,0.3686428,0.1630048,3.82803
2330578,0.0236800053251113,0.191854481248318,-0.761603818200922,0.3514035,0.1813812,3.856272
2380900,0.187415282602183,0.339789349945579,-0.55100315635108,0.3340003,0.1965436,3.874828
2443798,-0.248805106255613,0.334608019549589,-0.442144315536884,0.3111417,0.2192044,3.904606
2493768,-0.226590761208281,-0.379065727242449,-0.525412076263287,0.2914736,0.239151,3.926404
2567903,-0.106968117190704,0.233536347340162,-0.476529664567496,0.2608252,0.2655572,3.954806
2628673,-0.25449348888512,0.29378217159122,-0.380003700999124,0.2347608,0.286882,3.977251
2661583,0.0746972887948896,0.269506448238227,-1.07373942577946,0.2194795,0.3015596,3.991649
2701648,0.0305919084802812,0.647723237596449,-0.746450077570882,0.2006402,0.3172164,4.001527
2755697,-0.034493500372068,-0.117083844097279,-0.760871736731179,0.1716877,0.3354355,4.018781
2825645,-0.019011452154671,0.0641876530348754,-0.507219251693099,0.1307507,0.3618432,4.037861
2858269,-0.247598126711025,0.744464605859345,-0.545418704537637,0.1109713,0.3782191,4.050214
2918089,-0.160462442067187,0.182605832146862,-0.786388191760271,0.07317582,0.406976,4.069883
2982753,0.174423932661329,0.135722811465043,-0.481754760708369,0.02943365,0.4345751,4.089736
3042728,0.185289513940097,0.176654755065223,-1.00962140325111,-0.01411743,0.4647416,4.10896
3075867,-0.00704490554680734,0.0202638553350116,-0.958598453113556,-0.03939008,0.4831731,4.119285
3116562,-0.277911325925955,0.207463946232319,-0.702246964116889,-0.06930904,0.5079519,4.133548
3161892,0.110427425048055,0.214413727836967,-1.01675450126719,-0.1035279,0.5277855,4.144808
3200917,-0.21927051358036,0.252813523327467,-1.08832957316131,-0.1381436,0.5516154,4.15908
3250832,-0.309136775411924,0.246019908610035,-0.525535411617411,-0.1803043,0.5807658,4.176288
3284319,-0.110135709880886,0.0821959303503463,-1.06649141547512,-0.2094083,0.6013504,4.185845
3324611,-0.237824880904596,0.363475229502525,-0.771323448760981,-0.2437679,0.6284933,4.198235
3370007,-0.707359914076607,0.135650218976485,-0.915710596227299,-0.2837034,0.6505646,4.207485
3419591,-0.244936198497556,0.721956907201827,-0.257435369978038,-0.331783,0.6802851,4.22026
3482669,-0.471949301307245,0.582364358426267,-0.126075489406368,-0.3923703,0.7205054,4.237579
3521965,-0.569028243987684,0.481755911234606,-0.748433925879695,-0.4312661,0.7487699,4.248961
3574842,-0.273922886034424,0.561735301546899,-0.32456159441685,-0.4863934,0.7810915,4.260346
3616576,-0.613488147197728,0.212359884466012,-0.341046974902333,-0.5328255,0.8068207,4.267082
3656567,-0.483531520003636,-0.0947102537974768,-0.974041829422725,-0.5767397,0.8359573,4.27686
3699856,-0.520551969220548,0.450864218232367,-0.444527838481484,-0.6230054,0.8686035,4.287378
3742576,-0.670361723490669,0.450052872775544,-0.407234588880937,-0.6706569,0.8977683,4.295065
3771286,-0.728458383519772,0.770983326845917,-0.408320830078976,-0.7088865,0.9220049,4.302958
3804694,-0.496733253461609,0.400506256655219,-0.807445510104083,-0.7498628,0.9441438,4.309096
