Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
333680,0.1832791,-0.06107313,-2.216056,-0.0307024,-0.009885888,0.5629139,-0.05517881,0.362827,-1.967772,-0.03455209,0.1409605,0.174727
344367,0.1834061,-0.05720159,-2.223676,-0.03189129,-0.008415887,0.56472,-0.05475603,0.3579281,-1.942229,-0.07290053,0.1449211,0.1721455
354423,0.1835331,-0.05334602,-2.231749,-0.03360298,-0.00680373,0.5664859,-0.05390717,0.3643392,-1.944871,-0.1179903,0.144624,0.1700981
363644,0.1829557,-0.04973987,-2.251365,-0.03563187,-0.005300873,0.568307,-0.06319352,0.3741154,-1.948451,-0.1603154,0.139383,0.1694656
373660,0.183065,-0.04590002,-2.259932,-0.03766519,-0.003926888,0.5700105,-0.0669379,0.3730182,-1.941873,-0.1904801,0.1303868,0.1688403
383654,0.1831245,-0.04209097,-2.268989,-0.03965338,-0.002575601,0.5715138,-0.06051622,0.3758886,-1.942823,-0.2019563,0.1215625,0.1646352
394301,0.1831604,-0.03829665,-2.278558,-0.04148897,-0.001426988,0.5730395,-0.04847919,0.374781,-1.947271,-0.1995614,0.1158101,0.159116
404533,0.1832172,-0.03451733,-2.288611,-0.04281249,-0.0003996459,0.5745931,-0.04742835,0.3725224,-1.939337,-0.184115,0.1103931,0.1559591
413656,0.1826998,-0.03095173,-2.308163,-0.04383541,0.0003787186,0.5761625,-0.05216227,0.363373,-1.921607,-0.1587795,0.1010997,0.1544342
423704,0.1828408,-0.02720524,-2.31666,-0.04480222,0.001124398,0.5773092,-0.05849096,0.3533722,-1.904144,-0.1366093,0.08713525,0.1511619
434825,0.1836972,-0.02301352,-2.322782,-0.04522966,0.001723503,0.5782273,-0.03151882,0.3655564,-1.906037,-0.1199919,0.06942001,0.1465575
445554,0.1846211,-0.01880404,-2.329446,-0.04639765,0.002236946,0.5802982,-0.02835887,0.3601671,-1.900384,-0.1184948,0.05525993,0.1419364
455622,0.1855208,-0.01463741,-2.336668,-0.04796239,0.002787002,0.582363,-0.02703485,0.3576398,-1.909864,-0.122079,0.04535303,0.1367027
465237,0.1852409,-0.01106859,-2.356042,-0.04970673,0.003385246,0.5844433,-0.02452897,0.3586953,-1.929613,-0.1259392,0.03938832,0.1339789
475320,0.186123,-0.006533834,-2.365766,-0.05113117,0.003904447,0.5866895,-0.02359495,0.3451016,-1.930157,-0.1348335,0.03918288,0.1333095
484979,0.1870073,-0.002407234,-2.374112,-0.05291601,0.004435326,0.5888129,-0.02252097,0.3426472,-1.942878,-0.1450524,0.04000504,0.1329448
495463,0.1878766,0.001676547,-2.382977,-0.05457927,0.005036757,0.5907882,-0.02050348,0.3457795,-1.958996,-0.1489352,0.04378669,0.1303926
505525,0.1887316,0.005673696,-2.392358,-0.05587038,0.005615455,0.592601,-0.01529473,0.347056,-1.958918,-0.1456953,0.04816879,0.1241661
515248,0.188599,0.009165115,-2.411587,-0.05672873,0.006072137,0.5942189,-0.006437803,0.3475578,-1.937923,-0.1385832,0.05245956,0.1145403
525195,0.1894955,0.01309869,-2.420062,-0.05753497,0.006519707,0.5954258,0.0001745634,0.3455285,-1.90482,-0.1274666,0.05480386,0.1014468
535358,0.1903743,0.01700451,-2.428984,-0.05860252,0.007149835,0.5964593,-0.0003797989,0.3433883,-1.892013,-0.1106337,0.05677614,0.08636934
545554,0.1912569,0.02085558,-2.438447,-0.05969343,0.008014886,0.5973066,-0.00514834,0.3435604,-1.905461,-0.08847392,0.06148743,0.07045012
555463,0.1921496,0.0247031,-2.44838,-0.0603227,0.008790297,0.5979108,-0.002258266,0.3469563,-1.919696,-0.06709386,0.06539872,0.05560358
565193,0.1921851,0.02806711,-2.467545,-0.0605039,0.009425303,0.5984983,0.006327855,0.349562,-1.921507,-0.04905527,0.07088132,0.04353626
575250,0.1930997,0.03182086,-2.477792,-0.06032548,0.01013465,0.5990194,0.009191168,0.3440432,-1.899065,-0.03472863,0.08342021,0.03396719
584999,0.1939949,0.03552681,-2.488444,-0.06037623,0.01118734,0.5994998,0.001335557,0.3367873,-1.876651,-0.02699111,0.1018441,0.02591971
595457,0.1948844,0.03920878,-2.499514,-0.06116656,0.01268412,0.5999426,-0.006710026,0.3328418,-1.88219,-0.03118187,0.1201476,0.02066884
605447,0.1957911,0.04286445,-2.510964,-0.06209008,0.01421018,0.6002062,0.006969439,0.3306352,-1.894998,-0.05131102,0.1344063,0.01976875
615251,0.1959504,0.0460852,-2.529904,-0.06292208,0.01556919,0.6005859,0.02209127,0.3249622,-1.88259,-0.08163956,0.1454508,0.02201575
626659,0.1968763,0.05030397,-2.545379,-0.06638489,0.01569047,0.4492276,0.0179913,0.3103186,-1.899996,-0.1176439,0.1446068,0.02592465
639214,0.1983034,0.0541124,-2.556993,-0.06884728,0.01692208,0.4478673,0.003457075,0.3091938,-1.896208,-0.148546,0.1240781,0.02878789
649237,0.1996615,0.0572992,-2.565204,-0.07024692,0.0173632,0.4461037,0.01753305,0.2957812,-1.882197,-0.1639587,0.09390334,0.03103743
659084,0.200997,0.06041815,-2.573795,-0.07160172,0.01734206,0.4444338,0.02730114,0.2834819,-1.861771,-0.1643022,0.05329559,0.03054472
669411,0.2023221,0.06345282,-2.582769,-0.07297421,0.0169639,0.4427342,0.02595255,0.2804052,-1.850424,-0.146989,0.004793152,0.02751787
679421,0.2036304,0.06641167,-2.592095,-0.07400658,0.01645574,0.4409563,0.01828848,0.282445,-1.846777,-0.1123527,-0.03908156,0.02318902
688670,0.2038587,0.06926832,-2.610403,-0.07426035,0.01565923,0.439065,0.02105296,0.2876832,-1.845802,-0.06411553,-0.0708475,0.02327511
698874,0.2051486,0.07211288,-2.620056,-0.0736469,0.01464638,0.4371272,0.03150561,0.2862128,-1.820452,-0.00874618,-0.08514222,0.02583097
708558,0.2064478,0.07490822,-2.630023,-0.07257771,0.01380568,0.4352788,0.03780039,0.2806766,-1.792633,0.04321352,-0.07883558,0.03066329
719584,0.2077635,0.07765655,-2.638645,-0.0715867,0.01349046,0.4336929,0.03629891,0.2787173,-1.788148,0.08641212,-0.05629008,0.03599771
731615,0.2090831,0.08036712,-2.647629,-0.07071576,0.01357709,0.4321494,0.03587491,0.2835583,-1.799488,0.1063545,-0.02332575,0.04191558
742374,0.2104881,0.0839214,-2.662281,-0.06979331,0.01431248,0.4311751,0.03666476,0.2565512,-1.782159,0.1016106,0.02850058,0.04883216
751986,0.2109168,0.0865595,-2.680068,-0.06927635,0.01533582,0.4298129,0.04715648,0.2590781,-1.807486,0.08988517,0.06765822,0.05379019
761806,0.2122227,0.08916822,-2.689714,-0.0686169,0.0164715,0.4286068,0.04903883,0.2632408,-1.821712,0.0809894,0.09879882,0.05777368
771826,0.2135003,0.09176072,-2.699775,-0.06739204,0.01746438,0.4275289,0.04920327,0.2608966,-1.802813,0.07225548,0.1130701,0.06524507
781866,0.2147471,0.09432885,-2.710211,-0.06620439,0.0182415,0.4266681,0.05299438,0.2484224,-1.767766,0.0645088,0.108631,0.07853325
792601,0.2159729,0.09684992,-2.72093,-0.06540659,0.01886423,0.4260073,0.06179025,0.2403903,-1.750579,0.06131255,0.08884595,0.09127512
801847,0.216474,0.09932192,-2.738584,-0.06502615,0.01930124,0.4256444,0.06153019,0.2443023,-1.752856,0.05563498,0.06208964,0.1003202
812089,0.2177226,0.1017722,-2.749567,-0.06485823,0.01956315,0.4254085,0.04860952,0.2481232,-1.740011,0.0366738,0.03529121,0.1070039
823275,0.2193936,0.1044038,-2.759959,-0.0651741,0.01954309,0.4257358,0.04312953,0.2319917,-1.743453,-0.002266052,0.009591953,0.1101317
836285,0.2210798,0.1075321,-2.774196,-0.06657881,0.01956217,0.4257424,0.05160982,0.256608,-1.754095,-0.06592817,-0.01194818,0.108687
846315,0.2225784,0.1099022,-2.78228,-0.06766266,0.01927266,0.4264787,0.04783941,0.2522034,-1.717879,-0.1187727,-0.01589621,0.1029418
856485,0.2240171,0.1122404,-2.790768,-0.06951001,0.01932223,0.4272082,0.04664659,0.2418745,-1.693327,-0.1635362,-0.009301811,0.09834734
866498,0.2254217,0.114553,-2.799682,-0.07223057,0.01972442,0.4279807,0.04512038,0.2346672,-1.708285,-0.1988367,0.0008404006,0.09667239
876486,0.2267967,0.1168737,-2.808992,-0.07507809,0.02019908,0.4287734,0.04404367,0.2320125,-1.743482,-0.2187899,0.008218491,0.09905498
886282,0.2272844,0.1192696,-2.826227,-0.07722947,0.02041421,0.4295252,0.04450478,0.2319473,-1.758106,-0.2219692,0.01001495,0.1038729
896302,0.2286619,0.1215837,-2.83561,-0.07858355,0.02014006,0.4302577,0.04413482,0.2363278,-1.726551,-0.2136425,0.0003488066,0.1071103
906277,0.2300214,0.1238584,-2.845192,-0.0795619,0.01964347,0.4310859,0.04370785,0.2386819,-1.681875,-0.191706,-0.01867194,0.1079992
916583,0.2313714,0.1260686,-2.854971,-0.08042895,0.0192386,0.4321501,0.05080179,0.2298572,-1.653558,-0.1553311,-0.03535301,0.1083648
926710,0.2326977,0.1282116,-2.863378,-0.080824,0.01909789,0.4334563,0.05789152,0.2187946,-1.64304,-0.09986341,-0.03599124,0.1095165
938120,0.2332928,0.1303622,-2.879812,-0.08033548,0.01922768,0.4347193,0.06719814,0.2130534,-1.615968,-0.02448506,-0.01268032,0.1105166
948687,0.2347694,0.1326164,-2.889709,-0.07955168,0.01998881,0.4361452,0.07244227,0.2128457,-1.604339,0.04536176,0.02780422,0.109249
959227,0.2361464,0.1346092,-2.89824,-0.0782548,0.02095716,0.4375215,0.07361025,0.2049511,-1.585665,0.09065022,0.06763831,0.1039139
969286,0.2374704,0.136561,-2.907028,-0.07722758,0.02210751,0.4388686,0.06771672,0.2014769,-1.565522,0.1080062,0.09703683,0.09499541
978582,0.2387623,0.1384896,-2.916056,-0.07683621,0.02339626,0.4401151,0.05996329,0.199542,-1.560815,0.09522304,0.1089325,0.08426466
989263,0.2400477,0.140407,-2.925373,-0.07708993,0.02452639,0.4411565,0.06712885,0.1985957,-1.580688,0.06282538,0.1022491,0.07536661
998583,0.2407506,0.1423693,-2.940965,-0.07728469,0.02521372,0.442178,0.07645756,0.1981295,-1.589718,0.02189174,0.08344982,0.06924152
1008544,0.2420181,0.1442331,-2.95037,-0.07729451,0.02550716,0.4431666,0.07883425,0.1947701,-1.565137,-0.01989768,0.06122987,0.06307057
1019267,0.2432623,0.1460588,-2.959987,-0.07750819,0.02581796,0.4441433,0.07549667,0.1888736,-1.535392,-0.04677138,0.04340299,0.05519745
1032472,0.2452505,0.1477973,-2.967751,-0.07781406,0.0263573,0.4447308,0.07777615,0.1923357,-1.526231,-0.04827761,0.03636548,0.04161109
1044689,0.2474799,0.1501039,-2.980333,-0.07773833,0.02730708,0.4456047,0.07404811,0.1746699,-1.508556,-0.01708104,0.0512536,0.01936193
1054285,0.2494556,0.1517352,-2.988816,-0.07662558,0.02814624,0.4459232,0.0773955,0.1766278,-1.487411,0.02595818,0.06951015,0.003422854
1064316,0.2513328,0.1531519,-2.996086,-0.07588677,0.02902776,0.4463463,0.07297269,0.1756212,-1.489365,0.06385526,0.08067607,-0.01189035
1073660,0.2521427,0.1547771,-3.011191,-0.07514182,0.02984472,0.4467846,0.06634705,0.1683194,-1.502344,0.08979589,0.0815828,-0.0222176
1083641,0.2539626,0.1560802,-3.018844,-0.0744423,0.03039229,0.4471534,0.06496262,0.1621289,-1.517841,0.1009602,0.07080994,-0.02784287
1093683,0.2557313,0.1573525,-3.026855,-0.07383044,0.03073998,0.4475229,0.0645551,0.1527567,-1.531749,0.09550788,0.05090116,-0.03487261
1104364,0.2574551,0.1586039,-3.035239,-0.07344249,0.03079975,0.4478186,0.06877607,0.1483275,-1.542088,0.07406509,0.02581597,-0.03959827
1114352,0.2591459,0.1598509,-3.043959,-0.0732358,0.03050523,0.4479451,0.07678135,0.1474537,-1.538907,0.04073475,-0.0005330475,-0.04086512
1123651,0.2599317,0.1613233,-3.059084,-0.07325225,0.03006426,0.4479841,0.08651894,0.1462621,-1.53035,0.004832273,-0.02171998,-0.04430049
1133672,0.2616172,0.1625503,-3.068105,-0.07342631,0.02963714,0.4479778,0.0933053,0.1454674,-1.512334,-0.02311772,-0.03168175,-0.04840751
1146706,0.2635624,0.164102,-3.081973,-0.07473107,0.02957474,0.4484696,0.07359432,0.1212117,-1.540789,-0.04302303,-0.02544056,-0.05199344
1157497,0.2652351,0.1652052,-3.090682,-0.0753069,0.02968453,0.448788,0.07641895,0.121578,-1.547016,-0.04749959,-0.007875866,-0.05628002
1166689,0.266892,0.1662814,-3.099712,-0.07559516,0.02990943,0.4490133,0.08099042,0.1185568,-1.542864,-0.04496473,0.01355947,-0.05887256
1177279,0.2685373,0.1673279,-3.109013,-0.07559676,0.03017426,0.4491692,0.08772861,0.1178905,-1.527646,-0.03447102,0.0302235,-0.05935809
1186696,0.2694365,0.1685386,-3.124034,-0.07546321,0.030438,0.449349,0.0911765,0.1122192,-1.509149,-0.01826588,0.0378703,-0.06058965
1196693,0.2710731,0.1695172,-3.133519,-0.07531034,0.03061148,0.4494587,0.09423978,0.1080679,-1.488563,-0.004111971,0.03512188,-0.06343276
1206696,0.2726858,0.1704577,-3.143185,-0.07531077,0.03078773,0.4495365,0.0934665,0.1052468,-1.472745,0.00109393,0.02730866,-0.06683766
1217272,0.2742717,0.1713597,-3.153035,-0.07560533,0.03105355,0.4495702,0.09282655,0.1035949,-1.471227,-0.003350116,0.02249537,-0.06951501
1227415,0.2758316,0.1722312,-3.16304,-0.07617296,0.03141506,0.4495589,0.0925188,0.1002348,-1.479168,-0.0149041,0.02351109,-0.07119471
1236704,0.2767444,0.1732335,-3.177643,-0.07670102,0.031834,0.4494693,0.09164906,0.1002976,-1.484063,-0.02931415,0.03135725,-0.07412747
1249696,0.2783941,0.1741554,-3.189295,-0.07761754,0.03235131,0.449524,0.1041782,0.0865543,-1.484128,-0.04833855,0.05032485,-0.07667356
1262617,0.2802153,0.1750027,-3.199519,-0.07849898,0.03306083,0.4497317,0.1061878,0.07814299,-1.476483,-0.055464,0.06540192,-0.07696604
1272684,0.2817825,0.1756657,-3.206959,-0.07880738,0.03369709,0.4498796,0.1003449,0.07077654,-1.451499,-0.04890371,0.07230216,-0.07760207
1282619,0.2833298,0.1762899,-3.214692,-0.07887918,0.03444678,0.4498681,0.0946629,0.06679039,-1.439442,-0.02565544,0.07180576,-0.08035357
1293390,0.2848715,0.1768765,-3.222711,-0.07872374,0.03523192,0.4497981,0.09337501,0.06228069,-1.44588,0.009968747,0.06814623,-0.08234729
1303248,0.2864074,0.1774268,-3.231006,-0.07821431,0.03586609,0.4497499,0.09619464,0.05809583,-1.457723,0.04939001,0.06250584,-0.08397739
1313174,0.2874494,0.1780209,-3.245464,-0.07722239,0.03625725,0.4496376,0.1003053,0.05797072,-1.459792,0.08035164,0.05535109,-0.0843415
1322686,0.2889732,0.1784949,-3.25385,-0.07601947,0.03648152,0.4495116,0.1043432,0.05331549,-1.448424,0.09483211,0.04977213,-0.0842803
1333086,0.2904556,0.1789253,-3.262437,-0.07491546,0.03669992,0.4493959,0.1025915,0.04590612,-1.431175,0.09352308,0.04652661,-0.08525474
1342812,0.2918927,0.1793166,-3.271237,-0.0741505,0.03710619,0.4492526,0.09486903,0.03636169,-1.417138,0.08008215,0.04730991,-0.08657321
1355630,0.2933025,0.1796695,-3.280315,-0.07380189,0.03763835,0.4489994,0.09122086,0.02824143,-1.410101,0.06038991,0.05032201,-0.08980454
1365711,0.2950369,0.1800537,-3.293765,-0.07418217,0.03894369,0.4479643,0.1046886,0.03868425,-1.43569,0.03249072,0.06116284,-0.09228812
1376309,0.2964156,0.1803283,-3.301877,-0.07395759,0.03949514,0.4474585,0.1105287,0.03798983,-1.429823,0.01116271,0.07229063,-0.09341268
1385870,0.2974384,0.1806282,-3.316057,-0.07373404,0.04014032,0.4469905,0.1096936,0.03160282,-1.412025,-0.007240833,0.08340684,-0.09375354
1395952,0.2988321,0.1808288,-3.32443,-0.07377182,0.04087619,0.4465076,0.1039309,0.02482423,-1.398969,-0.01375512,0.08871562,-0.09440638
1405802,0.3001999,0.1809791,-3.333009,-0.07397028,0.04172931,0.4460538,0.09687378,0.01527869,-1.393825,-0.006143044,0.08849241,-0.0956725
1418580,0.3016214,0.1804975,-3.341363,-0.07363696,0.04243688,0.4457287,0.0935403,-0.001185169,-1.386393,0.01030075,0.08189913,-0.09315845
1427637,0.3030252,0.1800588,-3.350045,-0.07287443,0.0429978,0.4451359,0.09382055,0.0006661229,-1.365396,0.02750521,0.07243513,-0.09072888
1438264,0.3043007,0.1795913,-3.357551,-0.0728573,0.04361407,0.4447555,0.08809983,-0.009271253,-1.364152,0.0308265,0.06585913,-0.08858058
1447624,0.3052785,0.1796612,-3.371304,-0.07340532,0.0444081,0.4443538,0.08492939,-0.01497646,-1.392628,0.02474673,0.06202608,-0.08718598
1461425,0.3069855,0.1785955,-3.375761,-0.07243766,0.04515196,0.4429787,0.09310514,0.005216866,-1.343073,0.005392861,0.06553742,-0.08409053
1470638,0.3079483,0.1785327,-3.389531,-0.07279862,0.04585199,0.4425287,0.08967937,-0.007383728,-1.328885,-0.02387648,0.07092315,-0.08154252
1480658,0.3091244,0.177911,-3.396173,-0.07396912,0.04676359,0.4421344,0.08953017,-0.01329012,-1.344058,-0.05125719,0.07828524,-0.07864255
1491267,0.3102719,0.1772733,-3.40307,-0.07521448,0.04777557,0.441694,0.09608481,-0.008102691,-1.361282,-0.06588524,0.08871768,-0.07803768
1500634,0.3114011,0.1766333,-3.410279,-0.07621466,0.04883784,0.4413148,0.0962868,-0.00478131,-1.365066,-0.07377615,0.1010602,-0.07600117
1511226,0.3125099,0.1759926,-3.41776,-0.0768216,0.05009269,0.4408566,0.09393855,-0.00754351,-1.343151,-0.07630596,0.116363,-0.07368466
1521040,0.3134204,0.175786,-3.431169,-0.07742514,0.05141054,0.4403649,0.1029484,-0.01844033,-1.315847,-0.07612639,0.1319644,-0.06998767
1530649,0.3144774,0.17508,-3.438706,-0.07834113,0.05279691,0.4400077,0.1049954,-0.02748385,-1.305427,-0.06968038,0.1431023,-0.06640692
1540658,0.3155273,0.1743267,-3.446402,-0.07941919,0.05432202,0.4396915,0.09240856,-0.03676592,-1.317779,-0.06296899,0.1481633,-0.06579113
1553601,0.3165476,0.173539,-3.453249,-0.08032432,0.05597456,0.4393446,0.06810427,-0.04263151,-1.324875,-0.05741898,0.1475217,-0.06663465
1564570,0.317779,0.1725387,-3.464452,-0.08004502,0.05728374,0.4380873,0.105448,-0.04009044,-1.285611,-0.06039433,0.1417561,-0.05968679
1574295,0.318733,0.1716475,-3.471898,-0.08079866,0.05843621,0.4377299,0.08355577,-0.0450253,-1.250235,-0.07038105,0.1345056,-0.05741123
1584359,0.3196574,0.1707358,-3.479456,-0.08208884,0.05964664,0.4372782,0.07013679,-0.05500691,-1.242844,-0.08483476,0.1223501,-0.05641742
1593704,0.3204467,0.1701687,-3.492196,-0.08354405,0.06079081,0.4368279,0.07081944,-0.06034257,-1.263049,-0.09434375,0.1081857,-0.05457464
1603674,0.3212961,0.1691858,-3.499848,-0.08481451,0.06166435,0.4364286,0.07272796,-0.05564107,-1.273981,-0.1022403,0.09775691,-0.05102247
1613693,0.3221079,0.1681832,-3.507735,-0.08595868,0.06246888,0.4361381,0.06217655,-0.06010487,-1.261047,-0.1083743,0.09040309,-0.04833899
1626450,0.3232692,0.1669599,-3.514013,-0.08701679,0.06331754,0.4356338,0.06840543,-0.07377003,-1.249883,-0.1141609,0.08502931,-0.04737152
1635395,0.324357,0.1656963,-3.519371,-0.08781485,0.06417196,0.4351757,0.07289378,-0.07385731,-1.243149,-0.1146931,0.08348589,-0.04554211
1644895,0.3250299,0.1648228,-3.531853,-0.08887504,0.06493983,0.4349101,0.08060118,-0.08939847,-1.242241,-0.1139019,0.08373863,-0.04383622
1654894,0.3261541,0.1633883,-3.538604,-0.08988908,0.06563026,0.4348039,0.06923769,-0.09955751,-1.23361,-0.1079014,0.0823493,-0.04304953
1667580,0.3273558,0.1618422,-3.546888,-0.09122394,0.06639089,0.4338628,0.09629758,-0.07971981,-1.258407,-0.1014345,0.07555836,-0.03840139
1678279,0.3284446,0.1604779,-3.551021,-0.09118991,0.06641541,0.4338218,0.08408225,-0.0889079,-1.206145,-0.09893481,0.06856996,-0.03412207
1688206,0.3295842,0.1589543,-3.556685,-0.09211066,0.06690205,0.4337043,0.0711366,-0.1026826,-1.181539,-0.1014698,0.06095301,-0.03250551
1697965,0.3303366,0.1578087,-3.568933,-0.09352572,0.06750686,0.4336596,0.06725549,-0.1213149,-1.19718,-0.09966877,0.05139481,-0.03251357
1707814,0.3314274,0.1561836,-3.574964,-0.09502804,0.06796568,0.4335965,0.0675684,-0.1293039,-1.219834,-0.09643842,0.04207743,-0.03445198
1717717,0.3324713,0.1545199,-3.581239,-0.09632427,0.06832916,0.4335217,0.06172568,-0.1325377,-1.228056,-0.09530897,0.03664855,-0.03762584
1728182,0.3334919,0.1528045,-3.587665,-0.09717338,0.06873783,0.4332058,0.05972202,-0.1410545,-1.22531,-0.08944915,0.03495542,-0.0395817
1738176,0.3345057,0.1510328,-3.594285,-0.09767544,0.06916455,0.4326946,0.06757359,-0.153019,-1.21753,-0.07962731,0.03587943,-0.03857399
1747668,0.3352502,0.1495894,-3.606132,-0.0980558,0.06950685,0.4322074,0.08127048,-0.1608055,-1.210302,-0.06910354,0.04096141,-0.0361073
1757671,0.3362666,0.1476959,-3.61282,-0.09830841,0.06986355,0.431945,0.0860356,-0.1646893,-1.198112,-0.05733458,0.04674877,-0.03394331
1770687,0.3375956,0.1451105,-3.624339,-0.0985673,0.07049362,0.431553,0.06725286,-0.1561737,-1.132382,-0.05380423,0.05462398,-0.0285583
1781500,0.3385138,0.14309,-3.630052,-0.09971502,0.07119656,0.4314332,0.0644687,-0.1628651,-1.143901,-0.05704706,0.05843591,-0.02652092
1790820,0.3394195,0.1410477,-3.635978,-0.1008903,0.0719222,0.4313918,0.06406757,-0.169879,-1.166716,-0.05875331,0.06094534,-0.02402657
1800859,0.3402973,0.1389428,-3.642162,-0.101732,0.07248429,0.4313529,0.0610103,-0.1782815,-1.178285,-0.06163436,0.06140294,-0.02273287
1811497,0.341143,0.1367827,-3.648573,-0.1022582,0.07302561,0.4312558,0.05089812,-0.186456,-1.159702,-0.06579491,0.05998433,-0.02410261
1821199,0.3417473,0.1348627,-3.659958,-0.1026626,0.07351444,0.4311632,0.05261537,-0.2065815,-1.137246,-0.06738065,0.05787152,-0.02181351
