Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
1032920,0.0339922176092246,0.0319101493414186,0.316421091991857,0.01128984,-0.0151644,1.204801
1162868,0.0224791822804432,-0.0851223048076077,-0.0322448665965621,0.00886024,-0.01183267,1.465938
1257830,-0.00831585183662927,0.0424116750034324,-0.103050982371194,0.006397406,-0.008958384,1.660838
1342796,-0.0753927723590941,0.0486492448548985,-0.0953455153911953,0.004737882,-0.006630479,1.834321
1502732,-0.0252440840552276,0.0568985593228597,-0.0269967344200932,0.002186624,-0.001605921,2.16341
1615187,-0.110622229737733,0.0176331273585201,-0.00514348183845203,5.106593e-05,0.001831098,2.392144
1757630,-0.0196012519000383,0.0698629316667965,0.0217438591546741,-0.002447115,0.005624304,2.672754
1900073,-0.0433499144976282,0.0448026625803221,-0.0374144040270991,-0.005241619,0.01032074,2.944459
2094995,-0.057966341786606,-0.014872809791455,4.62661226528049e-05,-0.00956211,0.01749665,3.292552
2202452,-0.0812987416399563,-0.030782335402028,0.041099428533788,-0.0118494,0.02132281,3.47053
2310742,-0.0780848181906911,0.0509615322137003,0.00163961384396463,-0.01339261,0.02403898,3.636232
2445688,0.0528791836586125,0.0724566797473477,-0.0228459882581217,-0.01553417,0.02853832,3.826974
2610622,-0.0575185601845293,0.029554951396078,-0.0205223016468262,-0.01692118,0.03486718,4.029444
2758063,0.0661550099793865,0.014372185977468,-0.0260816895635247,-0.0178515,0.04378848,4.183226
2922997,-0.0560888649417594,0.0218144030593666,-0.0234486338016918,-0.01976591,0.06155397,4.326074
3065440,-0.00616588681550346,-0.0132737204446063,-0.0720001560102442,-0.02235489,0.08571863,4.42928
3222877,-0.0610811533642003,-0.022440835199608,0.0117199050075482,-0.02472493,0.1234114,4.522968
3400306,-0.0398418237349119,-0.0507744944882437,0.0287209547136873,-0.02761373,0.1824761,4.608449
3545248,-0.0803960522829275,0.00146590594031068,-0.00248481455844471,-0.02869272,0.2451795,4.664571
