Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
386862,0.125701823775748,-0.0903821421612976,-0.241725669771307,0.5248352,0.4633258,1.764372
427954,0.148207469647432,-0.0191226136213166,-0.954485715192198,0.5348078,0.4686369,1.80058
477907,0.231942599157674,0.132243127290054,-0.776203046058509,0.5458823,0.4759519,1.845711
537978,0.168416715102251,-0.0145491904519361,-0.518067232050285,0.5592324,0.4850466,1.90078
577750,-0.123560010505923,0.124886589594883,-0.76778957960115,0.5680308,0.4909618,1.948659
609024,-0.145975192212069,-0.14505294003512,-1.21265488244704,0.5745842,0.4957429,1.972515
638917,-0.0718451252603147,0.519096453117104,-1.01531244155867,0.5816167,0.5000708,2.00821
698955,-0.0171110068298427,0.465678897775415,-0.232809978976258,0.5956172,0.5084882,2.071664
748986,-0.162118367259131,0.266225614737009,-0.623898576442764,0.6076208,0.5152157,2.129549
778503,0.0208671251024655,0.0402909091210474,-1.29474039016548,0.6151037,0.5188889,2.170307
801089,0.145464690762907,0.22551817767595,-1.32338979942984,0.6195966,0.521832,2.190385
840008,-0.0112118739843245,-0.00790076053829095,-1.06393428089905,0.6281986,0.5274882,2.236885
889995,0.149015492716846,0.368060877218727,-0.601541150190683,0.6391577,0.534299,2.295708
922008,0.35990109823467,0.533918442404447,-0.769151575342689,0.6461142,0.538794,2.329319
982180,0.0231053682369746,0.169973659343155,-0.641218714261538,0.6597635,0.546762,2.403809
1026361,0.239450528415468,0.0600510096347097,-0.691304553166058,0.668869,0.5539135,2.454422
1066337,0.3610372681241,0.183071215813539,-0.647574207503037,0.6764666,0.5615677,2.497427
1119746,0.200124245638309,-0.00937042081013362,-0.676325422254557,0.6864455,0.5717127,2.557032
1169695,0.250118161644174,-0.0268778091977934,-0.847855505950558,0.6947165,0.5822256,2.606336
1215463,0.171322986215301,0.254185195800712,-0.931241447745319,0.701509,0.5916277,2.65293
1245508,0.274132897021523,0.448452654586461,-1.01959496132846,0.7061906,0.5974073,2.68714
1274992,0.230661884478487,0.568074122959964,-1.19721674137154,0.7109534,0.6030997,2.722026
1309714,0.350936559384676,0.483258898338366,-1.07921495596726,0.7153941,0.6095185,2.754647
1358546,-0.0323075263197482,0.152069228894704,-0.627812595611019,0.7230769,0.6190475,2.808406
1410888,0.0633366966049758,0.519219736139764,-0.367640066092948,0.7304885,0.6285396,2.861856
1464047,0.423033480595461,0.619151713178142,-0.909995020738165,0.7359889,0.63855,2.90043
1503939,0.00964612890313648,0.17505773180932,-0.79410588474162,0.7408634,0.6453926,2.943023
1556482,-0.0151487643205829,0.350906939909529,-0.81614204821707,0.7469783,0.6537204,2.994729
1596788,0.271496834090301,0.709739916800999,-0.409250369774884,0.7512883,0.6597888,3.029132
1631019,0.186767211027784,0.76566148765938,-0.584106807247351,0.7557507,0.6638211,3.063442
1671468,0.01365955408915,0.634530036423295,-0.460123978266968,0.7600996,0.6682814,3.090148
1723949,0.0665081264463287,0.54411012228853,-0.359540643210801,0.7651636,0.6725949,3.133055
1774898,0.305564134613745,0.42224898372774,-0.548664605005416,0.7697269,0.6761834,3.179855
1827179,0.144695756500938,0.305136758948768,-0.761188908462255,0.7722301,0.6789754,3.222799
1879187,-0.184927524405441,0.268582730125159,-0.61210115603893,0.7727659,0.681057,3.25457
1898945,0.240997802565675,0.125567423541147,-1.59432173758323,0.7728121,0.6813267,3.274077
1931737,-0.0453461456875824,0.259033865739517,-0.952116150167112,0.7720733,0.6818248,3.29586
1962440,0.0598222958101924,0.0875358282680214,-1.11454268141432,0.7708644,0.6817245,3.325392
2004652,0.301899987070504,0.369845166509721,-0.627186700246978,0.7684343,0.6817998,3.350028
2035060,0.438206272496732,0.329322412768905,-1.13369823634447,0.7662364,0.6816275,3.375577
2067000,0.250912223646148,0.67980597616873,-0.82787562485192,0.7634525,0.6815643,3.392443
2117023,-0.035794907939255,0.521886180435254,-0.526664323406387,0.7575314,0.6803806,3.426843
2160045,0.0353042494718345,0.168947142425187,-0.918815281079851,0.7508663,0.6785327,3.459095
2180519,0.279738911437706,0.118090844853149,-1.85001519663092,0.7473124,0.6774057,3.469738
2201971,0.344092054795791,0.313294104694668,-1.42489655854989,0.7443503,0.6756081,3.481385
2244895,-0.161798574813596,0.193650160924665,-0.978446986658384,0.7374494,0.670742,3.511203
2285001,-0.207362445913726,0.298944782307725,-1.019775888063,0.7307001,0.6654886,3.529185
2304824,0.421242953009107,0.20613602035594,-1.86786357205036,0.7259191,0.6627383,3.545036
2335423,0.168233326833264,0.487594553866349,-1.07409826494297,0.7197645,0.6580226,3.560019
2367946,0.178858291898621,0.59264860240153,-1.09532605227753,0.7111473,0.6525031,3.582654
2409987,-0.128709222811724,0.438903366094288,-0.920730917349533,0.7008852,0.644531,3.603823
2439900,0.137385383671361,0.319659204951218,-1.08927454657594,0.6928619,0.6378061,3.622046
2472925,0.132468215609719,0.132753182649508,-1.20808467745237,0.6841701,0.6296973,3.634389
2532756,0.105112733707586,0.394229689390228,-1.00404785204189,0.665561,0.614271,3.660484
2566810,0.283005533347919,0.839106702336191,-0.375299686949418,0.6547173,0.6052593,3.673033
2608035,0.0971377940744263,0.552296764648746,-1.00055701491308,0.6398367,0.5935979,3.689009
2647471,0.0190759183834575,0.533574239035835,-0.725040651710535,0.625595,0.5779739,3.7062
2680837,-0.163058172242083,0.403820344271711,-1.18829871773657,0.6143434,0.5646585,3.714199
2700851,0.171655811402993,0.4977989937266,-1.45299601652487,0.6073362,0.5562279,3.717992
2730456,0.0372608433077449,0.558217467253014,-1.0133146852821,0.5948597,0.5443214,3.730763
2760413,0.0504543098708067,0.559221865627898,-1.10397451886267,0.5817651,0.532101,3.742512
2784630,0.12134860171938,0.551285912249136,-1.28630219610658,0.5724049,0.5211563,3.743299
2825794,0.0163394877203192,0.537501119343749,-0.983692006362371,0.5552417,0.5014107,3.756949
