Time_us,accel_x,accel_y,accel_z,pos_x,pos_y,pos_z
3289024,0.0521273072333675,-0.710242198072357,-1.52874432958625,-0.2761246,-1.174944,3.526993
3299400,0.105555040393206,-0.625986189503379,-1.60427508044967,-0.276719,-1.170215,3.5298
3309093,0.180151365164166,-0.456421811444398,-1.48785155549906,-0.2781097,-1.16463,3.537936
7189597,-0.311881481702616,-0.479371029111215,-1.41868254970944,-0.978624,5.101863,4.14547
7377815,-0.381742046433926,-0.31916635067989,-1.46625624558042,-0.9826002,5.60638,4.172306
7387784,-0.445957088722588,-0.313010016807392,-1.53962733399699,-0.9828714,5.633438,4.17338
7397723,-0.537428931682982,-0.291411895773397,-1.51996270231076,-0.9834552,5.659556,4.175225
7409069,-0.125031034287709,-0.285962036235656,-1.51078491020965,-0.9837612,5.689259,4.175791
7630525,-0.377385084654209,-0.253885254241743,-1.48871083283817,-0.9844149,6.29683,4.201487
7680564,-0.365607734768014,-0.294781171502431,-1.45091962488224,-0.9840777,6.436592,4.208226
8368971,-0.633291543440889,-0.257550870028446,-1.41780066102577,-0.991543,8.386971,4.297159
8671117,-0.292550001974219,-0.483772486407721,-1.51321599457355,-1.003496,9.2801,4.309318
8681850,-0.37101944927799,-0.527213731229568,-1.49256883269601,-1.003912,9.309969,4.30957
8845777,-0.370005991154755,-0.47268245232985,-1.53498809408306,-1.014224,9.792396,4.314281
8855164,-0.430985977252792,-0.511037481866267,-1.63250030087341,-1.014813,9.822521,4.315104
9106869,-0.47007686532277,-0.248208939940083,-1.4323016053917,-1.034777,10.56046,4.330198
9117154,-0.507153083825011,-0.224210380495761,-1.42262142622225,-1.03553,10.59016,4.331011
9407903,-0.457646771636117,-0.30415581027574,-1.50076705176294,-1.055574,11.44955,4.350117
9418036,-0.617435766579999,-0.251626388697138,-1.40670270906968,-1.056165,11.47889,4.350665
9480873,-0.509124489823952,-0.33619142743441,-1.39645309625228,-1.059462,11.66226,4.35378
9492907,-0.540920043392028,-0.3496912784448,-1.44974852467973,-1.059965,11.6919,4.354402
9618912,-0.764954672029653,-0.3871650429326,-1.38714757020298,-1.067362,12.06314,4.36171
9814759,-0.244166590140246,-0.634914110358546,-1.51710800928878,-1.076901,12.63829,4.36619
9835077,-0.505967414804414,-0.559291113891477,-1.49135822243472,-1.078285,12.69925,4.366554
9865310,-0.425591106143054,-0.342573272344747,-1.54081640250028,-1.079451,12.78738,4.367971
9875551,-0.757463262326261,-0.392198688937123,-1.50539739335315,-1.079844,12.81663,4.368399
9885319,-0.829677675581752,-0.335934775558387,-1.30033830699421,-1.080658,12.8452,4.368286
9905149,-0.55895150869009,-0.413073386179569,-1.46043060403089,-1.081467,12.90362,4.369182
9948752,-0.485316313789986,-0.354679635370352,-1.42427714057883,-1.083522,13.03119,4.371073
10394559,-0.730926417313878,-0.248209349217018,-1.39212352205766,-1.102787,14.31513,4.374914
10458554,-0.432859826032017,-0.244756744112336,-1.71034346458082,-1.103631,14.49625,4.377165
10468110,-0.414399946398999,-0.226650772308204,-1.67870792474037,-1.104208,14.52503,4.377137
10478578,-0.353290770894115,-0.301707720004088,-1.65510586645056,-1.104269,14.55428,4.377514
10488124,-0.346857179946287,-0.27266065037444,-1.54007552327675,-1.104359,14.58351,4.377898
11694396,-0.599738038904965,-0.322100316568361,-1.53191720491713,-1.15622,18.09453,4.29674
11774388,-0.586464283581214,-0.413149271212438,-1.34942016871844,-1.161354,18.32691,4.293571
11912928,-0.404124412871637,-0.290428242876667,-1.49839787841763,-1.168151,18.72282,4.291041
11995525,-0.371336915305203,-0.36360259649774,-1.71319542757933,-1.173765,18.96277,4.292788
