Time_us,x,y,yaw,V_x,V_y,Gyro_z
8299952,0.034950000000002,7.35609,1.378228,-0.04090164,1.060276,0.05947084
8399865,0.0214000000000034,7.4644,1.381612,-0.07193214,1.071905,0.04073484
8499941,0.00961000000000212,7.57198,1.385889,-0.07691904,1.004839,0.04246336
8599862,-0.000739999999996854,7.6707,1.390063,-0.06595976,1.017241,0.03810487
8699928,-0.0104799999999976,7.77281,1.393218,-0.06224727,1.05494,0.03329307
8799869,-0.0188599999999965,7.87563,1.397472,-0.06644872,1.072135,0.03869361
8899932,-0.027429999999999,7.97927,1.401328,-0.08420239,1.071862,0.0391909
8999898,-0.0368699999999968,8.07694,1.402863,-0.09549393,1.016613,0.0257865
9099924,-0.0451599999999992,8.17129,1.403693,-0.07449544,0.985716,0.006494394
9199867,-0.0512099999999975,8.26695,1.402868,-0.0695138,1.032596,-0.01019663
9299930,-0.0563099999999999,8.3671,1.401184,-0.04766176,1.056115,-0.02590429
9399859,-0.0613099999999989,8.47129,1.397385,-0.07839724,1.057718,-0.03708223
9499946,-0.0668999999999969,8.57431,1.39369,-0.06891579,0.9946986,-0.04708677
9599956,-0.0736799999999995,8.67747,1.391081,-0.06133185,0.991635,-0.03296213
9700078,-0.0800999999999981,8.77902,1.38606,-0.05579466,1.007854,-0.05348513
9799966,-0.0853599999999979,8.87955,1.383671,-0.05781109,1.035869,-0.032883
9900091,-0.0913299999999992,8.9837,1.38055,-0.05356413,1.027253,-0.02980365
9999989,-0.0931799999999967,9.09115,1.375575,-0.02636821,1.065279,-0.04970727
10100097,-0.0958499999999987,9.19934,1.371299,-0.04250618,1.071425,-0.04776958
10199986,-0.0980299999999978,9.30659,1.367603,-0.01920487,1.08014,-0.03448382
10300082,-0.100589999999997,9.41381,1.362285,-0.02932094,1.058065,-0.05675484
10399965,-0.10511,9.52138,1.357235,-0.03391257,1.032904,-0.05148515
10500105,-0.108359999999998,9.62398,1.354391,-0.04529179,0.9858919,-0.0346965
10599963,-0.110039999999998,9.72507,1.35201,-0.01662174,1.009871,-0.02349259
10700099,-0.109859999999998,9.82775,1.347761,-0.008842587,1.038049,-0.03967885
10800007,-0.109209999999997,9.93173,1.343939,0.01993458,1.0634,-0.03991895
10900078,-0.107689999999998,10.03647,1.341199,0.008760665,1.062489,-0.02653825
10999981,-0.107229999999998,10.13563,1.336434,-0.01070022,1.01921,-0.04247302
11100073,-0.107109999999999,10.23196,1.333044,0.0009422905,0.9954193,-0.03207262
11199962,-0.109569999999998,10.32727,1.32932,0.02943888,1.027908,-0.03643899
11300089,-0.109699999999997,10.42491,1.325857,0.01583424,1.023343,-0.03246826
11399977,-0.106939999999998,10.52479,1.320588,0.03626341,1.035932,-0.04898753
11500074,-0.102179999999997,10.62403,1.317659,0.03499616,0.9771832,-0.03077752
11599944,-0.096549999999997,10.72142,1.314615,0.02883289,0.9672725,-0.02973107
11700060,-0.0915900000000001,10.81972,1.310477,0.06505576,1.012307,-0.03909624
11799991,-0.0866899999999973,10.92049,1.306767,0.06041113,1.014598,-0.03498379
11900145,-0.0804599999999986,11.02309,1.303754,0.05939008,1.03819,-0.03319268
11999968,-0.0726499999999994,11.12748,1.299327,0.06333082,1.059801,-0.04015314
12100063,-0.0625,11.23368,1.297604,0.08604057,1.057922,-0.02154204
12199949,-0.0497499999999995,11.33874,1.297233,0.08972818,1.018507,-0.003477973
12300064,-0.0384899999999995,11.43894,1.297133,0.07360213,0.978053,-0.002722577
12399949,-0.02956,11.53467,1.29628,0.07904976,0.9713499,-0.01469485
12500085,-0.0189099999999982,11.63086,1.29763,0.09845447,0.9954947,0.01022976
12600065,-0.00526999999999944,11.72859,1.296514,0.09711668,1.011961,-0.003480237
12700058,0.00908000000000087,11.82984,1.296091,0.1045566,1.034557,-0.01008927
12799946,0.0255300000000034,11.9391,1.29913,0.1192591,1.056596,0.02085438
12900065,0.0404500000000034,12.04713,1.301617,0.1102211,1.051066,0.02056694
12999967,0.0550400000000018,12.15572,1.303887,0.1083942,1.048562,0.01660072
13100076,0.0669200000000032,12.25976,1.306065,0.1147329,0.9938424,0.01506443
13199969,0.0726400000000034,12.35461,1.31132,0.07327241,0.9598805,0.03954192
13300111,0.077530000000003,12.44907,1.315508,0.06873667,0.9746367,0.04212856
13399946,0.0799600000000034,12.53944,1.319078,0.08531251,0.9877748,0.03186963
13500091,0.084030000000002,12.63018,1.324686,0.07595055,0.9873354,0.05224033
13599949,0.0890100000000018,12.71583,1.329133,0.06186626,0.9828485,0.04540447
13700058,0.0927300000000031,12.80322,1.332868,0.06863935,0.9784498,0.03040569
13799961,0.095480000000002,12.88984,1.338301,0.0615371,0.9898553,0.04136194
13900065,0.0996700000000033,12.97749,1.343778,0.05714345,0.9763398,0.05053234
13999963,0.1036,13.06617,1.348506,0.05770344,0.9843099,0.04271004
14099963,0.107870000000002,13.15706,1.355123,0.05315653,0.9541392,0.0586194
14199944,0.101770000000002,13.20258,1.353923,0.01859239,0.4129266,-0.03614431
14300082,0.0924400000000034,13.23289,1.354575,-0.05171219,0.4783205,0.04181513
14399957,0.08155,13.24323,1.35254,-0.08255047,0.3202836,-0.003552835
14500204,0.0706000000000024,13.25799,1.346401,-0.09561813,0.2948671,-0.03894734
14599939,0.061510000000002,13.27747,1.343567,-0.081211,0.3198556,-0.02052219
14700054,0.0545600000000022,13.30348,1.340816,-0.06372241,0.3783,-0.02701592
14799942,0.0559400000000032,13.33849,1.334265,-0.03185091,0.4266478,-0.06426698
14900054,0.0596300000000021,13.38274,1.330572,-0.0223074,0.5103219,-0.03027106
14999965,0.0693000000000019,13.43673,1.325016,0.01649171,0.5594759,-0.04447318
15100064,0.0795500000000011,13.49761,1.325485,0.03604029,0.6386388,-0.01210639
15199937,0.0937600000000032,13.56746,1.325246,0.04047677,0.6827615,0.003248313
15300057,0.108340000000002,13.64247,1.323019,0.07387598,0.7470495,-0.01523173
15399937,0.124120000000001,13.72261,1.321922,0.09743833,0.788303,-0.01627046
15500070,0.137520000000002,13.80749,1.326245,0.0836693,0.8485415,0.04153582
15599940,0.147290000000002,13.89757,1.331709,0.08830061,0.8732826,0.05950513
15700050,0.157600000000002,13.98884,1.333919,0.08257464,0.8839414,0.01860716
15799936,0.169240000000002,14.08182,1.338442,0.08402358,0.9125088,0.04744978
15900062,0.180540000000001,14.17537,1.342636,0.1001214,0.9184214,0.04057828
15999959,0.190860000000001,14.26639,1.346976,0.07036826,0.9219437,0.04715706
16100048,0.199470000000002,14.35839,1.353987,0.0716635,0.9175637,0.06342591
16199956,0.203760000000003,14.45128,1.361446,0.06214216,0.9254074,0.06851105
16300053,0.207030000000003,14.54638,1.36992,0.04559211,0.9636996,0.09295022
16399936,0.207230000000003,14.64229,1.376062,0.03166189,0.9718195,0.05108005
16500063,0.206690000000002,14.74044,1.383438,0.04610309,0.9953857,0.0614527
16599939,0.20373,14.83624,1.389464,0.03256822,0.9974756,0.05738415
16700069,0.201640000000001,14.93369,1.394793,0.05126886,1.020096,0.0512493
16799958,0.200500000000002,15.02856,1.398001,0.03148396,1.005245,0.02477166
16900058,0.199160000000003,15.12456,1.403987,0.01249503,1.007141,0.04772589
16999959,0.19425,15.22086,1.408313,-0.01048961,0.995608,0.04708111
17100050,0.188970000000001,15.31859,1.411805,0.0007349737,1.004131,0.02534336
17199942,0.181500000000003,15.41381,1.418696,-0.02491602,0.9985459,0.06961997
17300057,0.173910000000003,15.5094,1.427142,-0.03633932,0.9928144,0.07884851
17399953,0.167490000000001,15.59921,1.435687,-0.04014494,0.960804,0.09139009
17500065,0.160330000000002,15.68937,1.444223,-0.03702461,0.9665349,0.07852554
17599941,0.153510000000001,15.78037,1.448361,-0.03701412,0.9723593,0.03322311
17700050,0.144250000000003,15.87169,1.452014,-0.07624642,0.9354878,0.02542463
17800012,0.130750000000003,15.96901,1.454338,-0.08487126,0.9676517,0.01518845
17900074,0.119290000000003,16.06612,1.457208,-0.07780767,0.979198,0.02673972
17999979,0.11016,16.16076,1.463059,-0.09787581,0.9729221,0.04866084
18100102,0.0989900000000006,16.25655,1.469495,-0.1135513,0.9282276,0.05799022
18199936,0.0854000000000035,16.35092,1.477167,-0.1091711,0.9336228,0.08502395
18300052,0.0719400000000014,16.44487,1.478958,-0.1163016,0.9625993,0.02382987
18399993,0.0590300000000035,16.53496,1.480608,-0.1290986,0.9677358,0.01665533
18500101,0.045060000000003,16.62499,1.482258,-0.1320342,0.9709119,0.01360327
18599947,0.0326200000000014,16.70939,1.482583,-0.128623,0.9358574,0.002656791
18700014,0.0196500000000022,16.79561,1.481872,-0.1302633,0.9304395,-0.0005993889
18799935,0.0113600000000034,16.8768,1.482284,-0.1261948,0.9313198,0.003847015
18900051,0.00187000000000026,16.96161,1.481111,-0.1305263,0.9197912,-0.006931552
19000019,-0.00929999999999964,17.05171,1.480077,-0.1309123,0.9664152,-0.01023557
19100059,-0.0214199999999991,17.14161,1.480748,-0.1372712,0.9357018,0.003894649
19199941,-0.031609999999997,17.22903,1.477677,-0.1134485,0.9124136,-0.01394374
19300125,-0.0414899999999996,17.31599,1.467598,-0.09230099,0.9571115,-0.09707437
19399952,-0.0501999999999967,17.40462,1.464511,-0.1055916,1.010744,-0.03197985
19500065,-0.058449999999997,17.49859,1.461265,-0.1046567,1.039543,-0.02415899
19600009,-0.0686299999999989,17.58962,1.455525,-0.1123777,1.003847,-0.04483996
19700051,-0.07761,17.68334,1.451969,-0.08041114,1.025636,-0.04324017
19799954,-0.0867100000000001,17.78211,1.448012,-0.04995418,1.011001,-0.04954019
19900127,-0.0942699999999981,17.88221,1.4438,-0.04108845,1.036857,-0.05819147
19999951,-0.0997699999999995,17.97904,1.437179,-0.05828969,1.056646,-0.05614962
20099951,-0.104429999999997,18.07626,1.423616,-0.0478435,1.002535,-0.1362963
20199941,-0.107859999999999,18.16728,1.420751,-0.08176578,0.9582795,-0.03819752
20300069,-0.110319999999998,18.25498,1.417864,-0.02725453,0.9491634,-0.02292863
20399943,-0.110309999999998,18.33656,1.413302,-0.04912082,0.9372506,-0.05299196
20500057,-0.109299999999998,18.42464,1.408507,-0.05026003,0.9734871,-0.05319504
20599940,-0.103909999999999,18.51684,1.40587,-0.02156141,0.9785176,-0.0350917
20700053,-0.0999999999999979,18.61109,1.403156,-0.02573751,0.9769791,-0.02349872
20799918,-0.0963699999999967,18.70296,1.401708,-0.02814724,0.9168332,-0.02328664
20900029,-0.0940999999999974,18.78779,1.399283,-0.04864651,0.8646861,-0.02217385
