Time_us,accel_x,accel_y
1100006,-0.399546053652323,-2.37126910042501
1160045,-0.633868446577821,-2.77755645673984
1200000,-0.743042748427724,-2.91203388979354
1240195,-0.740780858914079,-2.78479707534174
1280061,-0.96267245114846,-2.90925791950739
1340043,-0.837157471085277,-2.20652462452063
1380056,-0.760499892608739,-2.22770015493108
1420032,-0.846363461165959,-1.85260268260001
1460044,-1.00964207095853,-1.22847830533695
1500001,-1.0626826780487,-1.12014508356218
1540049,-1.0665894739223,-0.805845536253641
1580060,-1.14325659128511,-0.512039409170937
1620142,-0.936437003232233,-0.24877273664733
1660031,-1.08010788252032,-0.267130209784698
1700004,-0.958215219448102,0.508089945702205
1740070,-0.923506323373015,0.668846214788941
1780020,-0.783220216460013,1.17230887540416
1820139,-1.03171246733378,1.63154188209845
1880100,-0.808913150127838,2.05010245692316
1940066,-0.619125149357553,2.58949315315307
2000002,-0.635272936787388,2.9194248083951
2060032,-0.687633300338424,3.59131782757743
2120035,-0.641410608245657,4.23861156406882
2180071,-0.67089008799101,4.76323671074634
2240055,-0.658269601402286,4.94116087010875
2299991,-0.556536923929116,5.52776610520385
2360039,-0.487110602387008,5.36421968799451
2420127,-0.463166138217541,5.78915186906637
2520036,-0.339055339537617,6.39691197996053
2600000,-0.353451504572174,6.99266897324125
2680055,-0.348340400746227,7.11922532432989
2760114,-0.38848271493806,7.08897619450207
2840114,-0.352512856638279,7.65484489835448
3060076,-0.143327327691014,8.26798371822832
3299993,-0.189584243382664,8.40390413393956
3420034,-0.290875357430018,8.25996101796248
3599996,-0.201082934464214,8.87919142335208
3720023,-0.256421516741833,9.05188795950087
3880084,-0.18347411508182,9.46929542052495
4020120,-0.228715654521047,8.93348432522484
4120061,-0.332874916438006,8.61262363562867
4200005,-0.34545646755874,8.30693658694715
4280068,-0.466739465062206,8.05321156648084
4340092,-0.478963084451098,7.92032940516198
4420124,-0.419012251513391,7.49662635153291
4499987,-0.364308532343673,7.10728794340514
4600038,-0.289528549714744,6.67942651048071
4680035,-0.413717220000695,6.69742848571911
4740021,-0.508837627174053,6.4099509232971
4800010,-0.544448889232024,6.08502079817914
4860099,-0.526266379260567,5.76243048410213
4940065,-0.477548142322405,5.22821982738894
5000005,-0.475651986337594,5.05126394014053
5080063,-0.503517228124881,4.76817120593238
5140026,-0.467536038311024,4.55212084295426
5200007,-0.470592250871442,4.28029409395703
5260039,-0.46722232643585,4.0567859491415
5320042,-0.521831733098884,3.96558866369432
5380138,-0.545747088062911,3.68458754363332
5440076,-0.579538447188589,3.30930115235661
5500001,-0.52880804138921,3.06137534222804
5560062,-0.520838417161132,2.77229206896716
5620141,-0.527113605075948,2.7099944647005
5680032,-0.577292590120447,2.52655338126295
5740028,-0.712920224515801,2.29241985560435
5800044,-0.739891086084562,2.30517343751067
5860064,-0.687459118098005,2.1895564542156
5920033,-0.522475278178108,2.0795787357912
5980041,-0.547483794006682,1.39783104498126
6040062,-0.531974574071608,1.15426849247691
6099992,-0.591411663960928,1.29848537151634
6160039,-0.554744524582478,1.41309166192651
6240032,-0.660076020507202,1.62638139456395
6300001,-0.498901093265583,1.58302731208871
6360082,-0.511593304582494,1.69479518297601
6420126,-0.557160974527134,1.37456991484978
6520046,-0.351762683655034,1.15250939930864
6599999,-0.361375741185133,0.911172586703707
6680070,-0.342136235061716,0.97270706895549
6760080,-0.356860755855013,1.14085369441324
6840037,-0.455834735170599,0.968657537330349
6900011,-0.464571910605858,0.996333562253613
6960108,-0.495486125681501,1.15201310745565
7020135,-0.498026378574743,1.2223204463909
7080029,-0.477303355477796,1.18339491684706
