Time_us,accel_x,accel_y
1140035,-0.23086094053739,1.48364088703275
1220128,-0.360651963905225,1.83543682491199
1459976,0.170316357051681,2.97941296452555
1540017,0.386839718513675,3.57202646858182
1640021,0.310855136986431,3.90696702167215
1840009,-0.191933929346085,5.23705976360986
2100051,0.112559620084869,7.43701325148479
2179967,0.382346237635051,7.79044470433438
2240009,0.505784438842193,7.75538619274674
2299965,0.623720256346184,7.71802218357214
2359975,0.541024378890374,7.46181007366538
2420121,0.485823443160512,7.17142815878131
2499977,0.451086134448532,6.96581509324623
2580027,0.47433974581414,7.28072204303978
2659986,0.607821283692939,7.45438629063807
2759983,0.338271053934768,7.10448788077766
2840007,0.392983441801112,6.91580909245861
2920055,0.552769153051296,6.81855085325789
3020191,0.351370118719562,6.04315488914216
3160077,-0.208196554081985,6.44904540070867
3340031,-0.153054237013031,7.01514697476279
3479991,0.199686031581986,6.89155549503887
3560012,0.381848947740376,6.3634323620972
3679959,0.270980621758676,5.64232633241011
3840025,-0.174274267420158,5.43032567989339
3940035,-0.375241838788037,5.61068217282645
4179964,0.198879016143378,5.34717571133379
4320011,0.20843351381303,5.00064188938243
4460003,-0.196426861302165,4.90664266133819
4560016,-0.304614014111805,5.30946201109948
4660071,-0.323669720341573,5.33920421979388
4879964,0.154743404358563,5.77232630669112
5099991,-0.180455366485033,4.52248214964338
5179974,-0.433046068996161,4.88442012890249
5239998,-0.464337615819178,4.91049922583389
5539992,0.100108030306404,4.68654073827011
5720002,-0.162522652779444,4.03143003299968
5799989,-0.461473626345191,4.30807682968527
5860073,-0.542773811591581,4.89028217374973
5920004,-0.586511781123807,5.0947792836695
5979969,-0.570570039494885,5.44668822223701
6040004,-0.582652863464037,5.56932878992972
6120012,-0.388761207931985,5.72287999286725
6560015,0.0697006004134284,5.13092422995013
6719996,0.19560138747154,4.77999397540892
6879969,-0.22291410605395,5.1643355998593
6979980,-0.306816695627683,5.34202050387182
7060059,-0.410963575152963,5.65844759387828
7120036,-0.485150306924501,6.08945783974373
7179989,-0.558505425250563,6.50864216741198
7240025,-0.485929919610512,7.08247315151786
7379968,0.207996007704498,7.66677935900567
7540025,0.198127782069757,8.06347009329089
7640046,0.277203877741053,7.94420786488989
7740038,0.295251014831969,8.2261529771826
7820114,0.376279720333816,8.53407735281123
7899972,0.41376505034119,8.39047063601965
7960052,0.461834316490457,8.54158889124338
8020130,0.479987700251384,8.70239178016222
8240031,0.22600804608038,9.71351986383756
8299964,0.481492620482649,9.61418526894747
8360017,0.60564275736408,9.4174594038603
8420117,0.671081861055887,9.05735115392248
8479962,0.469353254631252,9.01427361874691
8540036,0.624648763611413,8.93445689490019
8600027,0.629791267767185,8.90475182166258
8640029,0.714846025355687,8.86461312065016
8680001,0.716619986307825,8.5939123515015
8740017,0.705587331491183,8.34537240069972
8799967,0.594238496264356,8.16592929867695
8879964,0.424006196791764,8.22988106355781
8979964,0.32792504262471,8.51666771378839
9080027,0.297412092435623,8.63196944643121
9199963,0.293649478058657,9.15392637631297
9299952,0.371819746694029,9.84462035206508
9340015,0.690696785476276,9.82105380891007
9399996,0.664222455751023,10.0246332696765
9440029,0.73353804931315,9.94792861817048
9479960,0.819883883308969,10.0720144958978
9520013,0.788882619278326,9.79439408728373
9580009,0.749544157659887,9.48836092039233
9640038,0.541117221849015,9.29581927509351
9699961,0.465232773496276,8.76718674903143
9840018,-0.321294698599266,9.04496058514494
9979996,0.266983045070043,9.40685556051484
10100005,0.29190855444227,9.26316749878538
10199961,0.294165184903386,9.55446402529413
10280006,0.356555427798538,9.46921668945072
10380006,0.342126465044108,9.66451342703166
10460010,0.359710083189766,9.77690846081288
10540035,0.342548654110704,9.56823416517482
10620096,0.366526940426882,9.42691653048288
10720004,0.33117229362017,9.35571409626729
10799965,0.342560982208545,8.99218881426014
10899962,0.289090110206076,8.64274114944282
10999969,0.301490710299832,8.46279116422034
11080062,0.344565908652615,8.22818880367724
11160028,0.390228186600899,7.97406132745577
11240031,0.396596909314085,7.57812780379093
11320022,0.430327699535924,7.30929654237424
11399999,0.443860131914107,6.92738399036756
11500047,0.298041823421749,6.58884209323264
11679980,-0.203118014105215,6.40227011406362
11800147,-0.274051886931211,6.08435487607257
11899959,-0.312568511356207,6.23174338771173
12060107,0.20245909608683,6.32157837241882
12260012,-0.226963775419329,5.69636959674633
12340030,-0.391311266024923,5.90923006173118
12399987,-0.482671583351656,5.87373653593709
12499957,-0.460448364615316,6.03368906540681
12660023,0.189615710995098,6.29015017426622
13040021,-0.247863761622727,6.39655532322909
13120006,-0.386272509165655,6.65522931244347
13219988,-0.294782428259348,7.15395769503664
13560000,-0.0804884124084191,6.97188977792796
13880080,-0.142092826254898,6.61113936761925
14100004,-0.176703256047642,6.45084520137728
14240028,-0.222567969440095,6.29832474307952
14340018,-0.300739000928682,6.24734215494373
14440029,-0.285200640472676,6.40846782877968
14540020,-0.281541186925514,6.28112150565105
14660012,-0.282840872271051,6.13802591230176
14780077,-0.229937285865417,5.86259879352042
15040030,-0.247996729624607,5.07891874407682
15179981,-0.212513904950962,4.61154605389827
15260004,-0.347891764609587,4.55655057014641
15379986,-0.236260310131768,4.03785271869702
15540044,-0.185799875314615,3.83755070400874
15760078,-0.141828982833779,3.97108107600126
15920011,-0.180449364975047,3.70681511278264
16080026,-0.235364082944025,4.09425821868559
16220107,-0.23456774721655,3.98363719155664
16340020,-0.265421142081371,3.88436399611035
16479956,-0.232193653258936,3.48886846203675
16580033,-0.3465690121243,3.42150069293297
16740006,-0.206057861234646,3.938162291371
16899983,-0.216355100045084,4.38485542245239
17080005,-0.200474688119083,4.76569586724777
17620110,-0.0594211759442768,6.04198871395892
17719984,-0.337276735242787,6.61454058084582
17899977,0.183731362134769,6.89876418248339
18100033,0.146760678728082,6.91908302472199
18240009,0.263468047111497,7.41598278348792
18320007,0.443526917830086,7.57253485688638
18379994,0.481058902797643,7.73708660304562
18440010,0.559229238473909,7.68659252899701
18499987,0.567523670659077,7.79515183268673
18560009,0.611300727440013,8.08017628515685
18620119,0.540577393883358,8.06072151101011
18680013,0.496616380872327,7.65057203459683
18779987,0.330835038720488,7.9836715000422
18879961,0.324893673662945,8.87373355456067
18979972,0.355756960702322,9.35939039147492
19080014,0.509342344430444,9.39933728658317
19140014,0.555018696433532,9.34446086286048
19199963,0.583148336900654,9.25372871211406
19240038,0.721402453002096,9.49250779605463
19299951,0.622582979569905,9.52160623811583
19360005,0.750671028604596,9.57704834031697
19399952,0.724187306986138,9.47119359207527
19460014,0.63401278184511,9.21980375587449
19520009,0.620144562041782,9.25795487202346
19580045,0.572586784593972,9.25964597199936
19640022,0.559997184812759,9.41786024086107
19699951,0.601722649036564,9.57974455627407
19760024,0.563618767743891,9.50646644194247
19820118,0.496319972303957,9.6226421510603
19879992,0.548712120977919,9.59343411487552
19940021,0.58771201681268,9.82643307836995
19999951,0.578964852712047,9.85558658115179
20060036,0.571857386892759,9.77804146688324
20120024,0.564019123483449,9.5057468456478
20180069,0.500177407475937,9.38643564203356
20260079,0.39508794550652,9.20011488189673
20340012,0.344852045578229,9.0015703139966
20420147,0.370999579719689,8.78265775290749
20699961,0.0979217835971336,7.88218505195424
21040013,-0.0927749466054287,6.25888108818175
