Time_us,x,y,yaw,V_x,V_y,Gyro_z
12899907,0.75975,11.29428,1.201931,0.2263436,1.008172,-0.1283288
13000010,0.79139,11.40426,1.202493,0.2283392,1.021467,-0.008477038
13099900,0.811039999999998,11.4978,1.202367,0.1157535,0.7435472,0.002122205
13200003,0.826159999999998,11.57909,1.203595,0.1456759,0.790706,0.01035329
13299900,0.839790000000001,11.66289,1.204503,0.2032675,0.9365273,0.008443067
13400039,0.859269999999999,11.76393,1.208512,0.2630237,1.075701,0.03579372
13499930,0.88109,11.87571,1.2112,0.2721137,1.089746,0.02872759
13600026,0.89883,11.98293,1.219784,0.2111343,0.9810486,0.08036564
13699984,0.91489,12.09975,1.229098,0.2184477,1.055895,0.09122182
13800000,0.93261,12.21911,1.237744,0.2117942,1.116406,0.08544651
13899913,0.94971,12.33446,1.2449,0.2047879,1.16396,0.07725333
14000065,0.968899999999998,12.45261,1.250789,0.2282316,1.209499,0.05447202
14099897,0.988309999999998,12.56726,1.259316,0.2125506,1.222631,0.07577644
14200023,1.0063,12.67905,1.279169,0.2038889,1.205038,0.1936479
14299896,1.02299,12.77867,1.303199,0.1841748,1.205109,0.2284544
14400032,1.03264,12.88534,1.323617,0.1428965,1.203566,0.220671
14499907,1.02962,12.99646,1.333623,0.1283724,1.223602,0.1010598
14600007,1.02879,13.1136,1.343734,0.1136642,1.284941,0.0956006
14699913,1.02327,13.24337,1.349544,0.106437,1.352493,0.05858043
14800004,1.02131,13.38061,1.356441,0.09176819,1.407981,0.0632699
14899917,1.0228,13.52405,1.369251,0.07372642,1.420455,0.1261832
15000010,1.02501,13.66123,1.371406,0.07674149,1.359473,0.03450822
15099896,1.03221,13.7899,1.369962,0.05753194,1.275499,-0.02261197
15200024,1.03734,13.9118,1.366431,0.04290007,1.210745,-0.03368066
15299897,1.03887,14.0268,1.363661,0.03003739,1.156406,-0.03206985
15400028,1.03792,14.13799,1.361655,0.02789742,1.099135,-0.01986101
15499914,1.02862,14.2492,1.358682,0.001864299,1.055386,-0.03067452
15599898,1.01996,14.35502,1.354631,0.01284193,1.053205,-0.04353493
15699895,1.01567,14.4639,1.347621,0.01529486,1.054013,-0.07516493
15800001,1.01327,14.57251,1.336193,0.01310084,1.06589,-0.1183464
15899944,1.01577,14.67995,1.325297,0.03831053,1.051414,-0.1187767
16000018,1.01965,14.78815,1.315279,0.05725293,1.0539,-0.1038577
16099894,1.02318,14.89705,1.303926,0.05397435,1.05593,-0.1221352
16199994,1.0302,15.00437,1.293517,0.06895144,1.053036,-0.1108095
16299889,1.04276,15.10733,1.283655,0.09523422,1.036841,-0.1025431
16400045,1.05534,15.21005,1.271311,0.09140486,1.044875,-0.1300584
16499915,1.0702,15.31122,1.259724,0.1143531,1.035312,-0.1174074
16600009,1.08696,15.41031,1.250577,0.1228758,1.030083,-0.1005191
16699901,1.10656,15.50788,1.242809,0.1382556,1.03053,-0.08137429
16799997,1.12609,15.60581,1.234083,0.1605925,1.024765,-0.08777143
16899913,1.1467,15.70212,1.22707,0.1646993,1.01944,-0.07404738
17000007,1.16906,15.79934,1.221693,0.1818327,1.007887,-0.05698087
17099913,1.19111,15.90203,1.215218,0.1819343,1.01609,-0.06025842
17199998,1.21248,16.0036,1.211249,0.1861066,1.019214,-0.03920576
17299888,1.23506,16.10242,1.212077,0.1992397,1.015666,0.006651527
17400047,1.25638,16.20219,1.206843,0.1935498,1.021967,-0.0427028
17499905,1.2756,16.30291,1.207892,0.1819257,1.022086,-0.0009742908
17600023,1.29553,16.40412,1.214103,0.2102581,1.022963,0.06148067
17699894,1.31362,16.502,1.217115,0.1418095,1.028718,0.04581324
17800002,1.33152,16.59725,1.221386,0.1581489,0.9819797,0.04613818
17899908,1.35013,16.68515,1.227242,0.1861356,0.9861202,0.05883306
18000007,1.36833,16.77514,1.232449,0.170855,0.9784693,0.05877786
18099899,1.38505,16.86229,1.237942,0.174375,0.9795601,0.04657894
18200005,1.40093,16.95324,1.242617,0.1574557,0.9854267,0.05173634
18299911,1.41459,17.04593,1.2457,0.174607,0.9929264,0.04604226
18400026,1.42832,17.14156,1.250098,0.1597629,1.009815,0.04425901
18499895,1.44069,17.24027,1.256666,0.1332297,1.00725,0.06529061
18599892,1.45339,17.34018,1.264774,0.1789142,1.028505,0.06817446
18699883,1.4617,17.44376,1.27382,0.1113878,1.05143,0.08943126
18800009,1.47131,17.55141,1.282669,0.12271,1.064952,0.0835129
18899901,1.48241,17.66231,1.294088,0.1248919,1.085964,0.1108491
18999900,1.49223,17.77316,1.304115,0.09806065,1.066048,0.09903438
19100005,1.49341,17.88206,1.31254,0.07448664,1.02309,0.08329626
19199842,1.49314,17.98606,1.322036,0.04311147,0.984324,0.08892512
19299783,1.48911,18.08438,1.328894,0.02751462,0.9584918,0.06562914
19399812,1.48508,18.18031,1.33498,0.01325348,0.993337,0.05863522
19499811,1.48426,18.2764,1.341235,-0.007048812,0.9831917,0.06339636
19599849,1.48389,18.37433,1.348391,-0.0008889426,1.008086,0.06882086
19699780,1.48464,18.47443,1.354298,0.00101364,1.009805,0.05614282
19799787,1.48468,18.57697,1.359779,0.00991221,1.023051,0.04824785
19899790,1.48747,18.68583,1.366501,-0.001340767,1.042034,0.0603416
19999799,1.48826,18.79479,1.3715,-0.01826346,1.052864,0.05030235
