Time_us,angl_accel_z
1079934,2.19134690639953
1139964,2.4228091821922
1199984,2.91097099382837
1260029,3.28498203882209
1319966,3.61935836057663
1359972,3.70877454667249
1399996,3.66397075385844
1459977,3.39636993790337
1519998,3.16498570179767
1579955,3.36350397205544
1620077,3.57424456688313
1660035,3.83979015040072
1699969,3.92711141371652
1739971,3.6981092683498
1799988,2.97881899031869
2039975,0.660108542975806
2239982,-0.888791514425468
2339964,-1.65815516480819
2420072,-1.88575394859717
2500005,-2.24972046740376
2559963,-2.59368687119746
2620070,-2.90190869592474
2679968,-3.18165237391989
2739995,-3.38085756219136
2799994,-3.59829040046193
2839972,-3.68123603830509
2879936,-3.78780114865559
2920000,-3.88453770361383
2959971,-3.98536606545074
3000021,-4.07923315861749
3039975,-4.08712107782686
3079942,-4.05103309103346
3119962,-4.10996479222977
3160001,-4.23453546952688
3199991,-4.33358663149133
3239983,-4.56861263692742
3279945,-4.82579118279166
3319987,-5.07051980297429
3360044,-5.20427052117038
3400025,-5.34087699077202
3439996,-5.42705567885899
3480037,-5.49998184491511
3519995,-5.47870430486929
3559964,-5.42140471172136
3599995,-5.37388103941762
3639981,-5.41428195560014
3679942,-5.49349338817639
3719966,-5.52716426648197
3759959,-5.54486315377426
3799998,-5.60328881989101
3839975,-5.61729792650762
3879943,-5.59163426309218
3919968,-5.64261980077666
3960046,-5.73957116158085
4000027,-5.82313638491558
4039978,-5.84592307151959
4079939,-5.90644266041958
4119987,-6.18662633236509
4160039,-6.70667675108558
4199999,-7.02755199703493
4240049,-7.09688784669345
4259985,-7.13253428164945
4299978,-6.92971986496617
4339967,-6.42506045553933
4379949,-5.74432756075236
4420087,-5.27422746314759
4459990,-4.84199511810665
4500004,-4.31962044050217
4540020,-3.86734346386751
4600012,-3.3142116553839
4659968,-3.1036030545066
4719976,-3.14739615932597
4779942,-3.20093157622602
4840068,-3.00449135639216
4899956,-2.43077407632349
5179955,-0.512849724043378
5320005,-1.03515973476561
5579949,-0.588472268996444
5960019,-0.437608012333749
6259963,-0.497279023071218
6579946,0.463773342890321
7220157,0.276876699863485
7420103,0.815437717236085
7520067,1.50242313823223
7620086,1.56271449113908
7759965,1.1202250910398
7879931,1.38856516063915
7979968,1.57843881770457
8079931,1.55337900879612
8160069,1.87438198414845
8239980,2.08337579828922
8320037,2.16646744357754
8399971,2.30068166842041
8459998,2.54353118287449
8520005,2.48794777788666
8599968,1.94755533590671
8719999,1.21981904034725
8820103,1.51992711175363
9020165,-0.920492934296846
9139970,-1.23049715761156
9239973,-1.64279601497478
9319997,-2.10192930312526
9399991,-2.1988017466805
9479997,-1.90290845625766
9579936,-1.66851830957987
9660033,-1.81122136591848
9739974,-2.27706224913577
9799968,-2.40321643342215
9859980,-2.45002653345711
9920000,-2.45757004972819
9979965,-2.4998461673892
10039996,-2.54892613482707
10099933,-2.49899633760105
10159996,-2.44372794124092
10220112,-2.57684701124721
10279934,-2.73075350685269
10340001,-2.80136871027883
10399966,-2.87450343067922
10459986,-3.08815994535811
10520026,-3.24478964624399
10579932,-3.22256637918768
10639991,-3.12877603169131
10699921,-3.25049861861614
10759964,-3.43517965188815
10820112,-3.59152735288484
10859990,-3.65159365554091
10899914,-3.614063947332
10940000,-3.66660689433086
10979970,-3.74409398035266
11020114,-3.75388751769237
11059960,-3.71315255270855
11099948,-3.73945119301582
11140000,-3.64781344467368
11199954,-3.52153318493468
11259990,-3.35293249936757
11320003,-3.19962166464087
11380001,-3.17995509462464
11440009,-3.28649019123583
11499949,-3.1272717654578
11560013,-2.9635875781633
11620111,-2.93478103791745
11679993,-3.19540082339265
11740056,-3.60780680290523
11779939,-3.75808276449392
11820109,-3.71614238760449
11879933,-3.41606831962509
11939996,-3.02172311649933
11999980,-2.61890279968235
12079940,-2.33722047895369
12159983,-1.99286437722816
12259966,-1.66208719114525
12359984,-1.43586960759411
12960022,0.442559929518803
13079951,1.262276750202
13240024,0.981193426656646
13319991,2.28879752185544
13379940,2.73297990044199
13440007,2.77793791263739
13579939,1.09078012966739
13720011,1.05381477796972
13960005,0.600756319663293
14119982,0.952366794100216
14239989,1.2306411051088
14339961,1.44931961184389
14440014,1.81949376076578
14520003,1.93705675532675
14620005,1.6472164475302
14739965,1.26993013293816
14859994,1.37108008258542
14979990,1.30625306181714
15079947,1.87797679617959
15160020,1.95856061997155
15499945,0.421691370736843
15679941,-0.820446801744751
15919994,-0.643482983003258
16160061,-0.629275675178792
16299924,-1.02525569520182
16460051,-1.0409381968292
16539985,-2.15280723091256
16599947,-2.74812375878037
16659994,-3.03286309870729
16739969,-1.9982202030323
16820099,-1.79646534843048
16899913,-1.96907660439673
16979974,-2.02696547421371
17060045,-1.87327486552903
17139971,-2.21399049341592
17220099,-2.27710023542073
17320049,-1.6743135047089
17439989,-1.34824778239109
17560092,-1.19873767450521
17639891,-2.09371461356105
17699836,-3.04416224500601
17759887,-3.05644494862153
17819951,-2.58822812568864
17959946,-1.0556512133552
18119881,-0.962231135944079
18199839,-2.1678640339067
18259939,-2.67677616638564
18319882,-2.62141557149723
18439883,-1.24777493434462
18539882,-1.72572028515962
18979891,-0.336750760196214
19160053,-0.814284557724825
19439986,0.751085101607048
19559975,1.24578893973914
20119974,0.364938981758512
20579983,0.333595886728441
