Time_us,angl_accel_z
1039584,1.51695864741293
1079568,1.78997834825217
1119552,1.86879366852078
1159536,1.88076026662342
1199520,2.0487710228771
1239504,1.92900470412911
1279488,1.80407744856107
1319472,1.69289101254679
1359456,1.61679171172473
1399440,1.55215766457354
1439424,1.50079986603839
1479408,1.4606538220057
1519392,1.41570787824739
1559376,1.35201508951687
1600193,1.30576904973745
1640177,1.25619837222435
1680161,1.2053730482138
1720145,1.17396441474853
1760129,1.15209784672834
1800113,1.12052804698713
1840097,1.09824764157997
1880081,1.06844096422015
1920065,1.01927084080077
1980041,0.949098633993801
2040017,0.889518921988357
2099993,0.816869221464155
2159969,0.760456622404166
2219945,0.701505454297931
2299913,0.629219688070846
2379881,0.567826291365481
2479841,0.485592227228823
2599793,0.394388714534801
2739737,0.304133591513859
3419465,-0.0630682942138864
3700186,-0.159940442980963
3900106,-0.213825137027348
4060042,-0.261745065629538
4199986,-0.302166459539126
4339930,-0.317007350431967
4459882,-0.352008731312686
4579834,-0.377824147451495
4699786,-0.394155101378032
4799746,-0.400771006835565
4899706,-0.401588856372548
4999666,-0.422772389851248
5099626,-0.439523192164269
5199586,-0.43361319813636
5299546,-0.446568014166661
5399506,-0.465012892381958
5499466,-0.468055347678361
5599426,-0.464820568967664
5699386,-0.477991158296465
5800179,-0.483179209265441
5900139,-0.485255664648656
6000099,-0.484476608302293
6100059,-0.484877798698416
6200019,0.441223436791818
6240003,1.17245264927427
6279987,1.4760376046952
6319971,1.20217261669607
6379947,-0.726725296537125
6419931,-2.54875701915414
6439923,-3.34170318401584
6459915,-3.99854153815114
6479907,-4.50412212156139
6499899,-4.84516386732566
6519891,-4.99324892691942
6539883,-4.97312374726459
6559875,-4.85569060319896
6579867,-4.69829304103983
6599859,-4.53663043405353
6619851,-4.39642944260431
6639843,-4.28433431043727
6659835,-4.19696207422068
6679827,-4.13003483885129
6699819,-4.08268080185226
6719811,-4.04331724612802
6739803,-4.0091558459819
6759795,-3.97072078926084
6779787,-3.92725424201926
6799779,-3.88170508419396
6819771,-3.8341354326891
6839763,-3.78608836845008
6859755,-3.73170844988726
6879747,-3.68033954622717
6899739,-3.63286844156531
6919731,-3.58471872889025
6939723,-3.53898119363731
6959715,-3.49529982546213
6979707,-3.44769037738095
6999699,-3.39863813165532
7019691,-3.3453970705119
7039683,-3.28611894841667
7059675,-3.22919147627574
7079667,-3.1733922313245
7099659,-3.11487089963151
7119651,-3.06878706295472
7139643,-3.03457526010959
7159635,-3.01054383056391
7179627,-2.99409631226976
7199619,-2.99234450656276
7219611,-2.99367001457565
7239603,-3.00666817706358
7259595,-3.02815021653905
7279587,-3.04997078469121
7299579,-3.06780042164776
7319571,-3.0775054840892
7339563,-3.08586837513006
7359555,-3.08796972249067
7379547,-3.08569754424798
7399539,-3.08095705193233
7419531,-3.07475185593917
7439523,-3.07449174260567
7459515,-3.06788735500998
7479507,-3.06775076968215
7499499,-3.07432947718624
7519491,-3.08121523461664
7539483,-3.08185764583905
7559475,-3.08278346425794
7579467,-3.09653823447418
7599459,-3.09722173545865
7619451,-3.10432472167153
7639443,-3.11132244571002
7659435,-3.12462426283993
7679427,-3.13623527347772
7699419,-3.13999045280008
7719411,-3.14788120259754
7739403,-3.15327099907255
7759395,-3.16085981145769
7779387,-3.15624835930453
7799379,-3.15322435715178
7819371,-3.14651280276477
7840196,-3.13104579629072
7860188,-3.1206881973559
7880180,-3.10490548611894
7900172,-3.0966296559158
7920164,-3.08442139817523
7940156,-3.08128604327416
7960148,-3.07593913895665
7980140,-3.07910905964193
8000132,-3.07972717445606
8020124,-3.08371825019365
8040116,-3.0844948553763
8060108,-3.07643390124864
8080100,-3.06652666083086
8100092,-3.05549248011462
8120084,-3.05028190463908
8140076,-3.04153694905312
8160068,-3.02688311587278
8180060,-3.00438265902788
8200052,-2.98482819016844
8220044,-2.96885588530207
8240036,-2.96156894941684
8260028,-2.95549235949616
8280020,-2.95635577487872
8300012,-2.95595771290304
8320004,-2.94859610446341
8339996,-2.94130734510908
8359988,-2.93331957244361
8379980,-2.93122740224989
8399972,-2.92880742814962
8419964,-2.92676687674114
8439956,-2.9195594778392
8459948,-2.91673563393702
8479940,-2.90174222991918
8499932,-2.88240105559904
8519924,-2.86531405922645
8539916,-2.848173729876
8559908,-2.83518824255967
8579900,-2.82314256752132
8599892,-2.80791799022138
8619884,-2.78197325360503
8639876,-2.75966624059917
8659868,-2.73889808273158
8679860,-2.72365593456175
8699852,-2.71432275249736
8719844,-2.70762989438879
8739836,-2.69353350539502
8759828,-2.68329587520909
8779820,-2.67287830642783
8799812,-2.67164519842537
