Time_us,x,y,yaw,V_x,V_y,Gyro_z
4999666,-5.920752,0.1916761,3.529118,-0.9101545,-0.4207772,0.1842383
5099626,-6.016807,0.1540746,3.546784,-0.9028536,-0.436897,0.1786039
5199586,-6.111542,0.1143167,3.564183,-0.8950752,-0.4529637,0.1760807
5299546,-6.20586,0.07333017,3.580985,-0.8876179,-0.4680773,0.1705277
5399506,-6.298828,0.03038506,3.597378,-0.8781083,-0.4822387,0.1658354
5499466,-6.391592,-0.01356589,3.613376,-0.8708267,-0.4965412,0.1622163
5599426,-6.483144,-0.05936481,3.629157,-0.8613967,-0.5098404,0.1602106
5699386,-6.574445,-0.1060799,3.644248,-0.8544326,-0.5230705,0.1534041
5799346,-6.664518,-0.1545371,3.659075,-0.8470368,-0.5363933,0.1499792
5900139,-6.755283,-0.2042689,3.673413,-0.8383988,-0.5478346,0.1439163
6000099,-6.84399,-0.2550635,3.687256,-0.8313134,-0.5599706,0.1405127
6100059,-6.932199,-0.3066488,3.700562,-0.8229049,-0.570296,0.1352359
6200019,-7.01915,-0.3598405,3.71343,-0.8171132,-0.5822394,0.1307212
6299979,-7.1062,-0.4138824,3.725893,-0.8102993,-0.5924969,0.1260677
6399939,-7.192138,-0.4685504,3.718495,-0.8113593,-0.5841504,-0.04246777
6499899,-7.279719,-0.5207676,3.680695,-0.833928,-0.5522243,-0.3593104
6599859,-7.369226,-0.5696518,3.636625,-0.8576978,-0.5139073,-0.4599513
6699819,-7.461006,-0.6146066,3.5963,-0.8779049,-0.4776975,-0.4094122
6799779,-7.554061,-0.6565127,3.557813,-0.8951881,-0.4426432,-0.3885298
6899739,-7.64928,-0.6951032,3.521467,-0.9163845,-0.4113376,-0.3672902
6999699,-7.745145,-0.7308455,3.487157,-0.9284379,-0.3788321,-0.3499276
7099659,-7.842713,-0.7636132,3.454827,-0.9354537,-0.3467039,-0.3264371
7199619,-7.940668,-0.7938514,3.424041,-0.9443545,-0.3172902,-0.3099569
7299579,-8.04012,-0.8209045,3.39246,-0.9529402,-0.2866412,-0.3162391
7399539,-8.140054,-0.8452432,3.360322,-0.9601587,-0.2554469,-0.3237157
7499499,-8.241016,-0.8660173,3.327829,-0.9666407,-0.2232792,-0.3271088
7599459,-8.342134,-0.8838334,3.295123,-0.9716284,-0.1908571,-0.3308114
7699419,-8.444182,-0.897848,3.262403,-0.9759101,-0.1577524,-0.3317096
7799379,-8.546203,-0.9087981,3.229612,-0.9786421,-0.1246915,-0.3317075
7899339,-8.64913,-0.9160828,3.196954,-0.9806579,-0.09131913,-0.3317054
8000132,-8.752854,-0.9204234,3.164199,-0.98116,-0.05803924,-0.3247674
8100092,-8.856145,-0.9208822,3.132011,-0.9809736,-0.02498671,-0.3245447
8200052,-8.95895,-0.9183528,3.100103,-0.9793209,0.007417497,-0.3216995
8300012,-9.062195,-0.9124494,3.068579,-0.9771034,0.0397348,-0.316959
8399972,-9.164767,-0.9037508,3.03744,-0.9733952,0.07115685,-0.3135938
8499932,-9.267444,-0.89158,3.006826,-0.9693344,0.1022381,-0.3087792
8599892,-9.369198,-0.8766331,2.976593,-0.9638331,0.1325739,-0.3046924
8699852,-9.471051,-0.8582849,2.946837,-0.9598759,0.1629124,-0.2999924
8799812,-9.572194,-0.8371799,2.91732,-0.9553422,0.1929377,-0.2976194
8899772,-9.673186,-0.8128228,2.888374,-0.9475955,0.221585,-0.2926546
8999732,-9.772894,-0.7859601,2.860082,-0.9387952,0.2491045,-0.2856144
9099692,-9.871561,-0.7560818,2.832587,-0.9337798,0.2772262,-0.2802076
9199652,-9.97033,-0.7233397,2.805013,-0.9288892,0.3054944,-0.2771746
9299612,-10.06933,-0.687438,2.777683,-0.9230014,0.3335853,-0.2758214
9399572,-10.16717,-0.6491328,2.75073,-0.9175221,0.3613044,-0.2715736
9499532,-10.26485,-0.6077221,2.724328,-0.9078676,0.387106,-0.2661004
9599492,-10.36114,-0.5640103,2.698404,-0.9005815,0.4135807,-0.2614129
9699452,-10.45701,-0.5173193,2.673057,-0.889404,0.4375507,-0.256032
9799412,-10.55127,-0.4685251,2.648425,-0.8791488,0.4614279,-0.2477492
9899372,-10.64519,-0.4169402,2.624426,-0.8717624,0.4862415,-0.2419395
10000165,-10.73875,-0.3626971,2.600674,-0.8606144,0.5087329,-0.2370585
10100125,-10.83076,-0.3064794,2.578104,-0.8447254,0.5266691,-0.2280431
10200085,-10.92087,-0.2487296,2.556501,-0.8338282,0.5464462,-0.218491
10300045,-11.01021,-0.1882864,2.535465,-0.8215116,0.564813,-0.2117572
10400005,-11.0977,-0.1263018,2.515286,-0.8089193,0.5817129,-0.2034181
10499965,-11.18456,-0.06226574,2.495947,-0.7984014,0.599086,-0.195473
10599925,-11.26982,0.003067826,2.477175,-0.7937478,0.6204554,-0.1890021
10699885,-11.35603,0.07152916,2.458714,-0.7960983,0.647234,-0.1852304
10799845,-11.4416,0.1419938,2.440815,-0.7874969,0.6650182,-0.1805541
10899805,-11.52575,0.2137344,2.423808,-0.7698866,0.6736532,-0.1719381
10999765,-11.60747,0.2858048,2.407741,-0.7531959,0.6813217,-0.1622591
11099725,-11.68829,0.3592031,2.392497,-0.7382036,0.689036,-0.1537745
11199685,-11.76644,0.4323284,2.378132,-0.7239929,0.6958875,-0.146467
11299645,-11.84433,0.5075214,2.364306,-0.7110389,0.7028389,-0.139328
11399605,-11.92036,0.5830845,2.351255,-0.698598,0.7089747,-0.1316526
11499565,-11.99577,0.6597862,2.339113,-0.6875583,0.7150283,-0.1224762
11599525,-12.06959,0.7366837,2.327613,-0.677013,0.7203627,-0.1157958
11699485,-12.14292,0.8148262,2.316698,-0.6674797,0.7258492,-0.109628
11799445,-12.21477,0.8931419,2.306319,-0.6581467,0.7307554,-0.104116
11899405,-12.28608,0.97291,2.296538,-0.6535656,0.7400584,-0.09823334
11999365,-12.3562,1.053116,2.287235,-0.6487356,0.7483336,-0.0937081
12100158,-12.42675,1.135227,2.278329,-0.6430046,0.7549784,-0.08832409
12200118,-12.49553,1.216709,2.269858,-0.6371549,0.7605987,-0.08480201
12300078,-12.56433,1.299004,2.275589,-0.6444187,0.7581681,0.03397289
12400038,-12.63451,1.379218,2.314054,-0.6761498,0.7302369,0.3621812
12499998,-12.7091,1.45639,2.369915,-0.7199952,0.6881083,0.5699388
12599958,-12.78725,1.528931,2.420759,-0.7576819,0.6471701,0.522505
12699918,-12.86882,1.598602,2.46941,-0.7915936,0.6072928,0.4896054
12799878,-12.95279,1.66395,2.515372,-0.8216375,0.5680767,0.4676096
12899838,-13.03973,1.726546,2.558795,-0.8467433,0.5294169,0.4393306
12999798,-13.12858,1.784961,2.600551,-0.8691561,0.490987,0.4203278
13099758,-13.22002,1.840455,2.64263,-0.8920111,0.4531533,0.4232728
13199718,-13.31315,1.891493,2.684941,-0.9098928,0.4119595,0.4273735
13299678,-13.40749,1.939013,2.726628,-0.9295161,0.373044,0.4245549
13399638,-13.50425,1.982365,2.768885,-0.946465,0.3317824,0.4270219
13499598,-13.60287,2.022251,2.810709,-0.9593428,0.2901567,0.4246626
13599558,-13.70242,2.05729,2.852274,-0.9704458,0.2479157,0.4210382
13699518,-13.80341,2.088743,2.893342,-0.9802727,0.2065784,0.4170624
13799478,-13.905,2.115331,2.934066,-0.9883603,0.1648106,0.4122205
13899438,-14.00779,2.138425,2.974228,-0.9952173,0.1239221,0.4073605
13999398,-14.11091,2.156729,3.013982,-1.0003,0.08282338,0.4004617
14099358,-14.21507,2.171658,3.053184,-1.004295,0.04297004,0.3975147
14200151,-14.32032,2.181907,3.092185,-1.006509,0.00245989,0.3922628
14300111,-14.42506,2.188844,3.130311,-1.007532,-0.03646962,0.3854628
14400071,-14.52949,2.191185,3.167811,-1.006932,-0.07528277,0.3799906
14500031,-14.63418,2.190222,3.204694,-1.005324,-0.1128471,0.3721808
14599991,-14.73832,2.184752,3.241104,-1.002201,-0.1502578,0.3683838
14699951,-14.8425,2.176234,3.276611,-0.9982444,-0.1859569,0.3619284
14799911,-14.94588,2.16344,3.31161,-0.9927694,-0.2216192,0.3538819
14899871,-15.0491,2.14772,3.345953,-0.986544,-0.2559028,0.346999
14999831,-15.15131,2.127874,3.379647,-0.9790703,-0.2898136,0.3408282
15099791,-15.25297,2.105388,3.412546,-0.9710184,-0.3220094,0.3322693
15199751,-15.35338,2.079021,3.444758,-0.9617807,-0.353712,0.3259271
15299711,-15.45253,2.050453,3.475811,-0.9523557,-0.3835043,0.3178028
15399671,-15.55148,2.017758,3.506575,-0.9468894,-0.4151648,0.3117326
15499631,-15.65049,1.982138,3.536873,-0.9425322,-0.4465972,0.3071233
15599591,-15.74803,1.942862,3.566409,-0.9292393,-0.4741971,0.299699
15699551,-15.84401,1.901657,3.594895,-0.9074919,-0.4957761,0.289194
15799511,-15.93748,1.857644,3.622382,-0.8881233,-0.5174167,0.2790014
15899471,-16.02942,1.811811,3.648778,-0.869797,-0.5373958,0.268251
15999431,-16.11928,1.763228,3.674253,-0.8534085,-0.5578043,0.2582009
16099391,-16.20781,1.713286,3.698803,-0.8361879,-0.5756696,0.2494434
16199351,-16.29443,1.660893,3.72254,-0.8207506,-0.5941019,0.2409812
16300144,-16.38091,1.60658,3.745514,-0.8060048,-0.6112532,0.2315679
16400104,-16.46482,1.550563,3.767522,-0.7898721,-0.626763,0.2229176
16500064,-16.54741,1.493421,3.78867,-0.7760412,-0.6421924,0.2150759
16600024,-16.62826,1.43408,3.80899,-0.7657377,-0.6598492,0.2065246
16699984,-16.70829,1.373502,3.828525,-0.7505461,-0.6721963,0.1982943
16799944,-16.78635,1.311172,3.847206,-0.7343377,-0.6828579,0.1900159
16899904,-16.86323,1.248214,3.864949,-0.7222725,-0.6950296,0.1807214
16999864,-16.9385,1.183509,3.88206,-0.711674,-0.7084499,0.1734932
17099824,-17.01303,1.117927,3.898326,-0.6998746,-0.7190872,0.1656404
17199784,-17.08612,1.050653,3.913922,-0.6880859,-0.7293559,0.1580537
17299744,-17.15858,0.9827397,3.928767,-0.6769937,-0.7386672,0.1508988
17399704,-17.22899,0.9140808,3.942719,-0.6660665,-0.7473854,0.1432532
17499664,-17.29922,0.8441298,3.956061,-0.6568533,-0.7567092,0.1360492
17599624,-17.36804,0.7727916,3.968704,-0.6463899,-0.7643247,0.1286516
17699584,-17.43624,0.7009187,3.98064,-0.63675,-0.7710596,0.1212222
17799544,-17.50319,0.6277525,3.991967,-0.6283853,-0.778984,0.1152218
17899504,-17.56954,0.5544844,4.002502,-0.6207278,-0.7858872,0.1071309
17999464,-17.63471,0.4801686,4.012571,-0.6116264,-0.7909815,0.1021866
18099424,-17.6994,0.4054345,4.021893,-0.6045146,-0.7969171,0.09514903
18199384,-17.76301,0.3295999,4.03056,-0.5974573,-0.8026401,0.08864409
18299344,-17.82636,0.2535609,4.038618,-0.5909364,-0.8075705,0.08207244
18400137,-17.88935,0.1757698,4.046154,-0.5844416,-0.8122941,0.0764609
18500097,-17.95163,0.0987148,4.053043,-0.5787043,-0.8160955,0.07038697
18600057,-18.01307,0.02081726,4.059387,-0.5728912,-0.8196816,0.06493882
18700017,-18.07457,-0.05691187,4.065303,-0.5689718,-0.8241134,0.06038984
18799977,-18.13536,-0.1353778,4.070751,-0.563668,-0.8267774,0.05571072
18899937,-18.19623,-0.2140247,4.075785,-0.5602184,-0.8304926,0.05148111
18999897,-18.2564,-0.2934731,4.080244,-0.5555521,-0.8323934,0.04587347
19099857,-18.31649,-0.3726035,4.084294,-0.5526571,-0.835175,0.04160817
19199817,-18.37582,-0.4522634,4.087956,-0.5484557,-0.8361336,0.03767905
19299777,-18.43526,-0.5318803,4.091005,-0.5460748,-0.8380882,0.03143985
19399737,-18.49407,-0.6121393,4.093968,-0.5437064,-0.8405815,0.03043048
19499697,-18.55264,-0.6915471,4.096289,-0.5411355,-0.8407509,0.02473106
19599657,-18.61122,-0.7723714,4.098308,-0.5402156,-0.8436235,0.02108561
19699617,-18.6702,-0.8530295,4.099989,-0.5386509,-0.8442112,0.01731381
19799577,-18.72868,-0.9341774,4.101487,-0.5367298,-0.8447508,0.01585678
19899537,-18.78826,-1.015024,4.089644,-0.546359,-0.837193,-0.09584063
19999497,-18.84985,-1.09461,4.046603,-0.5818009,-0.8117669,-0.4079113
20099457,-18.91614,-1.170557,3.98672,-0.6292927,-0.7728106,-0.607424
20199417,-18.9864,-1.242987,3.931065,-0.6708633,-0.7340656,-0.5697738
20299377,-19.06059,-1.31204,3.877496,-0.708532,-0.6947169,-0.5392296
20399337,-19.1377,-1.377771,3.826191,-0.7420898,-0.6552166,-0.517715
20500130,-19.21899,-1.440301,3.776862,-0.772415,-0.615626,-0.49382
20600090,-19.3019,-1.49865,3.729192,-0.7999015,-0.5762988,-0.4806239
20700050,-19.38803,-1.553212,3.681559,-0.8261066,-0.5357755,-0.4811081
20800010,-19.47624,-1.603962,3.634256,-0.8486612,-0.4937784,-0.4760601
20899970,-19.56724,-1.650457,3.587435,-0.8693274,-0.451068,-0.4734006
20999930,-19.65987,-1.692865,3.541113,-0.8874792,-0.407851,-0.4666358
21099890,-19.75495,-1.730814,3.49539,-0.9038434,-0.364276,-0.4600818
21199850,-19.85122,-1.764553,3.450312,-0.9175729,-0.3207284,-0.4545858
21299810,-19.94957,-1.793768,3.405739,-0.9296854,-0.2769748,-0.4497082
21399770,-20.04865,-1.818732,3.361965,-0.9392155,-0.2333716,-0.4424975
21499730,-20.14931,-1.839299,3.318894,-0.9471517,-0.1900695,-0.4349553
21599690,-20.24929,-1.85555,3.276948,-0.9526654,-0.1476628,-0.4281133
21699650,-20.35159,-1.867787,3.23522,-0.9625525,-0.1057141,-0.4202305
21799610,-20.45463,-1.875958,3.193147,-0.9733696,-0.06304438,-0.4248226
21899570,-20.55946,-1.879535,3.151208,-0.9801461,-0.01952858,-0.4239942
21999530,-20.66434,-1.878781,3.109654,-0.9828122,0.02401513,-0.4183752
22099490,-20.7701,-1.873597,3.068439,-0.9838488,0.06755092,-0.4159489
22199450,-20.87518,-1.864212,3.028004,-0.9832826,0.1102368,-0.4079356
22299410,-20.98086,-1.850475,2.988188,-0.9802738,0.1521559,-0.4023444
22399370,-21.08548,-1.832693,2.949218,-0.9735405,0.1928419,-0.3937269
22500163,-21.19122,-1.810306,2.910758,-0.9659042,0.2328797,-0.3826665
22600123,-21.29458,-1.784232,2.873591,-0.9573135,0.2713476,-0.3741509
22700083,-21.39797,-1.754266,2.837457,-0.9465989,0.3080575,-0.3651692
22800043,-21.49973,-1.720788,2.802362,-0.9351504,0.3434792,-0.3537163
22900003,-21.60129,-1.683662,2.768337,-0.9240527,0.3776815,-0.343002
22999963,-21.70094,-1.643335,2.735389,-0.9103033,0.4096021,-0.3329017
23099923,-21.8002,-1.5996,2.703572,-0.8957384,0.4396051,-0.321625
23199883,-21.89741,-1.55295,2.672789,-0.8820394,0.4689488,-0.3110914
23299843,-21.99396,-1.503076,2.642999,-0.8668084,0.4961705,-0.3001284
23399803,-22.08826,-1.450585,2.614349,-0.8510031,0.5216063,-0.2894033
23499763,-22.18167,-1.395201,2.586871,-0.8376942,0.5469164,-0.2777627
23599723,-22.27274,-1.337527,2.560371,-0.8222886,0.569939,-0.2676999
23699683,-22.36189,-1.277927,2.535231,-0.8072239,0.591113,-0.256215
23799643,-22.44949,-1.2158,2.510825,-0.7915995,0.6112608,-0.2467473
23899603,-22.53623,-1.151288,2.487469,-0.77697,0.6304091,-0.236004
23999563,-22.62074,-1.085071,2.465156,-0.7619516,0.6477557,-0.2255073
24099523,-22.70452,-1.016638,2.443794,-0.7477551,0.664316,-0.2155517
24199483,-22.78614,-0.9467458,2.423483,-0.7336485,0.6796671,-0.2056208
24299443,-22.86701,-0.8749865,2.40422,-0.7205688,0.6939973,-0.1948957
24399403,-22.94579,-0.8020753,2.385793,-0.7075319,0.7072585,-0.1858762
24499363,-23.02385,-0.7273113,2.368379,-0.6955359,0.7198414,-0.1760341
24600156,-23.1006,-0.6508079,2.351631,-0.683282,0.7312938,-0.1673214
24700116,-23.17599,-0.5734611,2.336007,-0.6724232,0.7421172,-0.1574844
24800076,-23.24948,-0.4953492,2.321249,-0.6601864,0.7505103,-0.1485612
24900036,-23.32231,-0.4159867,2.307389,-0.6503568,0.7595118,-0.1401325
24999996,-23.39335,-0.3360924,2.294156,-0.6404923,0.7676563,-0.1329126
25099956,-23.4638,-0.2549601,2.281832,-0.6315691,0.7753568,-0.1240215
25199916,-23.53266,-0.1733206,2.270071,-0.622497,0.7821272,-0.1183638
25299876,-23.60116,-0.09049478,2.259161,-0.614643,0.7885777,-0.1099487
25399836,-23.66823,-0.007318337,2.248965,-0.60688,0.7942002,-0.1023515
25499796,-23.73538,0.07705039,2.239321,-0.6001715,0.7997776,-0.09660346
25599756,-23.80124,0.1616107,2.230295,-0.5935594,0.8046064,-0.09069599
25699716,-23.86711,0.2469321,2.221866,-0.587936,0.8090169,-0.08449712
25799676,-23.93115,0.3314216,2.214033,-0.5824059,0.8128361,-0.07924847
25899636,-23.99537,0.417811,2.20672,-0.5775334,0.8165905,-0.07340229
25999596,-24.05831,0.5042508,2.199972,-0.5729324,0.8195264,-0.06742808
26099556,-24.12122,0.5915512,2.193677,-0.5689594,0.8225823,-0.06264398
26199516,-24.18307,0.6786966,2.187892,-0.5651747,0.8249857,-0.05781606
26299476,-24.24481,0.7668085,2.182612,-0.561887,0.8273867,-0.05251845
26399436,-24.30554,0.8547733,2.177684,-0.5587065,0.8294147,-0.04877083
26499396,-24.3663,0.9436734,2.173366,-0.5563822,0.8313102,-0.04319249
26599356,-24.4262,1.032332,2.169355,-0.5539682,0.8326961,-0.03937043
26700149,-24.48698,1.122495,2.165765,-0.5521779,0.8339205,-0.03515346
26800109,-24.54653,1.211423,2.162567,-0.5506431,0.8347324,-0.03086894
26900069,-24.60602,1.301011,2.160981,-0.5508424,0.8349301,-0.021901
27000029,-24.66584,1.389454,2.18575,-0.5739828,0.8186528,0.2150548
27099989,-24.72955,1.475867,2.240075,-0.6220558,0.7828661,0.5347126
27199949,-24.79769,1.557837,2.29632,-0.668654,0.7417175,0.5874168
27299909,-24.87017,1.6369,2.348841,-0.7120509,0.7038295,0.5329337
27399869,-24.946,1.71167,2.399047,-0.7486064,0.662562,0.5064805
27499829,-25.0255,1.783621,2.446465,-0.782751,0.6241366,0.48179
27599789,-25.10761,1.851345,2.491081,-0.8115655,0.5852225,0.4526746
27699749,-25.19248,1.916173,2.534537,-0.8380121,0.5470692,0.4386731
27799709,-25.27862,1.976124,2.577869,-0.8638363,0.5082403,0.441893
27899669,-25.36851,2.033638,2.6215,-0.8873644,0.4681398,0.4397494
27999629,-25.46031,2.086515,2.665013,-0.9072107,0.4259195,0.4394639
28099589,-25.55423,2.136044,2.708108,-0.9254815,0.3842623,0.4353288
28199549,-25.64961,2.180786,2.750996,-0.9418312,0.3416929,0.4340258
28299509,-25.74722,2.222302,2.793299,-0.9577082,0.3004211,0.4278809
28399469,-25.8463,2.25909,2.835439,-0.9723328,0.2583829,0.4251252
28499429,-25.94691,2.292364,2.876983,-0.9837585,0.2167368,0.419889
28599389,-26.04828,2.320726,2.918097,-0.993227,0.1746043,0.4157308
28699349,-26.15066,2.345607,2.958563,-1.001336,0.1335254,0.4089849
28800142,-26.25446,2.365731,2.998928,-1.007574,0.09177157,0.4035923
28900102,-26.3582,2.382442,3.038358,-1.012437,0.05159587,0.3990749
29000062,-26.46213,2.394421,3.077198,-1.015541,0.01126521,0.3925699
29100022,-26.56653,2.403321,3.115328,-1.017497,-0.0276337,0.3879251
29199982,-26.67078,2.407616,3.152975,-1.01773,-0.06661465,0.3834079
29299942,-26.7753,2.408828,3.189861,-1.016744,-0.1041062,0.376023
29399902,-26.87944,2.405507,3.226234,-1.014412,-0.1414672,0.368712
29499862,-26.98384,2.398971,3.261861,-1.011096,-0.1775932,0.3615575
29599822,-27.08769,2.387967,3.296791,-1.006309,-0.213287,0.3548016
29699782,-27.19127,2.374119,3.33097,-1.000807,-0.2475671,0.3457893
29799742,-27.29394,2.356076,3.364598,-0.9938625,-0.2814683,0.3395537
29899702,-27.39521,2.335562,3.397059,-0.9864588,-0.3134129,0.332307
29999662,-27.49645,2.310741,3.429075,-0.980138,-0.3458092,0.3241131
30099622,-27.59717,2.28341,3.460292,-0.965023,-0.373972,0.3172037
30199582,-27.6959,2.252615,3.490518,-0.9467152,-0.4000207,0.3067971
30299542,-27.79312,2.219959,3.519586,-0.9292026,-0.424075,0.2958947
30399502,-27.8883,2.184193,3.547818,-0.9119452,-0.4473658,0.2867017
30499462,-27.98232,2.146509,3.575081,-0.8971467,-0.469797,0.2758558
30599422,-28.07467,2.105742,3.601591,-0.8846082,-0.4930817,0.269372
30699382,-28.16592,2.063473,3.627184,-0.869215,-0.5130492,0.2596029
30799342,-28.25534,2.018537,3.651962,-0.854657,-0.5328955,0.251237
30900135,-28.34431,1.971453,3.676097,-0.8422027,-0.5525711,0.2427521
31000095,-28.43068,1.922258,3.69917,-0.8283516,-0.5708132,0.2342357
31100055,-28.51585,1.871822,3.721375,-0.8162434,-0.5885168,0.2259865
31200015,-28.59948,1.818933,3.742776,-0.8018026,-0.6044855,0.2171933
31299975,-28.68178,1.764948,3.763331,-0.7884935,-0.6195803,0.208654
31399935,-28.76259,1.708654,3.783095,-0.7768061,-0.6353911,0.2003515
31499895,-28.84234,1.651427,3.802015,-0.7637532,-0.6484067,0.1927267
31599855,-28.92058,1.592204,3.820116,-0.7518294,-0.6621584,0.1839023
31699815,-28.9979,1.532069,3.837463,-0.740484,-0.6746694,0.1763066
31799775,-29.07387,1.47002,3.854027,-0.729129,-0.6868213,0.1688294
31899735,-29.14922,1.407246,3.869741,-0.7184213,-0.697777,0.1600507
31999695,-29.22267,1.343427,3.884606,-0.7079502,-0.7083246,0.152852
32099655,-29.29605,1.278573,3.898784,-0.6978507,-0.7176871,0.1442134
32199615,-29.36823,1.212212,3.912324,-0.689129,-0.7282501,0.1379445
32299575,-29.43975,1.145436,3.925071,-0.6794713,-0.7362691,0.1298304
32399535,-29.51014,1.077199,3.937178,-0.6697268,-0.7440396,0.1233594
32499495,-29.58002,1.008727,3.948498,-0.6607472,-0.7505855,0.1156049
32599455,-29.64884,0.9389542,3.959212,-0.6531648,-0.7585169,0.1090054
32699415,-29.71758,0.8687882,3.969243,-0.646247,-0.7654179,0.1022338
32799375,-29.78545,0.797334,3.978711,-0.6379131,-0.770759,0.09670292
32900168,-29.85337,0.724857,3.987517,-0.6314173,-0.7766092,0.0894721
33000128,-29.91964,0.6519627,3.995733,-0.6248885,-0.7822873,0.08369987
33100088,-29.98596,0.5790699,4.003255,-0.6185687,-0.7863406,0.07711253
33200048,-30.05152,0.5051712,4.010358,-0.6126474,-0.790889,0.07245744
33300008,-30.11711,0.4313215,4.016764,-0.6075251,-0.7945517,0.06593879
33399968,-30.18195,0.3565331,4.022701,-0.6036226,-0.7995889,0.0607845
33499928,-30.24684,0.2815969,4.028083,-0.5991333,-0.8023432,0.05542872
33599888,-30.31097,0.2057554,4.033093,-0.5944445,-0.8050962,0.05113846
33699848,-30.37487,0.1299386,4.037595,-0.5901589,-0.8070154,0.04645905
33799808,-30.43798,0.05329816,4.041671,-0.5873142,-0.810944,0.04174754
33899768,-30.50113,-0.02307241,4.045228,-0.5841257,-0.8127681,0.03673915
33999728,-30.56362,-0.1000833,4.048565,-0.5811969,-0.8152686,0.0344147
34099688,-30.62568,-0.1763213,4.05135,-0.5790113,-0.8171025,0.02932053
34199648,-30.68805,-0.2538624,4.041059,-0.5867304,-0.8109686,-0.08038815
34299608,-30.7531,-0.3295184,4.00042,-0.6192879,-0.7856746,-0.3876664
34399568,-30.82137,-0.4027264,3.955452,-0.6534023,-0.7559655,-0.4708404
34499528,-30.89311,-0.4728851,3.913941,-0.6837704,-0.7268298,-0.4192868
34599488,-30.9673,-0.5406485,3.874278,-0.7112043,-0.6977253,-0.3998227
34699448,-31.04436,-0.6056882,3.836811,-0.7359344,-0.6691695,-0.3787865
34799408,-31.1233,-0.6684994,3.801563,-0.7575981,-0.641638,-0.3560171
34899368,-31.20471,-0.7284854,3.768382,-0.7773471,-0.6146327,-0.3351402
35000161,-31.2884,-0.7868226,3.736858,-0.7948097,-0.5884695,-0.3150097
35100121,-31.37394,-0.8417535,3.706329,-0.8112121,-0.5623077,-0.3062849
35200081,-31.46089,-0.8943377,3.674948,-0.8268217,-0.5349064,-0.3152816
35300041,-31.54999,-0.9439306,3.643242,-0.8420581,-0.5064591,-0.3192993
