Time_us,accel_x,accel_y
1039584,-0.225159370735261,2.82456817189815
1079568,-0.277372363035034,3.30533659957055
1119552,-0.312076696772848,3.45596011542782
1159536,-0.339391862653916,3.49820225910726
1199520,-0.396539945303602,3.854126591178
1239504,-0.424025646877263,3.69034801995245
1279488,-0.444507097437373,3.54226548015454
1319472,-0.462065357287072,3.4040851354055
1359456,-0.47674184064535,3.28124108039646
1399440,-0.488639313127078,3.17335918171034
1439424,-0.500445491690494,3.06818034540027
1479408,-0.51038085196942,2.96627965563361
1519392,-0.517547793545828,2.87796877771713
1559376,-0.522787424061855,2.7974785535048
1599360,-0.529598101717249,2.71260469662172
1639344,-0.533609938552472,2.64130012045089
1680161,-0.537489020361757,2.57090380758189
1720145,-0.542550078698286,2.48942122790831
1760129,-0.545705632275044,2.42097224597048
1800113,-0.548040186790479,2.35351310908815
1840097,-0.551839230702776,2.27497866727402
1880081,-0.559915472455986,2.09123250427331
2020025,-0.435817112967712,-0.674688189014597
2080001,-0.424917351870504,-1.63133761218357
2139977,-0.476173081008372,-1.63009742085485
2199953,-0.529296977814974,-1.35013049268242
2259929,-0.50894740171246,-1.32723973430033
2319905,-0.461086268912519,-1.51712074214301
2379881,-0.401673408513,-1.85450784842318
2419865,-0.356793295327143,-2.12965418889986
2459849,-0.320812861532248,-2.35893979187104
2499833,-0.288458302958975,-2.56238056377186
2539817,-0.254611344537105,-2.75083008665374
2579801,-0.222192709445209,-2.91752769451105
2619785,-0.192674200156278,-3.06392489390921
2659769,-0.162425503284016,-3.20154251920055
2699753,-0.131574107105337,-3.33203583366507
2739737,-0.103075798125994,-3.44899497162132
2779721,-0.0750594936669684,-3.55830937371706
2819705,-0.0467631992452336,-3.66107470774298
2859689,-0.0206032845983159,-3.75746439248173
2899673,-0.000239017702654795,-3.83584798764665
2939657,0.0193735785236184,-3.90762748155052
2979641,0.0341499091346105,-3.96022163296411
3019625,0.0518557522998975,-4.01642225917498
3039617,0.058236162037906,-4.03542541742701
3059609,0.0663045030763131,-4.06016428878591
3079601,0.0745629315977037,-4.0848487294388
3099593,0.0830059416642634,-4.10928293545803
3119585,0.0894679025248535,-4.12779802060295
3139577,0.0963323729037125,-4.14627021230536
3159569,0.103035701890589,-4.16505256485559
3179561,0.107879972846224,-4.1776537893889
3199553,0.112802751081959,-4.18996949862559
3219545,0.117899756472904,-4.20246783705634
3239537,0.123325042243966,-4.21471767048208
3259529,0.12881477739335,-4.22675747774668
3279521,0.134361514030854,-4.23905210601314
3299513,0.138156189800882,-4.24559784629494
3319505,0.141999420044802,-4.25238719917897
3339497,0.148199569938877,-4.26509797850029
3359489,0.154548731134239,-4.27796358822026
3379481,0.160784482409554,-4.29104302862539
3399473,0.164699900700421,-4.29854522619308
3419465,0.168425753156301,-4.30624546699412
3439457,0.172453170069734,-4.31407543949641
3459449,0.173713512195324,-4.31595429262613
3479441,0.177673036343648,-4.3236605206627
3499433,0.181660931653445,-4.33127128591473
3519425,0.185248727701615,-4.33864858182025
3539417,0.186427165517058,-4.34033354554348
3559409,0.187995158541952,-4.34179107090068
3579401,0.189747326298355,-4.34341425024195
3599393,0.191674416093118,-4.34471592655788
3619385,0.194097628232545,-4.34594909053009
3639377,0.198483931539851,-4.35267670563816
3659369,0.200660854006854,-4.35394457971996
3679361,0.200403709665436,-4.34970574928728
3699353,0.202395366416921,-4.35168448320658
3719345,0.204856551054077,-4.35401208983708
3739337,0.205033410283944,-4.35056532524076
3760162,0.207469449453871,-4.35288680488238
3780154,0.210022612225751,-4.35538288797955
3800146,0.212472571169648,-4.35822164424566
3820138,0.212260248991239,-4.35542288899019
3840130,0.209966127881182,-4.3469373894675
3860122,0.212017789153425,-4.35002230112498
3880114,0.211701603112564,-4.34698331428894
3900106,0.211802214923649,-4.34368120654306
3920098,0.209536104461877,-4.33464040145039
3940090,0.209639056894507,-4.33154545649409
3960082,0.208037856977033,-4.32285161563791
3980074,0.206039382437709,-4.31394702160804
4000066,0.201509429510528,-4.29905430616699
4020058,0.202058741401715,-4.29531905920629
4040050,0.200323387870422,-4.28567685363723
4060042,0.19570109571494,-4.26987614840992
4080034,0.193764282212727,-4.25956810911168
4100026,0.189094526249011,-4.24345756346274
4120018,0.1875722883876,-4.23312626805926
4140010,0.183557947670862,-4.21636979083514
4160002,0.181480111238839,-4.20526658322283
4179994,0.177880561233497,-4.18831968715622
4199986,0.178927592264698,-4.18302124387268
4219978,0.175324696565086,-4.16659933163801
4239970,0.173946987531922,-4.15594643635243
4259962,0.170424840724627,-4.13971557297172
4279954,0.16711318092182,-4.12368160648918
4299946,0.163868356643291,-4.10733903909714
4319938,0.160318703557468,-4.09042792853487
4339930,0.159655551323931,-4.079452425739
4359922,0.156486659326039,-4.06254518963455
4379914,0.155376466980249,-4.05152379848817
4399906,0.149960007882028,-4.02898892698383
4419898,0.144484043323105,-4.00626585238382
4459882,0.137989971869965,-3.97241978229923
4499866,0.134086504463458,-3.94508257089192
4539850,0.124968425456935,-3.90742591411068
4579834,0.114228376843692,-3.86429765201593
4619818,0.108355550354254,-3.83164653229571
4659802,0.0981184087011178,-3.78730795945218
4699786,0.087673890626968,-3.74248028295946
4739770,0.0807822856321651,-3.70304109671255
4779754,0.0761760271712382,-3.6697208768125
4819738,0.0667918219825254,-3.62585948170108
4859722,0.0598072015558357,-3.58798028928686
4899706,0.0478848617769646,-3.53920983574353
4939690,0.0386899579408138,-3.49653793907209
4979674,0.027397902413347,-3.44754390349378
5019658,0.018794661879424,-3.40457704081605
5059642,0.00850148307935924,-3.35584930009687
5099626,0.000986079830653215,-3.31135301097513
5139610,-0.00732335832807527,-3.26654898214327
5179594,-0.0174051613298876,-3.2159003313646
5219578,-0.025471631450946,-3.17101447199355
5259562,-0.0356134789502715,-3.11956987270996
5299546,-0.0462260441570812,-3.0686072765126
5339530,-0.0579206463459271,-3.01171034478134
5379514,-0.0693855111172043,-2.95440247125493
5419498,-0.0802808737760552,-2.89562534586582
5459482,-0.0869401651329545,-2.84850431416924
5499466,-0.0936961980096656,-2.80206127221632
5539450,-0.0995908517342599,-2.76263314995961
5579434,-0.104013970851733,-2.73068772181411
5619418,-0.111967546242917,-2.68756544192252
5659402,-0.121287296898792,-2.63896752760519
5699386,-0.131667112188304,-2.58375919988722
5739370,-0.139993545350713,-2.53354938683284
5779354,-0.149452108535726,-2.47610588972136
5819338,-0.158089731750136,-2.41906122378958
5860155,-0.167528059630736,-2.36143698302316
5900139,-0.173331814462222,-2.31613232953622
5940123,-0.185463922042899,-2.24758818151988
5980107,-0.193036633379665,-2.19774257190211
6020091,-0.200448317991303,-2.14831388892033
6060075,-0.207522574207394,-2.09880212925016
6100059,-0.215041052952291,-2.04943791511164
6140043,-0.220822176522602,-2.00607092395232
6200019,-0.219739065383138,-1.90987031678166
6259995,-0.18937802031949,-1.83800900178817
6319971,-0.220656021057441,-1.59349440404157
6419931,0.223388601460851,1.9232117532955
6459915,0.948995037331799,4.3803905837153
6479907,1.47929225944294,5.78721673630531
6499899,2.09238987804075,7.28194125500963
6519891,2.65432770864692,8.61191554589604
6539883,3.13915790452392,9.76351361283853
6559875,3.53407319997608,10.7169083130892
6579867,3.83469722086611,11.4821653514058
6599859,4.04016418503159,12.0670639805108
6619851,4.14651418536751,12.4790444883678
6639843,4.15968103362772,12.738883809615
6659835,4.07624616889214,12.8614586733149
6679827,3.88146446258725,12.8547552057483
6699819,3.60325162580121,12.7519941387778
6719811,3.39043822284102,12.6340144385847
6739803,3.24493752066186,12.515746068916
6759795,3.14397238319211,12.3986693733041
6779787,3.07149276947032,12.2858814549153
6799779,3.01375555297414,12.1786437600865
6819771,2.96056090127321,12.0759606663118
6839763,2.90480601613682,11.97495038233
6859755,2.84095379966568,11.8717739960943
6879747,2.79167758859602,11.7702151351096
6899739,2.74510401247392,11.6736726070357
6919731,2.69828981661985,11.5767983641565
6939723,2.64649865145821,11.4754483097322
6959715,2.59501441749723,11.3734432877111
6979707,2.528367465464,11.2705985716027
6999699,2.46568960670475,11.1732126062188
7019691,2.40407807160937,11.0757760618965
7039683,2.34315942318139,10.978595525804
7059675,2.28266894208053,10.8820860507052
7079667,2.20653073140204,10.785020359099
7099659,2.12616216346509,10.6841128639932
7119651,2.04649403940752,10.5833610272441
7139643,1.96836973210224,10.4822185722779
7159635,1.89920729100409,10.3908260377378
7179627,1.85866845059448,10.3146661036558
7199619,1.82313695883128,10.2430102694923
7219611,1.80348861723945,10.1915508598242
7239603,1.79485252240455,10.155900077073
7259595,1.79363975805987,10.1309415259243
7279587,1.79790780712749,10.117932454234
7299579,1.80771066051435,10.1168361556507
7319571,1.82762622965107,10.1329167979318
7339563,1.85256301675847,10.1610514408126
7359555,1.87563052466797,10.1912991386095
7379547,1.89252406078995,10.2180466018306
7399539,1.91198803844909,10.2506823923685
7419531,1.92223564271885,10.2738819956581
7439523,1.93231191899958,10.2970579494436
7459515,1.93797331930142,10.3151302847033
7479507,1.94805192737587,10.3375550606518
7499499,1.95494054855911,10.354575355972
7519491,1.96187063797464,10.3710450051382
7539483,1.9694394982944,10.3869200845733
7559475,1.97263934859764,10.3972765395582
7579467,1.97595619332054,10.4072029257732
7599459,1.97536682664332,10.411919983933
7619451,1.97953916212768,10.4209573810226
7639443,1.97944462222957,10.4246271267294
7659435,1.97953792271551,10.4277310641837
7679427,1.97557183966151,10.4252849002332
7699419,1.97132248938797,10.422584396499
7719411,1.96328771927188,10.4143637282844
7739403,1.95952483859333,10.4106706897972
7759395,1.96080101485497,10.4112249400177
7779387,1.96219143537188,10.4114484517015
7799379,1.95942576615859,10.4059477450859
7819371,1.9521895017593,10.395300760127
7839363,1.94505201596951,10.3843119148139
7859355,1.94260077910679,10.3780131208912
7879347,1.94040025626657,10.3720163989845
7899339,1.9382024196279,10.3653604033427
7920164,1.93147637589066,10.3538072297836
7940156,1.92117800335276,10.3366498229005
7960148,1.91101674766689,10.318765141886
7980140,1.90193098669279,10.299920584264
8000132,1.89727763495945,10.2854926815291
8020124,1.89322170978945,10.2704018090648
8040116,1.88924128943287,10.2548705364007
8060108,1.88115506102246,10.2345273758441
8080100,1.86863586638683,10.2089439518024
8100092,1.85614845350734,10.1833389454639
8120084,1.84803415407002,10.1624890680508
8140076,1.8393765841658,10.1417102442283
8160068,1.83074039182567,10.1213261415226
8180060,1.82124005843558,10.1011816594232
8200052,1.80761684181779,10.0760723606819
8220044,1.79349844241129,10.0510537386935
8240036,1.77538055914266,10.0207346670556
8260028,1.76210427599481,9.99503032252656
