Time_us,accel_x,accel_y
1039584,-0.400716152136438,0.530703103325838
1079568,-0.487812302676899,0.610122118131976
1119552,-0.529531286805766,0.635756843572796
1159536,-0.558480817167097,0.6295772342517
1199520,-0.711095197850004,0.681731148553828
1239504,-0.802759938354956,0.626832651220107
1259496,-0.848122609619525,0.600561238784651
1299480,-0.865231645201179,0.55050839100625
1339464,-0.879328551749946,0.508541356573499
1379448,-0.856198460775747,0.468038288447882
1419432,-0.793634404670427,0.422869390787146
1459416,-0.730253509988461,0.391263741748364
1499400,-0.73787781746404,0.35478738793869
1540217,-0.74425508450927,0.313510406191685
1580201,-0.750983971795189,0.280112895379922
1620185,-0.756101478350309,0.255178766296577
1660169,-0.759486357121138,0.231527517682499
1700153,-0.822032380005432,0.214858842865389
1740137,-0.886276932557052,0.205248404571328
1780121,-0.916713721715836,0.196049338740876
1820105,-0.91346131804234,0.187060192133871
1860089,-0.909342125300111,0.178463256981177
1900073,-0.911458102027839,0.170249876245114
1940057,-0.912721117452681,0.162246745430399
1980041,-0.907601118437153,0.154397396448161
2020025,-0.896807203964432,0.147107352321012
2060009,-0.884062931298895,0.14005676838393
2099993,-0.802362950329494,0.132751633460937
2139977,-0.716315254937401,0.126458649883779
2179961,-0.661445237060821,0.12038014830341
2219945,-0.641576080160062,0.114468787894766
2259929,-0.620307913232889,0.109207460280632
2299913,-0.59702818641183,0.10487345944195
2339897,-0.572489606401639,0.0998072938674191
2379881,-0.547607140677514,0.0953783436515598
2419865,-0.521265405570941,0.0909666406817983
2479841,-0.487860397049223,0.0843743401440208
2539817,-0.4699668818981,0.0786785981104981
2599793,-0.431504216389477,0.0730929075034806
2659769,-0.385293015608877,0.0690047636157644
2719745,-0.40695989493458,0.0645948312216345
2779721,-0.407344074959422,0.0609430731255611
2839697,-0.37004652798244,0.0577705020059815
2999633,-0.124916167356152,0.0501223301040154
3219545,-0.102808306655025,0.041490259232818
3499433,-0.0981902758751725,0.0335212412156567
3760162,0.0762955096325499,0.0289611125755119
3900106,-0.148947690781788,0.0237937853514112
4000066,-0.21779573839813,0.0211906072059209
4219978,-0.0903609449733568,0.0357983670014812
4579834,-0.0595710433487242,0.0187553408324402
4739770,-0.137184417393986,0.0152369969723012
5039650,-0.072538460196883,0.00130249252127766
5499466,0.0473551820604895,-0.0141322982570942
5960115,-0.0468848228227372,-0.0222809074937177
6399939,-0.0448655113003153,-0.0418786355079342
6499899,-0.213252476964765,-0.0428145944657434
6579867,-0.294909145768169,-0.0422086223728634
6659835,-0.265150967663465,-0.0362631161691005
6799779,-0.16651324011679,-0.0561889578030324
6899739,-0.281408175741626,-0.0500415398018768
6959715,-0.390139702552278,-0.0444026952764049
7019691,-0.351504328369443,-0.0444189519820618
7099659,-0.258585500653861,-0.0521068667745638
7479507,-0.0333757212872307,-0.0581503324964909
7599459,-0.191079788036592,-0.0616218058250055
7820204,-0.0938754792190684,-0.0642461517056898
7940156,-0.161675059332964,-0.0643507133158417
8120084,-0.0974843348125422,-0.0667574933336159
8339996,-0.101832803380531,-0.070335520989659
8439956,-0.278257779339391,-0.0726198806649249
8519924,-0.308648716501953,-0.0746538032665774
8599892,-0.268590292336468,-0.0763675418880509
8699852,-0.217151055885294,-0.0780587505090821
8799812,-0.228988759819512,-0.0803292724662896
8899772,-0.201856442668202,-0.082711711813574
9099692,-0.0761447201051587,-0.0851430335798038
9199652,-0.191565962949238,-0.0869762300461484
9399572,-0.0806197464997625,-0.0910061745888902
9499532,-0.20299027356969,-0.0920072920316144
9619484,-0.152090510200778,-0.0926418463073986
9739436,-0.198328087052517,-0.0936938392520554
9880213,-0.122829440547382,-0.0944337853695555
10000165,-0.178245002102485,-0.0939129700647621
10240069,0.0005250443632765,-0.093451532629465
10439989,-0.0891552301794212,-0.0951432093965624
10579933,-0.117818118421671,-0.094535929228874
10739869,-0.114363701596607,-0.0945380423253467
10979773,0.00417278763707861,-0.0920067238777741
11159701,-0.116519758571414,-0.0917637652175268
11399605,0.00384947578003585,-0.0918281716807425
11619517,-0.0646995345682865,-0.0931496488364425
11739469,-0.141934774540817,-0.101001572994155
11839429,-0.216824033071821,-0.099626652976749
11919397,-0.338015850226381,-0.101833320026475
11980206,-0.393937592085476,-0.0984102626994796
12040182,-0.336695284569152,-0.103699646719444
12120150,-0.274171888851513,-0.107666970887013
12200118,-0.259974083728771,-0.110618376590228
12280086,-0.296286776530223,-0.113153330236232
12360054,-0.333338458348357,-0.116706304666696
12420030,-0.361150185901556,-0.11865656026486
12480006,-0.388559956023797,-0.12045325182219
12539982,-0.414599891640302,-0.122725557076367
12599958,-0.436980810562279,-0.126147061289521
12659934,-0.457886766383236,-0.129462512782618
12719910,-0.476009322731658,-0.133805221016889
12779886,-0.492605277613987,-0.137618632478488
12819870,-0.501988555731834,-0.140492801635164
12859854,-0.510104075399536,-0.143684347705763
12899838,-0.517664244224462,-0.146577783889535
12939822,-0.523801790410747,-0.149669043895467
12979806,-0.528579458977536,-0.15321720262607
13019790,-0.531913159228414,-0.156409834645133
13059774,-0.533535510819575,-0.159549756006447
13099758,-0.522757382275069,-0.163080584067341
13139742,-0.521607823421284,-0.166122545949588
13179726,-0.51932500702881,-0.168319292944169
13219710,-0.516455795305602,-0.171006737126264
13259694,-0.511149952655041,-0.173470027424707
13299678,-0.515765305817899,-0.175613811914996
13339662,-0.507464843163217,-0.178036214649252
13379646,-0.498575711979172,-0.180353152150715
13419630,-0.487243698102702,-0.181793591574843
13479606,-0.468470027020814,-0.184489100232644
13539582,-0.445838877780975,-0.186952073625722
13599558,-0.421484423893871,-0.189124954987535
13659534,-0.393951196036399,-0.190955264822483
13719510,-0.362877330957641,-0.191634139236393
13779486,-0.328548401888495,-0.190716335246188
13859454,-0.27702556019871,-0.186812787330764
13939422,-0.219665386872096,-0.179160396419579
14019390,-0.266188562167716,-0.165195156683767
14100191,-0.277845134930327,-0.13175591500331
