Time_us,angl_accel_z
1040417,-0.148994841109103
1080401,-0.161811620986798
1120385,-0.172986836564177
1160369,-0.176187036689646
1200353,-0.198864252979879
1220345,-0.189826793404684
1260329,-0.175996881761252
1300313,-0.174774284429933
1340297,-0.154678605909734
1380281,-0.134821958535361
1420265,-0.127681699511666
1460249,-0.123776881857428
1500233,-0.105712987687875
1540217,-0.0965793323899886
1580201,-0.0970005775427378
1640177,-0.0786545086795053
1700153,-0.0616386869657887
1760129,-0.0635625427572465
1840097,-0.0504046704818022
1920065,-0.051536336055943
2020025,-0.0439834132850207
2119985,-0.0393944510091572
2239937,-0.0337286956137463
2380714,-0.0287163177016266
2540650,-0.0234109992917843
2740570,-0.0185040217266962
3020458,-0.0133311895891786
3400306,-0.0100734753082955
3820138,0.00941678400825551
4060042,0.0208937106339847
4319938,0.0229375522872542
4600659,0.0146084327596482
4780587,0.0211312739908744
5120451,0.0158997299935218
5380347,0.0168336898028583
5540283,0.026879934526209
5820171,0.0272765715771051
6140043,0.0135453771210343
6259995,0.0324871953862529
6520724,0.0148477839183577
6660668,0.0291211331367196
6820604,0.025027739087673
7000532,0.0226380438389483
7180460,0.0228230792239605
7340396,0.0244608220260391
7500332,0.0254955470333603
7640276,0.0269796715206579
7780220,0.0280749754797588
7920164,0.028246378309054
8060108,0.0291590124780863
8200052,0.0291001879864181
8339996,0.0297206104065159
8479940,0.0302438883748566
8600725,0.030343072238119
8720677,0.0306587883054796
8840629,0.0305307523881617
8960581,0.0311571245991308
9080533,0.0325263331061693
9200485,0.0320895518468036
9320437,0.0310694263667484
9440389,0.0313669451505683
9560341,0.0318011898059498
9680293,0.0318640838850456
9800245,0.0324359155373125
9920197,0.0331134069142169
10040149,0.0327701667736683
10160101,0.0334173677716424
10280053,0.0336254418141628
10400005,0.0338231459318083
10519957,0.0335858642097762
10640742,0.0345815321477135
10760694,0.0344988490788838
10880646,0.0345253852245991
11000598,0.0358618754070492
11120550,0.0361542691773926
11240502,0.0363135777482464
11340462,0.0368364361415998
11440422,0.0370087490741837
11540382,0.0379223379745029
11640342,0.0384774954693922
11760294,0.043249918516461
11860254,0.0442925643460833
11960214,0.037889473242576
12060174,0.0389961453641074
12160134,0.0433915917444578
12260094,0.0455788585659365
12340062,0.047504936259242
12420030,0.0491607126318231
12499998,0.0504088885596986
12579966,0.0524282404292424
12659934,0.0548814118660389
12740735,0.0567303093148139
12820703,0.0587507424261616
12900671,0.0618367242876226
12960647,0.063736954887292
13020623,0.0651976621276493
13080599,0.0666224004704072
13140575,0.0680693338799142
13200551,0.0702478957911783
13260527,0.0725384693192981
13320503,0.075247501389318
13380479,0.0776627488770651
13440455,0.0789464419835547
13500431,0.0807492085792542
13560407,0.0828879810487086
13620383,0.0861188203426859
13680359,0.0887368497851477
13740335,0.0899688099989741
13800311,0.0906892495829159
13840295,0.0918556193109982
13880279,0.0935100126987575
13920263,0.095614910857197
13960247,0.0991417944317298
14000231,0.102728069265671
14040215,0.104809682285134
14080199,0.105846574228902
14120183,0.10567548056447
14160167,0.103991207836964
14200151,0.0988160828064278
