Time_us,angl_accel_z
1299480,-0.180692267182371
2299913,0.0346690946019906
2659769,0.150539456486423
2979641,0.172609974836941
3299513,0.172230018689604
3639377,0.163554734397818
4639810,-0.045212587482865
5099626,-0.122157596186534
5439490,-0.170848277846217
5719378,-0.192651484852947
5940123,-0.249304599082042
6160035,-0.251694370305835
6379947,-0.254555962173257
6579867,-0.298727821101201
6759795,-0.313234907576409
6939723,-0.329099355250357
7119651,-0.316610943212882
7299579,-0.321112178732512
7479507,-0.329102496056499
7639443,-0.347534477694392
7799379,-0.339554477277718
7960148,-0.342434939771318
8140076,-0.335957068047175
8300012,-0.338634621835861
8459948,-0.365938713329018
8639876,-0.320255500749326
8819804,-0.325636905282502
8999732,-0.30695539789729
9179660,-0.317338497003
9359588,-0.302733912951488
9539516,-0.304536189155814
9719444,-0.30531945114187
9899372,-0.303583213316119
10080133,-0.310902664085515
10280053,-0.283310679327772
10479973,-0.278522481946401
10679893,-0.291329221503051
10899805,-0.252493322551362
11119717,-0.255761214338036
11339629,-0.250549740321111
11559541,-0.270724849284276
11779453,-0.252191035698234
11999365,-0.246330926220903
12220110,-0.251788109342988
12440022,-0.260570478429126
12659934,-0.261024829324866
12879846,-0.256629932468908
13099758,-0.262928723907686
13319670,-0.261543889785824
13539582,-0.259643156222491
13759494,-0.255041087782274
13979406,-0.260234030008614
14200151,-0.255873131045087
14420063,-0.257009693254365
14639975,-0.251674765383687
14859887,-0.251812869744951
15079799,-0.251056964709683
15299711,-0.253562423889561
15519623,-0.255027139200248
15739535,-0.252061906277626
15939455,-0.280554377973815
16139375,-0.281794028497878
16340128,-0.280682195261479
16540048,-0.278410698311463
16739968,-0.271572329357067
16939888,-0.279464839277355
17139808,-0.27604848417946
17339728,-0.272818025952696
17539648,-0.270223259395359
17759560,-0.26209566330953
17979472,-0.254593322748694
18199384,-0.265469279723618
18420129,-0.261329523667543
18640041,-0.263624047021455
18859953,-0.26479982489163
19079865,-0.26566676808563
19299777,-0.269431230934286
19519689,-0.269183302533757
19739601,-0.266571895629885
19959513,-0.260736565571266
20159433,-0.272330556470253
20380178,-0.256448286120141
20600090,-0.255025420975105
20820002,-0.255182378241946
21039914,-0.250950711202465
21259826,-0.249687937332179
21479738,-0.254659631364607
21699650,-0.252927293233339
21919562,-0.257333365296352
22139474,-0.246510750897118
22359386,-0.265033189419476
22560139,-0.268859641558439
22780051,-0.262903403048865
22999963,-0.261981036186563
23219875,-0.257276785146403
23439787,-0.249616286631685
23659699,-0.245815237635575
23879611,-0.244922385068865
24099523,-0.250772404488904
24319435,-0.247872190154713
24540180,-0.259387825196077
24760092,-0.24729125290026
24980004,-0.24534455817035
25199916,-0.2462848640408
25419828,-0.252226228785299
25659732,-0.238677465819632
25859652,-0.281107888197645
26059572,-0.277530173103802
26279484,-0.26399932936048
26499396,-0.256981862495351
26720141,-0.258553459635628
26940053,-0.253890453483372
27159965,-0.257379825655236
27379877,-0.256139827480672
27619781,-0.246882095302162
27839693,-0.263806023868459
28059605,-0.263011291051279
28279517,-0.257396712101757
28499429,-0.258093040107004
28720174,-0.252617273519551
29040046,-0.175501505790961
29120014,-1.25383603838807
29159998,-2.27191693485563
29179990,-2.86774687901949
29199982,-3.47864313123602
29219974,-4.09538570384245
29239966,-4.72527684399254
29259958,-5.36790908745654
29279950,-6.03340112054302
29299942,-6.74054262791711
29319934,-7.49163100987295
29339926,-8.31506391631559
29359918,-9.21858013910922
29379910,-10.221950705652
29399902,-11.3026476259829
29419894,-12.4556114176244
29439886,-13.6862146328473
29459878,-14.9827654360469
29479870,-16.3467275220546
29499862,-17.8064831338034
29519854,-19.3689610843092
29539846,-21.0101275755729
29559838,-22.7428542597541
29579830,-24.5626666329932
29599822,-26.3371087231616
29619814,-28.067842724441
29639806,-29.7578520755113
29659798,-31.3963794221121
29679790,-32.9994612622263
29699782,-34.5419149908412
29719774,-35.9880965855963
29739766,-37.3441877670715
29759758,-38.6341657797168
29779750,-39.8146838546058
29799742,-40.7797010122437
29819734,-41.5142091636063
29839726,-41.9972391251965
29859718,-42.2859821669514
29879710,-42.3229169876591
29899702,-42.1369359231266
29919694,-41.7363733799403
29939686,-41.1033161229849
29959678,-40.2338210732569
29979670,-39.12068796845
29999662,-37.8442488040346
30019654,-36.4361739307882
30039646,-34.9117102379321
30059638,-33.2417459009822
30079630,-31.506859285952
30099622,-29.6806232748092
30119614,-27.8144992508199
30139606,-25.9454617952985
30159598,-24.0294335970131
30179590,-22.1316433752928
30199582,-20.3221294964607
30219574,-18.6146053869232
30239566,-17.0265869527796
30259558,-15.5825421331921
30279550,-14.2618416235278
30299542,-13.0793840687935
30319534,-12.0157809123299
30339526,-11.0771677697216
30359518,-10.2775030726321
30379510,-9.59649306459157
30399502,-9.1691001531179
30419494,-8.94931915625398
30439486,-8.91160069097379
30459478,-9.03695458447814
30479470,-9.28825974099006
30499462,-9.62772987942987
30519454,-10.039303852188
30539446,-10.5141335971951
30559438,-11.0504958261261
30579430,-11.6116638710794
30599422,-12.2621604938023
30619414,-12.9594766705974
30639406,-13.668945298755
30659398,-14.3594321880347
30679390,-15.0354112806061
30699382,-15.6735668554195
30719374,-16.2817197642669
30739366,-16.7820855167539
30760191,-17.1755655146237
30780183,-17.5169764259465
30800175,-17.7700323556501
30820167,-17.9577225757137
30840159,-18.0683959526205
30860151,-18.1143167553905
30880143,-18.0969599048389
30900135,-18.0529567496841
30920127,-17.9558084211201
30940119,-17.8706881053376
30960111,-17.8020260704525
30980103,-17.7255389132409
31000095,-17.609959985668
31020087,-17.4675801837108
31040079,-17.3311548581627
31060071,-17.1993444342614
31080063,-17.0735617807056
31100055,-16.9456634855128
31120047,-16.8434787480592
31140039,-16.7591444808706
31160031,-16.6723323556424
31180023,-16.5853232542612
31200015,-16.4949023535537
31220007,-16.4197197886403
31239999,-16.34720540243
31259991,-16.2830823531358
31279983,-16.2311667881597
31299975,-16.1887547972954
31319967,-16.1371736196973
31339959,-16.0969829309479
31359951,-16.0585490470852
31379943,-16.0286317972441
31399935,-16.0075257379175
31419927,-15.9791135609586
31439919,-15.964404980845
31459911,-15.9493182010831
31479903,-15.9368014919763
31499895,-15.9276208426383
31519887,-15.9303648709743
31539879,-15.924674520276
31559871,-15.9290068213
31579863,-15.9323892702478
31599855,-15.9356317315875
31619847,-15.9400043483879
31639839,-15.9461381635349
31659831,-15.9621108217294
31679823,-15.9786833862835
31699815,-15.9957633908232
31719807,-16.0140783066009
31739799,-16.0412586696118
31759791,-16.0581578048666
31779783,-16.0688480354888
31799775,-16.091819701932
31819767,-16.123930246776
31839759,-16.1558058217414
31859751,-16.1887830481716
31879743,-16.222411652851
31899735,-16.2649835545432
31919727,-16.2956658041956
31939719,-16.3293527276526
31959711,-16.3637989109659
31979703,-16.396247353479
31999695,-16.4296012108851
32019687,-16.4641748111336
32039679,-16.5180347872786
32059671,-16.5703013595106
32079663,-16.6132639123536
32099655,-16.6577734954666
32119647,-16.7036666568836
32139639,-16.7390578981814
32159631,-16.7747221657378
32179623,-16.8006385007199
32199615,-16.8447413406189
32219607,-16.895709108718
32239599,-16.9354956014819
32259591,-16.9841009124205
32279583,-17.0491469934497
32299575,-17.1016228674757
32319567,-17.162511396661
32339559,-17.222216419139
32359551,-17.26255196573
32379543,-17.3044926391579
32399535,-17.3575896645324
32419527,-17.4202629397988
32439519,-17.5000104680369
32459511,-17.5683807419789
32479503,-17.6374988933307
32499495,-17.7072812818496
32519487,-17.7773290749452
32539479,-17.8464381078116
32559471,-17.9231267657567
32579463,-17.9778056261251
32599455,-18.0438961090919
32619447,-18.129747106331
32639439,-18.2321482146771
32659431,-18.4886657271068
32679423,-18.87942190061
32699415,-19.4026534948932
32719407,-20.034101870933
32739399,-20.7824611786446
32759391,-21.6189549108902
32779383,-22.5812080407315
32799375,-23.6365566765668
32819367,-24.79031921611
32840192,-25.9874096446903
32860184,-27.073186625985
32880176,-28.0053962873338
32900168,-28.7143302435783
32920160,-29.2379153170145
32940152,-29.5913339660675
32960144,-29.8272953692145
32980136,-29.9362648670109
33000128,-29.8234067212924
33020120,-29.4997243858115
33040112,-29.0272676254477
33060104,-28.3795193203683
33080096,-27.6218530450036
33100088,-26.8539902073114
33120080,-26.0617160102754
33140072,-25.2356054378361
33160064,-24.3740128261462
33180056,-23.4704887512528
33200048,-22.5009729414203
33220040,-21.4755359222794
33240032,-20.4042743488133
33260024,-19.3497531758069
33280016,-18.3177590421766
33300008,-17.3018862717013
33320000,-16.2891827663982
33339992,-15.2795977773238
33359984,-14.2660674238964
33379976,-13.248868759413
33399968,-12.2279841582913
33419960,-11.2025688468175
33439952,-10.1718395356186
33459944,-9.1368373269616
33479936,-8.1014933099277
33499928,-7.05885237363924
33519920,-6.01765398876716
33539912,-4.97059730955971
33559904,-3.93024384325789
33579896,-2.89113807949266
33659864,1.04552336670517
33699848,2.85172698608349
33719840,3.70049493534956
33739832,4.50239108240371
33759824,5.27430468813385
33779816,6.00857284463415
33799808,6.68394593705857
33819800,7.29595355687874
33839792,7.86302905570655
33859784,8.38030188392437
33879776,8.84567531879786
33899768,9.26514448818001
33919760,9.65194444355045
33939752,10.0068308316621
33959744,10.3257508788958
33979736,10.6149101798506
33999728,10.880541136553
34019720,11.1249690595245
34039712,11.3495835163178
34059704,11.5597351272626
34079696,11.7652270284316
34099688,11.9692785340157
34119680,12.1645369437836
34139672,12.3595084375274
34159664,12.5504933962105
34179656,12.7404882503845
34199648,12.9292792819012
34219640,13.1197925101907
34239632,13.3075401636447
34259624,13.4945911853224
34279616,13.6766334909177
34299608,13.8516879724728
34319600,14.022512381461
34339592,14.1878741920822
34359584,14.3494611647066
34379576,14.5054189718409
34399568,14.6544945206819
34419560,14.7979063805677
34439552,14.9331802055006
34459544,15.0591692280621
34479536,15.174202811214
34499528,15.2813304690642
34519520,15.3803883307825
34539512,15.4720613883673
34559504,15.5555526152779
34579496,15.6319982015296
34599488,15.7044072974265
34619480,15.7746164030466
34639472,15.8446787590106
34659464,15.9163648826108
34679456,15.9911077094003
34699448,16.0698608422682
34719440,16.1522763322191
34739432,16.2381735426565
34759424,16.3254218761753
34779416,16.4169528130795
34799408,16.5191767188948
34819400,16.6334079234513
34839392,16.7598539162177
34859384,16.8969960145952
34879376,17.0457660395674
34899368,17.2078793457419
34920193,17.375770193511
34940185,17.5586083304828
34960177,17.7541002485737
34980169,17.9584699920394
35000161,18.1694204038365
35020153,18.3784781676775
35040145,18.5880119452713
35060137,18.8039193957074
35080129,19.0228558292405
35100121,19.2398778785154
35120113,19.4569954862281
35140105,19.6592451576845
35160097,19.857191783433
35180089,20.0490336128864
35200081,20.2127716806089
35220073,20.3488851027091
35240065,20.4592160392321
35260057,20.5486186292635
35280049,20.6209382200615
35300041,20.6839316787141
35320033,20.7284015515369
35340025,20.7568922028819
35360017,20.7683371745561
35380009,20.7509626632837
35400001,20.6853507060889
35419993,20.5947982071579
35439985,20.4794603625151
35459977,20.3343167742171
35479969,20.1682500061951
35499961,19.9744782275818
35519953,19.76243711577
35539945,19.5298913087616
35559937,19.2677168899329
35579929,18.985606148026
35599921,18.6695426868353
35619913,18.3234423493428
35639905,17.9463666257488
35659897,17.5522712898262
35679889,17.1428792697659
35699881,16.7180306998111
35719873,16.270862072068
35739865,15.8126424053261
35759857,15.344647155671
35779849,14.8690878395613
35799841,14.3998510507428
35819833,13.9189581404647
35839825,13.4427650848805
35859817,12.9608548400956
35879809,12.466799088671
35899801,11.9722690586725
35919793,11.4844629319036
35939785,10.9927147359513
35959777,10.4919005464561
35979769,9.99356479213659
35999761,9.50409148037972
36019753,9.03885563844972
36039745,8.5808961471277
36059737,8.14597542249962
36079729,7.71924598382007
36099721,7.2932442476283
36119713,6.87895621104056
36139705,6.47091886466012
36159697,6.07950035353513
36179689,5.70297169001341
36199681,5.34607566882588
36219673,5.00079727874643
36239665,4.6796793397296
36259657,4.35598854716426
36279649,4.05158894558395
36299641,3.76474133373085
36319633,3.48674424734045
36339625,3.22560807129383
36359617,2.9785934446254
36379609,2.73769544049602
36419593,2.3175950772706
36459577,1.92744023687338
36499561,1.55703865600465
36559537,1.04756599431611
36859417,-0.268562895625737
36919393,-0.966309379627876
36959377,-1.62669163125825
37000194,-2.35294538335964
37020186,-2.71898970995811
37040178,-3.04898289408755
37060170,-3.32976024217882
37080162,-3.57560057944788
37100154,-3.77095034733069
37120146,-3.92431102008352
37140138,-4.03978945074098
37160130,-4.13582167977833
37180122,-4.21027330585252
37200114,-4.27054572376155
37220106,-4.32166710809502
37240098,-4.38413506324821
37260090,-4.42689792833611
37280082,-4.452836370422
37300074,-4.47277079321886
37320066,-4.47966876304194
37340058,-4.4819381148515
37360050,-4.47210141672739
37380042,-4.45940098940985
37400034,-4.43490329654447
37420026,-4.40722530329544
37440018,-4.36272796893029
37460010,-4.31569767947277
37480002,-4.27054022770675
37499994,-4.23215415524853
37519986,-4.18932922125995
37539978,-4.14116004560194
37559970,-4.09428227004532
37579962,-4.03340196797698
37599954,-3.97827173102206
37619946,-3.91295601724666
37639938,-3.85599480310017
37659930,-3.80247673485846
37679922,-3.73359749705361
37699914,-3.66190142794763
37719906,-3.5888953736317
37739898,-3.52181729799596
37759890,-3.44411954106023
37779882,-3.37414660806662
37799874,-3.29722036294389
37819866,-3.23582411598373
37839858,-3.15586931693477
37859850,-3.07983838780837
37879842,-3.01987438225039
37899834,-2.94834224573367
37919826,-2.87639718662112
37939818,-2.80534373459657
37959810,-2.74162152182568
37999794,-2.60302189094572
38039778,-2.47067171528355
38079762,-2.31191206928501
38119746,-2.15405043458977
38159730,-2.00208581407022
38199714,-1.85865776728337
38239698,-1.70934083120412
38279682,-1.58830564463582
38319666,-1.47670082918142
38359650,-1.36036111848056
38419626,-1.19711547100259
38479602,-1.0214683470088
38559570,-0.793562392532887
38679522,-0.4534873915544
38959410,0.201814290617169
39100187,0.45582501767201
39200147,0.623406433399624
39280115,0.733586540299567
39360083,0.846154939818385
39420059,0.918927219635622
39480035,0.997080366312921
39540011,1.05528984695602
39599987,1.1131645987684
39659963,1.15727839976798
39719939,1.20604575720168
39779915,1.25075893998029
39839891,1.28048837697932
39899867,1.31249015923277
39959843,1.34578135092778
39999827,1.37380901271709
40039811,1.38328684550673
40079795,1.40240117601457
40119779,1.41062763429104
40159763,1.40827716993382
40199747,1.40670354035231
40239731,1.40990644316451
40279715,1.40737080874047
40319699,1.41276827633206
40359683,1.41293765397581
40399667,1.41688309719688
40439651,1.4027961589048
