Time_us,angl_accel_z
3019625,-0.102937793988969
4020058,-0.0618845472127669
4279954,0.0716582911709809
4319938,0.106635506727118
5320371,-4.51342278295011
6339963,-8.79276727831254
7360388,-1.39158342329279
8040116,0.0205491088940227
8140076,0.0471252783180007
8200052,0.0631007995094107
8260028,0.0703766003127171
8320004,0.0876861772855302
8379980,0.0695207562713551
8439956,0.0839502061212985
8499932,0.0872701483118157
8559908,0.101551166212466
8599892,0.106395964624022
8639876,0.104533440276282
8679860,0.103489580614158
8719844,0.109669484884122
8759828,0.114022527174715
8799812,0.115966695631413
8839796,0.13101172441876
8879780,0.135357117152325
8919764,0.132174268233179
8959748,0.133616418367389
8999732,0.139919588400995
9039716,0.136904714028965
9079700,0.141790421109436
9119684,0.161592204330423
9159668,0.167905843368226
9199652,0.165626018361243
9239636,0.164301483982672
9279620,0.166983260880185
9319604,0.1627536536082
9359588,0.180136247797139
9379580,0.189358247057212
9399572,0.194566240762736
9419564,0.197532015351817
9440389,0.199568606690842
9460381,0.201585102671666
9480373,0.204093041675218
9500365,0.207043747110057
9520357,0.210534877424865
9540349,0.214399901164839
9560341,0.217285531791114
9580333,0.219435974829013
9600325,0.220834499982131
9620317,0.221641891101071
9640309,0.222631154980127
9660301,0.223936037793287
9680293,0.224294045089672
9700285,0.224108587566713
9720277,0.223575844987888
9740269,0.222960908277708
9760261,0.213283369968579
9780253,0.222075253129754
9800245,0.228066047574294
9820237,0.232226901567872
9840229,0.23470696423427
9860221,0.236211520942631
9880213,0.238964016559759
9900205,0.242346861559724
9920197,0.246325817013074
9940189,0.250856699475128
9960181,0.265485218239778
9980173,0.262236318489075
10000165,0.261471440244709
10020157,0.262225816259214
10040149,0.263968455464485
10060141,0.266312993549279
10080133,0.268381833991215
10100125,0.27053968472423
10120117,0.272521515592742
10140109,0.283352965340597
10160101,0.275445191399272
10180093,0.270938140147171
10200085,0.270016951167977
10220077,0.27156251759449
10240069,0.274261416308958
10260061,0.276933281909325
10280053,0.279276989841861
10300045,0.281108651079126
10320037,0.291943908404829
10340029,0.285186589075954
10360021,0.283299231011603
10380013,0.284439909836241
10400005,0.286918459746087
10419997,0.289760474766863
10439989,0.292487781158423
10459981,0.295142100569125
10479973,0.306803392458261
10499965,0.309858094005464
10519957,0.298827187917468
10539949,0.293998485519933
10559941,0.292683003433414
10579933,0.293912359784717
10599925,0.296030712032939
10619917,0.298643990985778
10639909,0.301380136558043
10659901,0.303988301885947
10679893,0.306330498735497
10699885,0.308549645153547
10719877,0.31029104993492
